MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MASS,MASSUPPER,MASSLOWER,UMASS,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,R,RUPPER,RLOWER,UR,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY,FIRSTREF,FIRSTURL,PLANETDISCMETH
,,,,0.0165098,0.00244186,0.00244186,0.00244186,0.763,0.046,0.046,0.046,0.196271,0.0258721,0.0258721,0.0258721,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00450004,0.00431869,0.00431869,0.00431869,0.805,0.462,0.462,0.462,0.100812,0.0606655,0.0606655,0.0606655,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0125062,0.0105812,0.0105812,0.0105812,0.959,0.429,0.429,0.429,0.150772,0.0713712,0.0713712,0.0713712,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.011856,0.00630774,0.00630774,0.00630774,1.301,0.316,0.316,0.316,0.14185,0.0347935,0.0347935,0.0347935,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0253561,0.0143293,0.0143293,0.0143293,1.003,0.497,0.497,0.497,0.259613,0.128468,0.128468,0.128468,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0136944,0.00409265,0.00409265,0.00409265,1.103,0.228,0.228,0.228,0.165938,0.0401463,0.0401463,0.0401463,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00478497,0.00421162,0.00421162,0.00421162,0.802,0.362,0.362,0.362,0.102596,0.0463913,0.0463913,0.0463913,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0136211,0.000708734,0.000708734,0.000708734,0.667,0.034,0.034,0.034,0.165046,0.0089214,0.0089214,0.0089214,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0227766,0.00539603,0.00539603,0.00539603,1.007,0.164,0.164,0.164,0.244446,0.0401463,0.0401463,0.0401463,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0186399,0.00464759,0.00464759,0.00464759,1.433,0.261,0.261,0.261,0.215006,0.0454992,0.0454992,0.0454992,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0184218,0.00162829,0.00162829,0.00162829,0.724,0.044,0.044,0.044,0.213222,0.0142742,0.0142742,0.0142742,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0155228,0.0110229,0.0110229,0.0110229,0.941,0.429,0.429,0.429,0.186457,0.0856455,0.0856455,0.0856455,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0537981,0.0230123,0.0230123,0.0230123,1.22,0.249,0.249,0.249,0.362209,0.0758319,0.0758319,0.0758319,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0232079,0.00592705,0.00592705,0.00592705,0.89,0.155,0.155,0.155,0.247123,0.0437149,0.0437149,0.0437149,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0120453,0.00221461,0.00221461,0.00221461,0.482,0.018,0.018,0.018,0.134713,0.00802926,0.00802926,0.00802926,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00937625,0.00207374,0.00207374,0.00207374,0.801,0.052,0.052,0.052,0.1249,0.0089214,0.0089214,0.0089214,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0115417,0.0107147,0.0107147,0.0107147,1.007,0.541,0.541,0.541,0.13739,0.0749398,0.0749398,0.0749398,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00915403,0.00465394,0.00465394,0.00465394,1.314,0.243,0.243,0.243,0.124008,0.0231956,0.0231956,0.0231956,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0244074,0.00742125,0.00742125,0.00742125,1.229,0.24,0.24,0.24,0.25426,0.0535284,0.0535284,0.0535284,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0344212,0.0116446,0.0116446,0.0116446,1.383,0.258,0.258,0.258,0.301543,0.057097,0.057097,0.057097,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0214091,0.00174448,0.00174448,0.00174448,1.359,0.035,0.035,0.035,0.235525,0.01249,0.01249,0.01249,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0202659,0.00216509,0.00216509,0.00216509,0.807,0.053,0.053,0.053,0.227496,0.0169507,0.0169507,0.0169507,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00789025,0.00507732,0.00507732,0.00507732,1.666,0.415,0.415,0.415,0.118655,0.0303328,0.0303328,0.0303328,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0057099,0.00522552,0.00522552,0.00522552,0.75,0.376,0.376,0.376,0.107949,0.0544206,0.0544206,0.0544206,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0179955,0.00494473,0.00494473,0.00494473,1.301,0.316,0.316,0.316,0.209653,0.0517441,0.0517441,0.0517441,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.000786457,0.000180942,0.000180942,0.000180942,0.787,0.044,0.044,0.044,0.0615577,0.0044607,0.0044607,0.0044607,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00271267,0.000547008,0.000547008,0.000547008,0.666,0.034,0.034,0.034,0.0874297,0.00535284,0.00535284,0.00535284,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00960182,0.00191074,0.00191074,0.00191074,0.787,0.044,0.044,0.044,0.125792,0.00802926,0.00802926,0.00802926,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00100422,0.000256756,0.000256756,0.000256756,0.623,0.029,0.029,0.029,0.0660184,0.00535284,0.00535284,0.00535284,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.117213,0.0215185,0.0215185,0.0215185,0.915,0.165,0.165,0.165,0.58346,0.105273,0.105273,0.105273,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.032872,0.0109286,0.0109286,0.0109286,1.588,0.302,0.302,0.302,0.295298,0.0562048,0.0562048,0.0562048,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0403249,0.0149689,0.0149689,0.0149689,1.746,0.315,0.315,0.315,0.322955,0.063342,0.063342,0.063342,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0127076,0.0109317,0.0109317,0.0109317,0.884,0.331,0.331,0.331,0.153448,0.0758319,0.0758319,0.0758319,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00638668,0.00314535,0.00314535,0.00314535,1.329,0.236,0.236,0.236,0.111518,0.0196271,0.0196271,0.0196271,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00829825,0.00772489,0.00772489,0.00772489,0.9,0.481,0.481,0.481,0.120439,0.0642341,0.0642341,0.0642341,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0018494,0.00159013,0.00159013,0.00159013,0.722,0.304,0.304,0.304,0.0785083,0.0339013,0.0339013,0.0339013,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.115399,0.0513737,0.0513737,0.0513737,1.666,0.415,0.415,0.415,0.523686,0.130252,0.130252,0.130252,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0171819,0.00113072,0.00113072,0.00113072,0.555,0.021,0.021,0.021,0.202516,0.0107057,0.0107057,0.0107057,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.159251,0.0491629,0.0491629,0.0491629,1.157,0.143,0.143,0.143,0.651262,0.0811848,0.0811848,0.0811848,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0140679,0.0109379,0.0109379,0.0109379,0.9,0.416,0.416,0.416,0.170399,0.0794005,0.0794005,0.0794005,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00769114,0.00275925,0.00275925,0.00275925,0.534,0.054,0.054,0.054,0.117763,0.0142742,0.0142742,0.0142742,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00809262,0.00698996,0.00698996,0.00698996,0.808,0.348,0.348,0.348,0.119547,0.0517441,0.0517441,0.0517441,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0132614,0.0110109,0.0110109,0.0110109,0.851,0.413,0.413,0.413,0.160585,0.0776162,0.0776162,0.0776162,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0178911,0.00404869,0.00404869,0.00404869,1.216,0.239,0.239,0.239,0.208761,0.0410385,0.0410385,0.0410385,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0245625,0.00248287,0.00248287,0.00248287,1.035,0.058,0.058,0.058,0.255152,0.0151664,0.0151664,0.0151664,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0178911,0.0141787,0.0141787,0.0141787,0.701,0.38,0.38,0.38,0.208761,0.113302,0.113302,0.113302,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.013404,0.00129159,0.00129159,0.00129159,0.492,0.047,0.047,0.047,0.16237,0.0169507,0.0169507,0.0169507,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0151834,0.00119112,0.00119112,0.00119112,0.806,0.052,0.052,0.052,0.182889,0.0133821,0.0133821,0.0133821,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0215411,0.00999952,0.00999952,0.00999952,0.786,0.322,0.322,0.322,0.236417,0.0990276,0.0990276,0.0990276,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0157841,0.00117193,0.00117193,0.00117193,0.806,0.052,0.052,0.052,0.189134,0.01249,0.01249,0.01249,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0185304,0.0138893,0.0138893,0.0138893,1.025,0.537,0.537,0.537,0.214114,0.11241,0.11241,0.11241,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0107805,0.0056991,0.0056991,0.0056991,1.264,0.244,0.244,0.244,0.130252,0.0258721,0.0258721,0.0258721,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0281036,0.01612,0.01612,0.01612,1.021,0.476,0.476,0.476,0.273887,0.130252,0.130252,0.130252,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0188614,0.00432859,0.00432859,0.00432859,1.162,0.218,0.218,0.218,0.21679,0.0410385,0.0410385,0.0410385,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0975428,0.0754631,0.0754631,0.0754631,1.037,0.518,0.518,0.518,0.482648,0.242662,0.242662,0.242662,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0218083,0.00575717,0.00575717,0.00575717,1.287,0.247,0.247,0.247,0.238201,0.0463913,0.0463913,0.0463913,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.025195,0.00587994,0.00587994,0.00587994,0.95,0.135,0.135,0.135,0.258721,0.038362,0.038362,0.038362,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.011856,0.000326993,0.000326993,0.000326993,0.619,0.028,0.028,0.028,0.14185,0.0089214,0.0089214,0.0089214,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0117295,0.00119145,0.00119145,0.00119145,0.51,0.019,0.019,0.019,0.140066,0.0107057,0.0107057,0.0107057,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0938647,0.0622621,0.0622621,0.0622621,0.899,0.347,0.347,0.347,0.473726,0.183781,0.183781,0.183781,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00192504,0.000421425,0.000421425,0.000421425,0.504,0.016,0.016,0.016,0.0794005,0.00535284,0.00535284,0.00535284,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00638668,0.00279601,0.00279601,0.00279601,0.939,0.136,0.136,0.136,0.111518,0.0169507,0.0169507,0.0169507,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0155228,0.0120513,0.0120513,0.0120513,0.83,0.411,0.411,0.411,0.186457,0.0927826,0.0927826,0.0927826,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0127755,0.00488538,0.00488538,0.00488538,1.43,0.264,0.264,0.264,0.15434,0.0356856,0.0356856,0.0356856,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0107805,0.00946002,0.00946002,0.00946002,1.107,0.496,0.496,0.496,0.130252,0.0588813,0.0588813,0.0588813,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00464108,0.00116953,0.00116953,0.00116953,0.485,0.025,0.025,0.025,0.101704,0.00802926,0.00802926,0.00802926,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00450004,0.00102847,0.00102847,0.00102847,0.763,0.046,0.046,0.046,0.100812,0.00713712,0.00713712,0.00713712,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0119197,0.000655757,0.000655757,0.000655757,0.559,0.021,0.021,0.021,0.142742,0.00624498,0.00624498,0.00624498,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0397965,0.0262482,0.0262482,0.0262482,0.851,0.413,0.413,0.413,0.321171,0.157017,0.157017,0.157017,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0129124,0.0115328,0.0115328,0.0115328,0.9,0.481,0.481,0.481,0.156125,0.0838612,0.0838612,0.0838612,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0127076,0.0104571,0.0104571,0.0104571,0.941,0.429,0.429,0.429,0.153448,0.0704791,0.0704791,0.0704791,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.015437,0.0127244,0.0127244,0.0127244,0.725,0.383,0.383,0.383,0.185565,0.0981354,0.0981354,0.0981354,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0170837,0.00367962,0.00367962,0.00367962,1.001,0.19,0.19,0.19,0.201624,0.0392542,0.0392542,0.0392542,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00893492,0.00143988,0.00143988,0.00143988,0.504,0.016,0.016,0.016,0.123115,0.00624498,0.00624498,0.00624498,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0182069,0.00428989,0.00428989,0.00428989,1.304,0.23,0.23,0.23,0.211437,0.0428227,0.0428227,0.0428227,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0235009,0.00235281,0.00235281,0.00235281,0.724,0.044,0.044,0.044,0.248907,0.0151664,0.0151664,0.0151664,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00554835,0.00104832,0.00104832,0.00104832,0.623,0.029,0.029,0.029,0.107057,0.00624498,0.00624498,0.00624498,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0282863,0.0163027,0.0163027,0.0163027,0.968,0.46,0.46,0.46,0.274779,0.131145,0.131145,0.131145,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0171819,0.0100689,0.0100689,0.0100689,0.958,0.414,0.414,0.414,0.202516,0.0874297,0.0874297,0.0874297,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00313003,0.000417359,0.000417359,0.000417359,1.12,0.033,0.033,0.033,0.0909983,0.00356856,0.00356856,0.00356856,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.011604,0.00935341,0.00935341,0.00935341,0.933,0.368,0.368,0.368,0.138282,0.0553127,0.0553127,0.0553127,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0129124,0.00060356,0.00060356,0.00060356,0.557,0.021,0.021,0.021,0.156125,0.0205192,0.0205192,0.0205192,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00324127,0.00299923,0.00299923,0.00299923,0.911,0.474,0.474,0.474,0.0918904,0.0481756,0.0481756,0.0481756,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.022635,0.0143368,0.0143368,0.0143368,1.126,0.564,0.564,0.564,0.243554,0.123115,0.123115,0.123115,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0260126,0.00681237,0.00681237,0.00681237,1.491,0.249,0.249,0.249,0.263181,0.0437149,0.0437149,0.0437149,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0125754,0.00203749,0.00203749,0.00203749,0.554,0.021,0.021,0.021,0.136497,0.00713712,0.00713712,0.00713712,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00192504,0.00121513,0.00121513,0.00121513,1.046,0.24,0.24,0.24,0.0794005,0.0196271,0.0196271,0.0196271,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0137681,0.00249203,0.00249203,0.00249203,1.032,0.208,0.208,0.208,0.16683,0.0347935,0.0347935,0.0347935,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0160511,0.00327561,0.00327561,0.00327561,1.284,0.249,0.249,0.249,0.19181,0.0374699,0.0374699,0.0374699,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0136211,0.011538,0.011538,0.011538,1.024,0.519,0.519,0.519,0.165046,0.0838612,0.0838612,0.0838612,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0123086,0.00626657,0.00626657,0.00626657,1.359,0.251,0.251,0.251,0.135605,0.0258721,0.0258721,0.0258721,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00587447,0.00151269,0.00151269,0.00151269,1.12,0.033,0.033,0.033,0.108841,0.0089214,0.0089214,0.0089214,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0129124,0.00284919,0.00284919,0.00284919,1.329,0.236,0.236,0.236,0.156125,0.0285485,0.0285485,0.0285485,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0057099,0.00337194,0.00337194,0.00337194,0.595,0.029,0.029,0.029,0.107949,0.0240878,0.0240878,0.0240878,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0185304,0.0100231,0.0100231,0.0100231,1.017,0.438,0.438,0.438,0.214114,0.0927826,0.0927826,0.0927826,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00960182,0.00892806,0.00892806,0.00892806,0.725,0.383,0.383,0.383,0.125792,0.0669105,0.0669105,0.0669105,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0116666,0.00112855,0.00112855,0.00112855,0.795,0.049,0.049,0.049,0.139174,0.00981354,0.00981354,0.00981354,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0397965,0.023003,0.023003,0.023003,0.839,0.319,0.319,0.319,0.321171,0.122223,0.122223,0.122223,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0169862,0.00336504,0.00336504,0.00336504,1.472,0.257,0.257,0.257,0.200732,0.0356856,0.0356856,0.0356856,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0812259,0.061911,0.061911,0.061911,1.037,0.518,0.518,0.518,0.441609,0.221251,0.221251,0.221251,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00450004,0.000787671,0.000787671,0.000787671,0.471,0.014,0.014,0.014,0.100812,0.00535284,0.00535284,0.00535284,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0147725,0.00278883,0.00278883,0.00278883,1.176,0.228,0.228,0.228,0.178428,0.0347935,0.0347935,0.0347935,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0355742,0.0264204,0.0264204,0.0264204,0.834,0.487,0.487,0.487,0.306004,0.181997,0.181997,0.181997,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0166036,0.00355281,0.00355281,0.00355281,1.149,0.228,0.228,0.228,0.197163,0.0392542,0.0392542,0.0392542,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0123736,0.0102905,0.0102905,0.0102905,0.9,0.41,0.41,0.41,0.148987,0.0678027,0.0678027,0.0678027,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00554835,0.00302817,0.00302817,0.00302817,1.185,0.228,0.228,0.228,0.107057,0.0214114,0.0214114,0.0214114,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0341953,0.0141727,0.0141727,0.0141727,1.359,0.32,0.32,0.32,0.300651,0.0749398,0.0749398,0.0749398,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00871939,0.00733978,0.00733978,0.00733978,0.739,0.299,0.299,0.299,0.122223,0.0499599,0.0499599,0.0499599,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0117855,0.0107813,0.0107813,0.0107813,0.831,0.422,0.422,0.422,0.133821,0.0678027,0.0678027,0.0678027,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.00170474,0.000652158,0.000652158,0.000652158,0.586,0.069,0.069,0.069,0.0767241,0.00981354,0.00981354,0.00981354,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0165098,0.00352839,0.00352839,0.00352839,1.216,0.239,0.239,0.239,0.196271,0.0392542,0.0392542,0.0392542,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0158724,0.00316478,0.00316478,0.00316478,0.944,0.158,0.158,0.158,0.190026,0.0365777,0.0365777,0.0365777,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0382517,0.0163082,0.0163082,0.0163082,3.569,0.853,0.853,0.853,0.315818,0.0767241,0.0767241,0.0767241,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0286557,0.0171141,0.0171141,0.0171141,1.01,0.504,0.504,0.504,0.276563,0.139174,0.139174,0.139174,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0100631,0.00938934,0.00938934,0.00938934,0.68,0.363,0.363,0.363,0.127576,0.0686948,0.0686948,0.0686948,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0116666,0.000390434,0.000390434,0.000390434,0.559,0.021,0.021,0.021,0.139174,0.00713712,0.00713712,0.00713712,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0355742,0.0215819,0.0215819,0.0215819,1.146,0.512,0.512,0.512,0.306004,0.136497,0.136497,0.136497,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
,,,,0.0169862,0.00336504,0.00336504,0.00336504,1.085,0.191,0.191,0.191,0.200732,0.0356856,0.0356856,0.0356856,,,,,,,,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Transit
