M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.110760479980480442e+00 2.896539658203126089e-01 2.279238671875026892e-02 1.829872854003906424e+00 9.065024619140538142e-01 1.380711757812514706e-01 5.204071718035745420e+00 4.246949771377996008e+00 1.920111469715254815e+00 1.316388101211697137e+00 2.496531556721674205e-01 1.728476241743547304e-01 5.023026042752421622e-02
1.106694707519539689e+00 2.580271064453168450e-01 2.363839941406262538e-02 1.846679512207060725e+00 1.034140530273417236e+00 1.670918056640633975e-01 6.465418272008637501e+00 4.296747048367009825e+00 1.559970252612782549e+00 1.239058109409236552e+00 2.231116571663942227e-01 5.090967616342512853e-02 6.405624593089299414e-03
1.116666321777345150e+00 2.641633339843742490e-01 2.317493017578171541e-02 1.954591356933613744e+00 1.318421468749991110e+00 1.114714877929703085e-01 6.239724209443354930e+00 4.280659364471397943e+00 1.728251821223981910e+00 1.268083037300139271e+00 2.288099292464869094e-01 9.166671870943117473e-02 2.498699490806075701e-02
1.128743873046877511e+00 2.631767001953129181e-01 2.222840722656303433e-02 1.980942679199219736e+00 1.358204082031242432e+00 9.101664062500164354e-02 6.080617787358714388e+00 4.266847963924075060e+00 1.836444756510151599e+00 1.294993928941020167e+00 2.280267986348633036e-01 1.076082149569842911e-01 3.655132892561730601e-02
1.124098064453122880e+00 2.705586123046860303e-01 2.340479492187548874e-02 1.957603694335958711e+00 1.313968466308588878e+00 1.012988242187516236e-01 5.778748385098276152e+00 4.277222638636192897e+00 1.795421616431456480e+00 1.277503695023483932e+00 2.347340889262461705e-01 1.343634825478385586e-01 3.700017152247372931e-02
1.126395879394538113e+00 2.702235458984382777e-01 2.267547119140660844e-02 1.904179888671873044e+00 1.174953007812487682e+00 1.307727978515645928e-01 5.738293568388899146e+00 4.263378475830994496e+00 1.841596250696876824e+00 1.299694109852225665e+00 2.337938979054247080e-01 1.422869543088148003e-01 4.157874197875225525e-02
1.098781037597649224e+00 2.660835624999985383e-01 2.385015136718797099e-02 1.904443509765657128e+00 1.351179837890606583e+00 1.441810561523447776e-01 6.530548693911160107e+00 4.297505546751265726e+00 1.574984467222466655e+00 1.233807262636049895e+00 2.306940452421067378e-01 1.064509493243351174e-01 2.237940843466076912e-02
1.042181621093741795e+00 2.679306416015633796e-01 2.190185937500025229e-02 1.997547786132823466e+00 1.041697437011692484e+00 2.269070522460935602e-01 7.630512574241991253e+00 4.324666505095675184e+00 1.390591206334125474e+00 1.165469717361942603e+00 2.322314896741760615e-01 7.525810675064145694e-02 1.299255736389655184e-02
1.048117490234371285e+00 2.747611416015634522e-01 2.383259716796901073e-02 1.957329184570319125e+00 1.028457063964822060e+00 2.225365517578130337e-01 7.383120817168730809e+00 4.319566147339084061e+00 1.402644091459891662e+00 1.176790853592256658e+00 2.388613938570036399e-01 9.099432923843775445e-02 1.627054775388692837e-02
1.077100274414066972e+00 2.660863681640658895e-01 2.294465576171881085e-02 1.885144993652363876e+00 9.649094736327956667e-01 2.168069047851591269e-01 6.172755415633941922e+00 4.332075529785490708e+00 1.453797190769357206e+00 1.178300653563825406e+00 2.314679626897623299e-01 1.196134079642997838e-01 7.072629936904425117e-03
1.060518479003909942e+00 2.727724038085951319e-01 2.256040576171891923e-02 1.864616951660173605e+00 1.175494303222629933e+00 1.957787924804676727e-01 6.843456719927326404e+00 4.308271951193503035e+00 1.471899914945313137e+00 1.198830435166308384e+00 2.358643568838569293e-01 8.996823925776367692e-02 1.404925005962283022e-02
1.144998450195302997e+00 2.580281074218712667e-01 2.350699121093824742e-02 2.001479157226592864e+00 1.566717291992187233e+00 8.072192724609474068e-02 5.994156653702014559e+00 4.280009966890075290e+00 1.794199235065858433e+00 1.284599392125755246e+00 2.243864031573346851e-01 1.275118456585800919e-01 3.633072496017799441e-02
1.135410884765631678e+00 2.720572670898426249e-01 2.400139697265663355e-02 1.917208246582038811e+00 1.171929476562492578e+00 1.233261938476580832e-01 5.490218357805560778e+00 4.273734616193994640e+00 1.864769761841948315e+00 1.292656959033438469e+00 2.352247675308017649e-01 1.460989579851316167e-01 3.475495918657216243e-02
1.123312513183600148e+00 2.726233393554692297e-01 2.461370556640667465e-02 1.876330287597660629e+00 1.086857238281239368e+00 1.133882456054703530e-01 5.512453588610908284e+00 4.285847312484209581e+00 1.720296638999012639e+00 1.264673781948423281e+00 2.368448591715031915e-01 1.465108072589763055e-01 2.946750180912863920e-02
1.089312299804679363e+00 2.643252031249977985e-01 2.148013867187549553e-02 2.010364407714870794e+00 1.465046364746088958e+00 1.193086728515651285e-01 6.956716734643984879e+00 4.283227523681998328e+00 1.713666666993244103e+00 1.249953979753272160e+00 2.275688913141178105e-01 9.233263569715954855e-02 3.071315166277233111e-02
1.094960738769524156e+00 2.713472983398432237e-01 2.416786621093780507e-02 1.892483474121105624e+00 1.219212209472634756e+00 1.627006962890624464e-01 6.488727490104118090e+00 4.294379549280852082e+00 1.589423136308815820e+00 1.238458521971205428e+00 2.355037141310500071e-01 1.376583337188455325e-01 3.089099983526567145e-02
1.111743637207031288e+00 2.673733652343723843e-01 2.371416113281277216e-02 1.908033534179719881e+00 1.118213826171870595e+00 1.246633955078129824e-01 5.570760167832119691e+00 4.312881538379980562e+00 1.610376039624177746e+00 1.220070788992680733e+00 2.327584354670331201e-01 1.211754750782035456e-01 1.403444418129374920e-02
1.117138508789066398e+00 2.537717490234410178e-01 2.294524169921890316e-02 1.858493576660180890e+00 1.207190374999972837e+00 1.711067578125011479e-01 6.204506586410190927e+00 4.301200528133234613e+00 1.589959484469183559e+00 1.238903860273381063e+00 2.195903455003603566e-01 1.107598499577849699e-01 1.643429267128202614e-02
1.104301038085942821e+00 2.648093134765648893e-01 2.387721826171887440e-02 1.834315270507819839e+00 1.098991687988259525e+00 1.706275483398446147e-01 6.077591454729892817e+00 4.304597693809504300e+00 1.591917636628920496e+00 1.231732926094552649e+00 2.285383737757684941e-01 1.411945631108149357e-01 1.905662364153153099e-02
1.065232877441415038e+00 2.834953530273436884e-01 1.902511523437520544e-02 1.945330879394539858e+00 1.162095738769528541e+00 1.358726513671889291e-01 6.225631420165379737e+00 4.259556147887605171e+00 1.886356934830034637e+00 1.270413476642772377e+00 2.406346788737925846e-01 1.186754718634545486e-01 4.034579602817538885e-02
1.094075262695320294e+00 2.640546948242206149e-01 2.363206054687516655e-02 1.845358931152364823e+00 1.163086092285133599e+00 1.593453061523446845e-01 6.717637322877653361e+00 4.288903690570126770e+00 1.562666773856541180e+00 1.243417285717861587e+00 2.278545414961870852e-01 6.856866792081875439e-02 1.378852513549334857e-02
1.121726279785160596e+00 2.659505146484388849e-01 2.469993945312527750e-02 1.854885908203133704e+00 1.151466874999981682e+00 1.363482255859387038e-01 6.181983691218671417e+00 4.275610703562710668e+00 1.689922305511016409e+00 1.278986420896120135e+00 2.301424647887178043e-01 1.108441013165947786e-01 2.762866856522725248e-02
1.112295049804691072e+00 2.615257661132823763e-01 2.248287548828157081e-02 1.910196931152364774e+00 1.222033583496083375e+00 1.236348374023448909e-01 6.244856660065277509e+00 4.283876648779900265e+00 1.693547006318561587e+00 1.260591893661608509e+00 2.256489369381231014e-01 8.099478568839095505e-02 1.858130969790802722e-02
1.092916683105477960e+00 2.595226689453173363e-01 2.294699023437503371e-02 1.835238683593776621e+00 9.766980029296657984e-01 1.973571879882843050e-01 6.451995553526575833e+00 4.308064685107506619e+00 1.505521263653732289e+00 1.216574346423363151e+00 2.246459150499875712e-01 6.063543960066403171e-02 3.766595661230200121e-03
1.136849831054694615e+00 2.753220859374980733e-01 2.428684082031290145e-02 1.934088769531256524e+00 1.168510541503899658e+00 1.045948281250018430e-01 5.262322015883200699e+00 4.277019130521465762e+00 1.862460652244721571e+00 1.286896198600142371e+00 2.391614126401032658e-01 1.569654677852080904e-01 3.715089320458616479e-02
1.100593489746105824e+00 2.922592382812467249e-01 2.045269580078146882e-02 1.796216325683582804e+00 7.756667529296795704e-01 1.215451538085955546e-01 4.722996389736262124e+00 4.256100325128579165e+00 1.960902886854527072e+00 1.296131425878994659e+00 2.478774809635736209e-01 1.904211457988684020e-01 4.525130343212630663e-02
1.127027675292969988e+00 2.759512060546867596e-01 2.417647998046910246e-02 1.894570813964861600e+00 1.103532172363268060e+00 1.175517211914076932e-01 5.267283354334899137e+00 4.282429323728227821e+00 1.780222667034612405e+00 1.271743069280500515e+00 2.398900287456188218e-01 1.705704289888277936e-01 3.690462932367657989e-02
1.128745942382800349e+00 2.573728657226521666e-01 2.301032617187571960e-02 1.991872283203161231e+00 1.563176415039062794e+00 8.569154345703283715e-02 6.453446885179313419e+00 4.279916589689224615e+00 1.747830047749514115e+00 1.276060018703971899e+00 2.227598381786731474e-01 1.080842825865409446e-01 3.324091042044854949e-02
1.129561940429694156e+00 2.619233222656277560e-01 2.272793798828157130e-02 1.888191298828128195e+00 1.142501907714826848e+00 1.253898374023451889e-01 5.674149419482913181e+00 4.282324771776733208e+00 1.758266539156967845e+00 1.273020576045685859e+00 2.263521228485751435e-01 1.401281857349740700e-01 2.959419077902691875e-02
1.116167628417965574e+00 2.668122070312494154e-01 2.350557421875044961e-02 1.930147724121112018e+00 1.276215596191390800e+00 1.661337456054689243e-01 5.824462358739166845e+00 4.300001969361662901e+00 1.675360924687311126e+00 1.242232742631702358e+00 2.319389255873146316e-01 1.622713463338647244e-01 3.112510086850642926e-02
1.102655454589850148e+00 2.639369492187516597e-01 2.327778222656252255e-02 1.858504961425817781e+00 9.817193637695232900e-01 1.460964794921878751e-01 5.869791859434681847e+00 4.311963334560148020e+00 1.548398721188943172e+00 1.215432140103758440e+00 2.291756292830443020e-01 8.200596535245838203e-02 6.273589414423963451e-03
1.089361640136702780e+00 2.601005571289035090e-01 2.197812011718795755e-02 2.014495258789092080e+00 1.395591245117175472e+00 1.372932729492208348e-01 7.171021674744230801e+00 4.295465861519986106e+00 1.610910497511156780e+00 1.232392095986767799e+00 2.249611454752530326e-01 8.687622169429937147e-02 2.574193227048868216e-02
1.083985653808597238e+00 2.670178017578144214e-01 2.265715087890637913e-02 1.908414671386743811e+00 1.061411729003889803e+00 2.122674062500026215e-01 5.982726874965062613e+00 4.329257525574928600e+00 1.532524766384333770e+00 1.188298131483198183e+00 2.313909907544275946e-01 1.321743478984832576e-01 1.131094782171994731e-02
1.099162434570305269e+00 2.707411274414046054e-01 2.365618652343795189e-02 1.948778240722678801e+00 1.293634422851545285e+00 1.641789643554689149e-01 6.203277964395864430e+00 4.301491084760491468e+00 1.610032753655476601e+00 1.229332431555623106e+00 2.358854243836396858e-01 1.460951934996612134e-01 3.174246899408059153e-02
1.126895070800781662e+00 2.637674145507795664e-01 2.260092285156305517e-02 1.997700641113295150e+00 1.376888597656251934e+00 8.164131542968867949e-02 5.944704127642621572e+00 4.279095923065698415e+00 1.806942158148819422e+00 1.276337583806833598e+00 2.286205614826865296e-01 1.049481576274320371e-01 2.977314642986693058e-02
9.997939794921921752e-01 2.913965341796914132e-01 2.351741210937507640e-02 1.831544288574217028e+00 8.721613090820130587e-01 2.556964121093726616e-01 7.111766950560556744e+00 4.348559161395061601e+00 1.205942302878518335e+00 1.112286712432121183e+00 2.541698608066336740e-01 1.153047884336009798e-01 7.287621911576443005e-03
1.029273205566414662e+00 2.796636582031287177e-01 2.276431542968757396e-02 1.852589778808602095e+00 9.855593906249746627e-01 2.477332998046863910e-01 6.856395633126235012e+00 4.339009463643287212e+00 1.307455336448165584e+00 1.141150466649894835e+00 2.433386914863091555e-01 1.058188003462168097e-01 6.874781608533055491e-03
1.111267948730476185e+00 2.685211660156235913e-01 2.497035937500006325e-02 1.813121614746102894e+00 8.795096948242152601e-01 1.403362358398448362e-01 5.355741934085321176e+00 4.317354015202984563e+00 1.537323415830457618e+00 1.214176734119949863e+00 2.340227984563455488e-01 1.486093774522602440e-01 1.135655952729122155e-02
1.128987744628908940e+00 2.718618383789064841e-01 2.402425927734399766e-02 1.878027994628918229e+00 1.090706013671861374e+00 1.450048632812511729e-01 5.539197001448827429e+00 4.276163745621711421e+00 1.786319731632672436e+00 1.282936777072342327e+00 2.355621029606125294e-01 1.586535834429513847e-01 3.716588169872762221e-02
9.996669291992129613e-01 2.751620644531274640e-01 2.058511083984381970e-02 1.983233806640621877e+00 9.791731474609126629e-01 2.676201025390614885e-01 7.899006214575104323e+00 4.347658137807547618e+00 1.244202696217010518e+00 1.111509613208369718e+00 2.387494005038116041e-01 7.694241472846095886e-02 6.576883060371842456e-03
1.024588978027349162e+00 2.886102910156283508e-01 2.408274365234386316e-02 1.823585144042965345e+00 8.709343999023277938e-01 2.452383271484357141e-01 7.208239809474493498e+00 4.318231295154840055e+00 1.375967196857913688e+00 1.169937462580769028e+00 2.497003944093494077e-01 9.434243088928188914e-02 1.121360103290438420e-02
1.154350279785141486e+00 2.622923740234329726e-01 2.454074023437574636e-02 2.021702540039103546e+00 1.528609018066404257e+00 6.879089990234385499e-02 6.113494007743656589e+00 4.259472804689060865e+00 1.866790504109074877e+00 1.320585322542920270e+00 2.295758484803593902e-01 1.149877271528068623e-01 4.693201307635394559e-02
1.135166907714840301e+00 2.621813295898409724e-01 2.445857910156313403e-02 1.957321524414090685e+00 1.445655326660149065e+00 1.017550781250019798e-01 6.066530204548047145e+00 4.282512369735424151e+00 1.734728710252256834e+00 1.275446108399800549e+00 2.281094431799141065e-01 1.184356615160030157e-01 3.064275004117561485e-02
1.118966287109371738e+00 2.729452094726552702e-01 2.478248730468794042e-02 1.869324929687510295e+00 1.201980243164041839e+00 1.393497446289078401e-01 6.210502341535423909e+00 4.264720029887548947e+00 1.740803526325789274e+00 1.294579901904493013e+00 2.368047261799677283e-01 1.313183439120744478e-01 3.930810986935305562e-02
1.124392575195318322e+00 2.819349804687488192e-01 2.388618603515657232e-02 1.885941836914070802e+00 1.077109909667957721e+00 1.199889384765643469e-01 5.304387463399385716e+00 4.263651248856974441e+00 1.857268307111043404e+00 1.298158936399279373e+00 2.446587635273932415e-01 1.634395569358927103e-01 4.465661299828714570e-02
1.106840826171874292e+00 2.654254809570316120e-01 2.399284130859411987e-02 1.868837409179700870e+00 1.257972781738259993e+00 1.463157026367194746e-01 6.425423872510991785e+00 4.288710923669717623e+00 1.617223763352894972e+00 1.252043326944300317e+00 2.296668814737461983e-01 1.174782012463427422e-01 2.602801860998257139e-02
1.099627039550767682e+00 2.633305395507783975e-01 2.285339941406309625e-02 2.007611717285187947e+00 1.418353383300767989e+00 1.297103281250028828e-01 6.648900650261572842e+00 4.301635470966062691e+00 1.614907917044886121e+00 1.228873987717106653e+00 2.286251516249771798e-01 1.075274127810296604e-01 2.590380053837168864e-02
1.137469887695306658e+00 2.549828798828103205e-01 2.394296630859434061e-02 1.941026282714878315e+00 1.459355458007798090e+00 1.015630170898454560e-01 6.221079970966465034e+00 4.285946274951714763e+00 1.706761615630377760e+00 1.271576842884848180e+00 2.208959596775827428e-01 1.120585598409255673e-01 2.591991278804010868e-02
1.147988909667957413e+00 2.537893378906208586e-01 2.332917529296955547e-02 2.004437590820348447e+00 1.624153019042970492e+00 7.824181689453209299e-02 6.015959907723725131e+00 4.285886546716980661e+00 1.775977516428371983e+00 1.277358744134980739e+00 2.203912187110128318e-01 1.282919752886937104e-01 3.266145490780873045e-02
1.079322913085951186e+00 2.667047861328168956e-01 2.323666552734368271e-02 1.773213724609394193e+00 9.058168691406150996e-01 1.574216420898443547e-01 6.509840696940260685e+00 4.301639546743188269e+00 1.478568964264578289e+00 1.217600741017125232e+00 2.300001508274111817e-01 5.853690606240805755e-02 3.902723787116853336e-03
