M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
9.876323671875032462e-01 2.801587104492226366e-01 2.054267382812489592e-02 1.878530637207038945e+00 1.027265610839820376e+00 2.391605522460912014e-01 6.576037278714771617e+00 4.391053857806118010e+00 1.087650435200123278e+00 1.051282467293009892e+00 2.468628461092932103e-01 1.826801920535899848e-01 2.700928720038264699e-03
9.560075913086077959e-01 3.035890234375059338e-01 2.050583496093729557e-02 1.791834445312516344e+00 9.479744614257515911e-01 2.423824174804632692e-01 7.250763356614761790e+00 4.350638090112559198e+00 1.148351732304251804e+00 1.082417360981213772e+00 2.639208595726045270e-01 7.027456659963772501e-02 7.930684339213515044e-04
1.035277657226568504e+00 2.833013139648479228e-01 2.203770947265613206e-02 1.894528305175796623e+00 9.961362431640439219e-01 1.976819506835942319e-01 6.208742079010594495e+00 4.340375684734265604e+00 1.381457234473239426e+00 1.141740562090518107e+00 2.468773538853338001e-01 1.431444067116490193e-01 1.468146916921448698e-02
9.654401010742332812e-01 3.051347690429740966e-01 2.109597216796857411e-02 1.804794544433606429e+00 9.484270683593494233e-01 2.261465048828077973e-01 7.136623534017191517e+00 4.340605265227515552e+00 1.210894611979027591e+00 1.101406361892674157e+00 2.647457801151855139e-01 7.614766304398076779e-02 5.649274015831379746e-03
9.890681147461013456e-01 2.831071074218780015e-01 2.029324414062490603e-02 1.940371374511733249e+00 1.008452134277318502e+00 2.567547504882792264e-01 7.030127126122705405e+00 4.369734749291313669e+00 1.183069927065231175e+00 1.077263582058082481e+00 2.475694171112636788e-01 1.297151275850063623e-01 6.147278397321156822e-03
1.007800801269541635e+00 2.898617905273487838e-01 2.140042431640613863e-02 1.861211815429701044e+00 9.487650854491971320e-01 2.115445595703112081e-01 6.399080487618425295e+00 4.349898645066900826e+00 1.292681661705552543e+00 1.114126082780420690e+00 2.526706107178296468e-01 1.332295157660859652e-01 9.903555162734405462e-03
1.032720759765636931e+00 2.775075620117238850e-01 2.134810937499990319e-02 1.812030747070326742e+00 1.058554120117163988e+00 1.798132392578122019e-01 6.611967376437604571e+00 4.328312542580835753e+00 1.357680044176972745e+00 1.155288399365463459e+00 2.396966715281128868e-01 9.870232987745591879e-02 6.843566899467508000e-03
1.083811827148436935e+00 2.635157548828154228e-01 2.084878222656258093e-02 1.943702084960964971e+00 1.162038540039038281e+00 1.647362006835946524e-01 5.776705329425434243e+00 4.328442151035035934e+00 1.552807131814289532e+00 1.183115248440188116e+00 2.280845677874570876e-01 1.425038169129771992e-01 1.351439510062018776e-02
1.027049109863288789e+00 2.797155410156290101e-01 2.059359960937496084e-02 1.886344888671892983e+00 1.046114372558572203e+00 2.003629194335941055e-01 6.545588659382970853e+00 4.333069838036245791e+00 1.400631345155384455e+00 1.146767674087235900e+00 2.413604410340538797e-01 1.223798310905985232e-01 1.362760765550644765e-02
1.046975972656260190e+00 2.695455463867235668e-01 2.059694580078126960e-02 1.881546456054716376e+00 1.153281760742156159e+00 2.144867934570323098e-01 6.432868861369267499e+00 4.338268949971250343e+00 1.384652706274691836e+00 1.150203588952999123e+00 2.344882464378743592e-01 9.831144670621001780e-02 4.844169198241197495e-03
1.005156075683610206e+00 2.885214726562559395e-01 2.167224804687483547e-02 1.780836835449229438e+00 9.698722851562308067e-01 1.964981630859355954e-01 6.648282840697296692e+00 4.342922134695452741e+00 1.244554469574074007e+00 1.120858632250970599e+00 2.508883784682413576e-01 1.129122909374316724e-01 5.444801355342195753e-03
1.047979193359385830e+00 2.708537416992236047e-01 2.117799707031250631e-02 1.840668961914085466e+00 1.099321202636690975e+00 1.996391723632816306e-01 6.215457955955600688e+00 4.342216495648088426e+00 1.353683049343294753e+00 1.145351650869110838e+00 2.360965652798212855e-01 1.235154194319424553e-01 4.473710466623921460e-03
1.008917982421881021e+00 2.838806943359397650e-01 2.138218359375004124e-02 1.994935655761732374e+00 1.060454412597633622e+00 2.541295703124993866e-01 6.723957550361538971e+00 4.361383383543302905e+00 1.275911635820968559e+00 1.099380037444367408e+00 2.486231482942561910e-01 1.427786232680235690e-01 1.314432206208253698e-02
1.002669747558600388e+00 2.821062109375019333e-01 1.918164111328118926e-02 1.929889562988305274e+00 1.177046403320288537e+00 2.263625659179674954e-01 6.916598808916340602e+00 4.340499745927334452e+00 1.354312627911847144e+00 1.123204352426788732e+00 2.434775880344151322e-01 1.096297348994701160e-01 1.225966582291661972e-02
9.449913232421996989e-01 3.073657167968805726e-01 2.050841699218723668e-02 1.780456259765636595e+00 9.234743212890338393e-01 2.437881113281181455e-01 7.205338925555634155e+00 4.358813141538333547e+00 1.104642224589753141e+00 1.066121248453919534e+00 2.678185695393328625e-01 9.033644785776341612e-02 1.816736254337918350e-03
9.694291440429720907e-01 2.882863652343781724e-01 1.954775439453107153e-02 1.877818878417983894e+00 1.025887296874972821e+00 2.436720795898402736e-01 7.216210312289379480e+00 4.366789613335332554e+00 1.151724495123732428e+00 1.070485244808037306e+00 2.510345597377101057e-01 1.179280462292258552e-01 4.359433826805388275e-03
9.381580610351625271e-01 3.067109516601618235e-01 2.028371923828101164e-02 1.803711314941418342e+00 9.157139311523170289e-01 2.476494252929623274e-01 7.373977421339265703e+00 4.364890351149997905e+00 1.074622622996330712e+00 1.054235148400156863e+00 2.672973972815448906e-01 8.919561374171995627e-02 5.851165988322976595e-04
9.299709321289109099e-01 3.089576391601603911e-01 2.085592578124985386e-02 1.792867345703126780e+00 8.421372797851358616e-01 2.519235913085876022e-01 7.859392038860629093e+00 4.355109458299360803e+00 1.064532024238214136e+00 1.061645426424329131e+00 2.679317015598905449e-01 6.966936051525431106e-02 7.845954665903530703e-04
9.868416372070349940e-01 2.842871020507835578e-01 1.933116162109362740e-02 1.957703412597673998e+00 1.080956258789043334e+00 2.312766411132803346e-01 7.310133871463747823e+00 4.349335328182048599e+00 1.285839017094760672e+00 1.102493718830815039e+00 2.458114540694061878e-01 1.133815604018509893e-01 1.260041740691909828e-02
1.004578594726574403e+00 2.830611206054734486e-01 2.127424804687488846e-02 1.852098381347669909e+00 9.922433627929433397e-01 2.410613002929674065e-01 6.523637909121727141e+00 4.367132040129587445e+00 1.189422491352630118e+00 1.089813203039945222e+00 2.482702931895308107e-01 1.471383198001626758e-01 4.533857610519869547e-03
1.022400695312507102e+00 2.776235849609419160e-01 2.047287451171866252e-02 1.882311032714862442e+00 1.090726911621066941e+00 2.144660185546873876e-01 6.641188814833100196e+00 4.343309953889106012e+00 1.333641026947246955e+00 1.130777069229403242e+00 2.411196135827097797e-01 1.144347510886453284e-01 8.675497315908090382e-03
1.056994908203132466e+00 2.667683037109415123e-01 2.078852734375002259e-02 1.869885792480494136e+00 1.102866853027315130e+00 1.985974458007822296e-01 5.916664216959775402e+00 4.348922612868955540e+00 1.376438487737294603e+00 1.141796523309802192e+00 2.328980334938301755e-01 1.548537754646495401e-01 5.980199177478263267e-03
9.689877827148559719e-01 2.959869736328170076e-01 1.989106835937481596e-02 1.805684683105483135e+00 1.026641013671848013e+00 2.155567124023396730e-01 7.297028033016538906e+00 4.339313114492457046e+00 1.226526052501014652e+00 1.105299570501173223e+00 2.552069635189621044e-01 7.784114954667993580e-02 5.089344597594476494e-03
1.001953622558598100e+00 2.890826235351595108e-01 2.091408593749984404e-02 1.889468760253919521e+00 1.059342521484354149e+00 2.144055600585920707e-01 6.930878737438708193e+00 4.335939880202410279e+00 1.330907033597968914e+00 1.128909313624926192e+00 2.502095170727221540e-01 1.269552310146770668e-01 1.723194311408669452e-02
9.845741342773514093e-01 2.891892070312536700e-01 1.991863623046860252e-02 1.877043725097674365e+00 1.064463039550755052e+00 2.310908706054657369e-01 7.086978646054026498e+00 4.348624396075267740e+00 1.249754547824832862e+00 1.102348803083050832e+00 2.508192616560958599e-01 1.038801344026204637e-01 8.136503428223897105e-03
9.561460488281311454e-01 2.956722724609417985e-01 1.967234277343725413e-02 1.836238753417983816e+00 9.879633569335642962e-01 2.469324653320257024e-01 7.397447120255793429e+00 4.360682801527860697e+00 1.128937561652564758e+00 1.069935370881938352e+00 2.570522679330123350e-01 9.233014001728138964e-02 1.977520284481302203e-03
1.019582064453135262e+00 2.749114545898478368e-01 1.981993261718752175e-02 1.866752818847683182e+00 1.202629107421844923e+00 2.235516835937489122e-01 6.748407457869576298e+00 4.343881984560810317e+00 1.314337511534589220e+00 1.128131601801571904e+00 2.387184714511216554e-01 9.416946216414362469e-02 2.987468821305678049e-03
1.012179177246104400e+00 2.773698725585976854e-01 1.986222070312494009e-02 1.869279100585964137e+00 1.149925268066376960e+00 2.367004687499984217e-01 6.760330811215718327e+00 4.349822736786967958e+00 1.281609411786295727e+00 1.116069428317840062e+00 2.414084591277108616e-01 1.065811320820033437e-01 4.485826640206017589e-03
1.003272639648448150e+00 2.810003403320350257e-01 1.958077050781239017e-02 1.830049866699240191e+00 1.182294476562471441e+00 2.070524169921854063e-01 6.940329077204626884e+00 4.337779707292552800e+00 1.297359206236482265e+00 1.126871988221443077e+00 2.426878006099991991e-01 8.999859977349181084e-02 4.630644870427527530e-03
9.726099228515763251e-01 2.998412739257861337e-01 2.111279101562486826e-02 1.792224603515635506e+00 9.580735039062270308e-01 2.144203706054647884e-01 7.228907177170120768e+00 4.336277031577170149e+00 1.221646268307908123e+00 1.111149124307422520e+00 2.591550248841406612e-01 7.989068230598637965e-02 6.224057528587596290e-03
1.029755125488291290e+00 2.735071376953165379e-01 1.964370312499997412e-02 1.845955606445326413e+00 1.069487386230445480e+00 1.734744326171875350e-01 6.590328758570111134e+00 4.326181779256779159e+00 1.422848575063939247e+00 1.156840596365318330e+00 2.332411119296917967e-01 1.172364313778504752e-01 1.137410403531342699e-02
1.007793094726574523e+00 2.869733979492237741e-01 2.101023876953119277e-02 1.850380963378925436e+00 1.036424915039034556e+00 2.218504106445295387e-01 6.685194155486260392e+00 4.344310367568973597e+00 1.287850277034705782e+00 1.120647343455091871e+00 2.498509139311612115e-01 9.591702884513012006e-02 5.046846238100394233e-03
1.009132436035170555e+00 2.840215473632867749e-01 2.082309130859370458e-02 1.821857000000026483e+00 1.059472501953093948e+00 2.341366132812484901e-01 6.656108519022415848e+00 4.348264814874763573e+00 1.257260411981171888e+00 1.115691859480717474e+00 2.477398120334953768e-01 9.551931302429476911e-02 1.633687785744822275e-03
1.015896159667980525e+00 2.779810375976615733e-01 2.034897705078123759e-02 1.856410832519558296e+00 1.081007798339811865e+00 2.287965571289056477e-01 6.546673381469446440e+00 4.356027534197890461e+00 1.260360198469837378e+00 1.110013777304139415e+00 2.428417289750851304e-01 1.157144551558305090e-01 2.437717928321076095e-03
9.682616147461010625e-01 2.918489819335977065e-01 2.017620605468736436e-02 1.885579645996108056e+00 9.681008408202862459e-01 2.544153247070276014e-01 7.186883687403875953e+00 4.369049947441136617e+00 1.132585118463421914e+00 1.066146465170235702e+00 2.548981323850371683e-01 1.075844970445380550e-01 2.025424192740709305e-03
1.001450108886726698e+00 2.825839951171903452e-01 2.021312988281239939e-02 1.932244240722676087e+00 1.059887457519505638e+00 2.366290590820299133e-01 6.737800306023411956e+00 4.361351277484105893e+00 1.253853723658556962e+00 1.095456231706369410e+00 2.466739672419563933e-01 1.300668526516938761e-01 7.942720429030714069e-03
9.877570146484493385e-01 2.961737138671934333e-01 2.170897460937478221e-02 1.795110075683604478e+00 9.257275405273203139e-01 2.283751582031215144e-01 6.695215472049706129e+00 4.352289200098214295e+00 1.197013550110831659e+00 1.099282898749484039e+00 2.587731100853735700e-01 1.219886470217392826e-01 6.860196911297807010e-03
1.037907260742195081e+00 2.741817236328159546e-01 2.003263574218754756e-02 1.878258365234392269e+00 1.060612733886695969e+00 1.871772983398444223e-01 6.336156765111491396e+00 4.329604133664427756e+00 1.449926572681890846e+00 1.156860351510280216e+00 2.345562674533393233e-01 1.321369702184412021e-01 1.369319797913027756e-02
9.303795209961033263e-01 3.104088110351615470e-01 1.990390966796850777e-02 1.794454299316417645e+00 9.404783271484116192e-01 2.461570351562429038e-01 7.701245214876975886e+00 4.348611183021065862e+00 1.115872259216287299e+00 1.070216913217484578e+00 2.686809017022182000e-01 6.166936042084805725e-02 2.001514806922113573e-03
9.912887934570417947e-01 2.906412431640656435e-01 2.052531152343748527e-02 1.896713387695332154e+00 1.108488192871065925e+00 2.384521894531220765e-01 7.007942534802322321e+00 4.345931981867376948e+00 1.269757529655286987e+00 1.108965299165953100e+00 2.527574642300277619e-01 9.021679240966670732e-02 7.090069903726413207e-03
9.842893022461027819e-01 2.865626850585976104e-01 1.967733447265609600e-02 1.860058921386738673e+00 1.087757249023407313e+00 2.375180888671842572e-01 7.018215900647775563e+00 4.356582273080253920e+00 1.210395817837353283e+00 1.091882892496023771e+00 2.493586443574911937e-01 1.052564005524776469e-01 3.896672451259255553e-03
1.007946423828140592e+00 2.822854145507860957e-01 2.117358789062478985e-02 1.748025698730475641e+00 1.051285417480450235e+00 1.684165590820297098e-01 6.907808256538555902e+00 4.333444106456701306e+00 1.250816140737420312e+00 1.135016759991049895e+00 2.435710104986051339e-01 1.089907308766880217e-01 5.967705739738926596e-03
1.017972901367193872e+00 2.868682919921913266e-01 2.168469335937494441e-02 1.837943461425796121e+00 1.098468288574193208e+00 2.003549365234357504e-01 6.905882816433991600e+00 4.322734266044744089e+00 1.356580092855468544e+00 1.154702213825335111e+00 2.482880228050450278e-01 1.021553817894365473e-01 1.385248418002762126e-02
9.678981660156261713e-01 2.888365366210987051e-01 1.944012304687476114e-02 1.802967188964857748e+00 1.031969217285126028e+00 2.329209970703071120e-01 7.091035134472921442e+00 4.365653802446486154e+00 1.126779324793128367e+00 1.071245366819696621e+00 2.515255869247972065e-01 1.237564660061979127e-01 2.408535745025674676e-03
9.569370590820328593e-01 2.959705791015665444e-01 2.011015527343730167e-02 1.846103180175791891e+00 1.000321771972629392e+00 2.428771464843701988e-01 7.328324912021786375e+00 4.364297686815348243e+00 1.124426886469136244e+00 1.066563440835988308e+00 2.575551899953675283e-01 1.092215737584828622e-01 3.930247990989499222e-03
9.725414008789198261e-01 2.960354072265681813e-01 2.037656787109357395e-02 1.782920731933610670e+00 1.022343284179658029e+00 2.238497573242142491e-01 7.187383359173733055e+00 4.343251046377669233e+00 1.195277409900914467e+00 1.101655381944671275e+00 2.565669758398605449e-01 7.267331644964748760e-02 1.633303003638030210e-03
1.032723356933603620e+00 2.731683666992233972e-01 2.034289892578128311e-02 1.861647558105495426e+00 1.143301534667938935e+00 2.161564995117185861e-01 6.441818671880388258e+00 4.345679546914580804e+00 1.332010081164117343e+00 1.133004493400127766e+00 2.379060992808711417e-01 1.117342719281658597e-01 4.032012705359372222e-03
9.979130463867267320e-01 2.936166274414104826e-01 2.206223339843731493e-02 1.837980251953131416e+00 9.811404116210734605e-01 2.125764868164036481e-01 6.866682894618064914e+00 4.339554662403636520e+00 1.269084382340980310e+00 1.121794296318362472e+00 2.551394675395962097e-01 1.252342449044240580e-01 1.360217714380912608e-02
9.188458725586073905e-01 3.200973344726619207e-01 2.099524902343728738e-02 1.759485287597662317e+00 8.156054252929472170e-01 2.530533691406169905e-01 7.577242578754672664e+00 4.354610521520958066e+00 1.056552273159085287e+00 1.055923081570054878e+00 2.783493367711915578e-01 6.321257008412682621e-02 6.218846012201530464e-04
9.987938110351661791e-01 2.872694438476603995e-01 2.074133789062495431e-02 1.804218416015627158e+00 9.661921459960794989e-01 1.986968383789052550e-01 6.947823944506419380e+00 4.328366556889124972e+00 1.332561135726634260e+00 1.136784005775508533e+00 2.453193108006541390e-01 1.386243584305217047e-01 1.708523098767600334e-02
