num_trees variable r2 ev sigma diff
4 Y_surf 0.587756222121 0.59022792873 0.985136957627 0.0299179380779
4 L 0.992356287246 0.992380795882 0.669903686941 0.0973452957368
4 radius 0.974656927545 0.974725739943 0.794603405346 0.0206200137546
4 M 0.926068544159 0.926269008325 0.96498415669 0.042818875
4 Y 0.0196382958689 0.0315394693261 1.09306923035 0.02390625
4 Z 0.954974830988 0.955019597204 0.679736785597 0.000403
4 alpha -0.0174220022675 -0.0154093738916 1.11515999839 0.197570625
4 overshoot 0.254410909515 0.254525940015 0.938871854391 0.044391
4 diffusion 0.435270977376 0.435388067103 0.876870898003 0.02869775
4 age 0.907214643272 0.9072459968 0.706312074164 0.163089482127
4 X_c 0.934434510066 0.934518599482 0.825249120283 0.0324169764158
4 mass_cc 0.798149192517 0.798164994049 0.541728435637 0.00369154301177
4 Y_surf 0.577769001264 0.579086894967 1.00894411123 0.0298624831742
4 L 0.993250148637 0.993250275538 0.690763104255 0.0972891901137
4 radius 0.979165971872 0.97916597941 0.780464658192 0.0198756517128
4 M 0.928124052793 0.928153107543 0.985564595218 0.04312125
4 Y 0.0753412841174 0.0773099632783 1.12912247407 0.024406125
4 Z 0.961537166068 0.961564025749 0.644919985254 0.00039525
4 alpha -0.00572068558742 -0.00457639425891 1.12586931164 0.199096625
4 overshoot 0.250503928222 0.251315002208 0.910257586494 0.042720875
4 diffusion 0.418329384914 0.419811172635 0.851631854463 0.027564125
4 age 0.926963058781 0.926987120467 0.691770862173 0.164922200536
4 X_c 0.933690371692 0.933700020012 0.832385113509 0.0326639967604
4 mass_cc 0.796986599031 0.797207884339 0.532710834197 0.00366366412932
4 Y_surf 0.589416178261 0.590264737951 0.992260797322 0.029513673091
4 L 0.993396540731 0.993398259224 0.682370230828 0.0962395490504
4 radius 0.979807124524 0.979808721077 0.802638908965 0.0203022615441
8 M 0.937917937077 0.938154755559 0.78500281729 0.0405671875
8 Y 0.131330220199 0.139411725482 0.952895251162 0.023982625
8 Z 0.963571341364 0.963591723314 0.480267236094 0.000362
8 alpha 0.0790268650215 0.0801636145354 0.883179769294 0.1841738125
8 overshoot 0.354697453685 0.357468652708 0.702291636925 0.046626625
8 diffusion 0.451113119075 0.451458788299 0.595832567635 0.05331875
8 age 0.91861631581 0.918650511343 0.507843880097 0.14601908751
8 X_c 0.943681496836 0.943697530544 0.654948848663 0.0302067462169
8 mass_cc 0.829882071099 0.830311938405 0.377964473009 0.00404341058047
8 Y_surf 0.628274305424 0.628630279175 0.801168345458 0.0284829239188
8 L 0.994533589101 0.994540012641 0.493173937999 0.0840336736406
8 radius 0.982677240369 0.982699152775 0.603338001614 0.0190319575607
8 M 0.937460237048 0.937485833974 0.824043576067 0.042242
8 Y 0.130788477395 0.130956003749 0.968119889635 0.0243345625
8 Z 0.965899293642 0.965904770444 0.482341856629 0.0003538125
8 alpha 0.0614947851484 0.0619251136442 0.919781154461 0.1918105
8 overshoot 0.375616700864 0.379960958457 0.699453864308 0.0451275625
8 diffusion 0.493451860414 0.495343657641 0.594062143353 0.0494105
8 age 0.928687192804 0.928694901129 0.514248519007 0.147038304377
8 X_c 0.940200460927 0.940369417036 0.681629148545 0.0319571158768
8 mass_cc 0.818580262634 0.819541716555 0.377964473009 0.00420304058055
8 Y_surf 0.629418766158 0.631646365837 0.798913393412 0.0283320525858
8 L 0.992870985128 0.992880904063 0.509944074164 0.0856124672587
8 radius 0.966944473073 0.966953738114 0.610517243446 0.0186200016497
8 M 0.93524511006 0.935245359581 0.776538840475 0.04009975
8 Y 0.147556445595 0.148526886163 0.902075932437 0.02279325
8 Z 0.967594241249 0.967603892572 0.480786122681 0.00033
8 alpha 0.0832093528425 0.0865949150219 0.919573696679 0.1907654375
8 overshoot 0.343176779972 0.34401437919 0.682569019812 0.045630375
8 diffusion 0.466248992544 0.466309210554 0.600393875545 0.0488441875
8 age 0.917965797726 0.918022769219 0.505735296159 0.141006257907
8 X_c 0.943842232918 0.943854225871 0.632988149053 0.0293949077586
8 mass_cc 0.824579450479 0.824583276204 0.377964473009 0.00406026766824
8 Y_surf 0.624357180726 0.626537838333 0.752774168665 0.0269027282264
8 L 0.993067084552 0.993080932056 0.500329011058 0.0824398841057
8 radius 0.971952124758 0.971981800457 0.594589158786 0.0182678051137
8 M 0.935829555953 0.935901137924 0.775250471341 0.0402645625
8 Y 0.143010362265 0.14617192808 0.892576370884 0.0227455625
8 Z 0.968131651629 0.968132587346 0.489420740371 0.00035225
8 alpha 0.0944821759925 0.0947411050692 0.908188366681 0.1878810625
8 overshoot 0.408029316779 0.40900607303 0.689132607539 0.0455645
8 diffusion 0.452933392531 0.453198962115 0.598740580628 0.0602220625
8 age 0.934084616415 0.934112726039 0.503217181232 0.145779659307
8 X_c 0.943118287906 0.943121667613 0.639030895208 0.0293048390942
8 mass_cc 0.82424687954 0.82438810452 0.377964473009 0.00417450983499
8 Y_surf 0.639774195716 0.639999394838 0.750184293942 0.0271823665822
8 L 0.994752736328 0.994754673773 0.50191325379 0.0858454163356
8 radius 0.979192488883 0.979197551422 0.591343190718 0.0186686477407
8 M 0.936355243332 0.936550144266 0.779374674774 0.040113625
8 Y 0.124798870429 0.133994454986 0.883048708061 0.022770875
8 Z 0.967708310884 0.967709350831 0.477691427655 0.0003234375
8 alpha 0.0915116446724 0.0916779482335 0.924258042853 0.1937253125
8 overshoot 0.367688596803 0.369270655975 0.684763095576 0.04433225
8 diffusion 0.449666459465 0.449667135037 0.598831594064 0.0423321875
8 age 0.920611781551 0.920678716925 0.513697330964 0.140513771862
8 X_c 0.942778656087 0.942827571567 0.638930611603 0.0297394509244
8 mass_cc 0.826563214942 0.82678241861 0.377964473009 0.00411260423999
8 Y_surf 0.638798049633 0.63880201412 0.784692698116 0.0287378170381
8 L 0.992105688575 0.992116784468 0.50517910958 0.0853965116193
8 radius 0.966344668956 0.966345498544 0.601650892957 0.0181151079698
8 M 0.940107361929 0.9401311518 0.76890437041 0.0396538125
8 Y 0.155354196668 0.155367116301 0.918382376526 0.0233349375
8 Z 0.971261238887 0.971263501769 0.469729451936 0.0003475
8 alpha 0.0551849908664 0.0552668607774 0.927823417687 0.1917420625
8 overshoot 0.378653185231 0.378727924561 0.672666967047 0.04386425
8 diffusion 0.386898997393 0.388290432749 0.602405484312 0.0487165
8 age 0.927412411361 0.927414341745 0.50881391303 0.144874445205
