Teff L dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
5.652115889888614103e-02 5.781747613586428469e-02 5.260785865570014042e-02 7.708673863648951574e-02 6.963426862833094200e-02 7.188475443850166069e-02 9.845037760047244124e-02 1.280380625255765625e-01 2.230419261715773371e-01 1.649173783086008982e-01
4.765123687174811079e-02 6.064772177623587585e-02 8.594798824276424221e-02 6.841373118566325406e-02 6.387767372782650332e-02 7.236096539592161425e-02 9.794705686844357162e-02 1.160847245361801283e-01 1.352289624913802224e-01 2.518399389038365466e-01
5.491382428758008472e-02 7.023160745946274708e-02 6.921593085112205668e-02 9.350890728512729899e-02 5.613337351816291565e-02 9.155444611387633658e-02 8.300192897006074266e-02 1.369512998944462379e-01 1.451304025323439661e-01 1.993582790878175859e-01
6.687196357744681907e-02 5.206653323020203616e-02 4.920053071500023883e-02 7.210844148922303243e-02 6.806154674730913179e-02 7.782510442716131238e-02 1.186642318248679190e-01 1.206487133713729648e-01 2.155796652204317876e-01 1.589732693969846677e-01
5.348108037135200499e-02 5.666274622603128391e-02 5.645766563129664406e-02 6.734556830071120048e-02 6.351492633611070804e-02 7.459185374895643816e-02 9.918874988693107686e-02 1.171147079321346735e-01 1.620134990074072467e-01 2.496292025590687025e-01
5.958674449777372206e-02 6.903454106207462804e-02 6.104428473448954284e-02 8.848182224782649707e-02 5.828675162000843124e-02 6.785302668275731974e-02 1.446426932740101368e-01 8.803013851504469522e-02 1.700276217484396613e-01 1.930123756175753102e-01
5.497495791418813282e-02 4.941729805654212354e-02 5.227544277262474032e-02 7.371930489727869518e-02 5.507494926155300646e-02 8.538492143437746706e-02 7.134482463357122439e-02 1.076402075976585493e-01 2.550225012795831470e-01 1.951455921526230319e-01
5.533330426909292832e-02 4.945641795651313510e-02 5.619072664351571628e-02 7.290874637707767114e-02 6.470136021997523190e-02 8.157436936591279386e-02 7.722224145179565347e-02 6.282693645722889353e-02 2.074768510888770068e-01 2.723090461700110598e-01
5.602577971040050009e-02 6.360091201245103576e-02 5.239112277141150242e-02 6.819429709754550040e-02 5.817063581370493508e-02 7.777026818992942292e-02 8.752795464280929694e-02 7.139754874870715695e-02 2.154859871041020225e-01 2.494354939089387102e-01
5.544816249499327082e-02 4.905370138962210358e-02 6.434412604009655257e-02 7.405335324376713380e-02 6.332808245005963621e-02 7.773957915903588478e-02 9.941490184860274359e-02 1.070506631881538023e-01 1.840236191456362247e-01 2.255438110400326268e-01
6.273953976193230586e-02 5.026421844517160731e-02 5.730126351454395417e-02 6.102038259645433532e-02 6.603407424777837931e-02 7.387108239205178450e-02 1.201180980423491307e-01 1.076672470851408187e-01 1.821390762825182141e-01 2.188450176320596019e-01
5.230632209008702349e-02 5.614859478814167998e-02 5.747935822082847479e-02 5.732497267920025341e-02 1.048572195056518969e-01 8.655724614570420306e-02 7.364808140995574015e-02 1.040340732899169424e-01 1.878489161432243537e-01 2.197952157272894669e-01
5.659430092877115043e-02 5.673122319275593350e-02 5.358942897736523880e-02 5.852662080076991014e-02 7.531279470477671156e-02 8.084642377944345482e-02 5.997941843501169296e-02 7.932745766792149988e-02 2.171230670734098922e-01 2.619692644397744741e-01
6.777036258517110667e-02 4.779516031579118113e-02 5.813706134753785643e-02 6.480801133191785302e-02 7.320102743318050720e-02 7.629335960449117049e-02 1.345732463009194635e-01 7.569000295380363952e-02 2.163196380512846517e-01 1.854121300759025703e-01
4.917041320708585156e-02 6.220945494620679778e-02 5.971574169418100014e-02 6.390868280949972557e-02 7.801157942810657553e-02 7.414036097116367963e-02 5.984692032581193089e-02 1.124706995002745097e-01 2.573771367234996554e-01 1.831490103941702807e-01
4.577001437297837511e-02 7.759008191595540005e-02 6.635461038687788526e-02 6.385771191082166565e-02 6.770628233015327235e-02 8.358649303691248478e-02 7.364446072655900233e-02 6.707845280203904303e-02 1.905968804544987405e-01 2.638150120632041795e-01
6.586562087479158611e-02 5.182978522147319023e-02 6.966946279720931390e-02 7.084818292365385739e-02 6.380218296633430319e-02 6.009383519493794595e-02 1.336170356928221004e-01 1.300092734705843578e-01 1.418285262010611503e-01 2.124360946571321185e-01
5.268826925524829063e-02 5.380438800544438266e-02 6.459777554326270876e-02 7.273684379983305637e-02 5.679866704240977421e-02 6.582266700767924750e-02 7.753400446007725766e-02 8.201882062012912089e-02 2.225663348587223478e-01 2.514322294071937858e-01
6.355435086369749798e-02 5.212850176360935006e-02 5.744611525536558877e-02 7.087052464697672638e-02 6.227720907329113709e-02 8.050749395428950794e-02 8.535212499794284091e-02 8.285197462552180980e-02 2.386669818241282659e-01 2.063447229951772544e-01
5.477674090714093613e-02 4.971806182626296172e-02 5.847593263853291534e-02 1.183480654164511120e-01 4.915397927597020544e-02 7.610095368248803727e-02 9.333021879883637850e-02 1.283370518141976613e-01 1.488947058952717339e-01 2.228642897448480931e-01
7.271676057212363153e-02 4.836252484789557715e-02 5.875344496721637833e-02 5.426978512899346269e-02 7.879351407138264485e-02 7.384514859874902193e-02 6.758154804273930338e-02 6.523547204017239587e-02 2.098525239927296338e-01 2.705892777379979575e-01
5.701232042200428396e-02 5.395516538897929260e-02 5.166951254186011311e-02 6.839628309049596011e-02 6.973063337317450538e-02 7.920781291909688437e-02 9.843242364012576295e-02 8.861555045393829100e-02 1.933750217470268928e-01 2.396052764232981802e-01
5.739210560283772994e-02 4.923949499453033479e-02 6.550195534126100616e-02 5.779719068928521053e-02 1.184820410565084053e-01 7.893693850187241678e-02 6.003185747974410652e-02 5.925525939923827201e-02 2.024497585798896437e-01 2.509133983548329505e-01
5.725767741270181704e-02 6.043828614141118216e-02 5.907046579242789669e-02 8.420316174976652523e-02 5.504561704865050531e-02 7.345684192114529387e-02 5.871625873745497937e-02 7.825323160442380910e-02 2.589048057946429782e-01 2.146536537973748326e-01
5.881260038350262509e-02 5.629032156390522540e-02 5.949956776557255994e-02 7.531155689429637479e-02 6.117597464717388495e-02 7.781004772162293526e-02 7.539150723031798340e-02 6.496766165842103591e-02 2.735988537321406011e-01 1.971419084030467117e-01
6.056818346683908588e-02 5.999053365309425789e-02 6.239690054824456600e-02 7.439287410839201531e-02 6.075526624275871118e-02 6.607614104463428728e-02 5.906109366779603576e-02 8.317417458262359176e-02 2.070048974790902607e-01 2.665799352065271743e-01
5.518350644801007371e-02 5.399165438048491444e-02 5.026492291692272185e-02 7.841767877270185150e-02 6.847619072238134152e-02 8.813788506919524590e-02 6.507178603167514119e-02 1.268043393995949009e-01 1.452617624552385023e-01 2.683902738037953761e-01
5.129576193073383944e-02 6.535751728538191641e-02 5.777051488153556180e-02 7.703895138272286169e-02 5.615582219863656660e-02 7.819130166981128061e-02 1.112344898936124260e-01 8.179757382068210403e-02 1.856126219617850182e-01 2.355454449750985224e-01
5.882883101954020783e-02 4.708528812650247808e-02 6.171392730861131187e-02 6.695745425622369462e-02 6.186787896845925838e-02 8.361306975258081531e-02 9.345225132440429516e-02 1.227442798410984942e-01 1.515365452039966476e-01 2.522004741985827692e-01
5.962756101599361869e-02 5.400184449931144659e-02 4.869273672513973333e-02 6.279733615633951993e-02 1.015090893484586060e-01 7.918022993675227772e-02 6.349580027915364966e-02 9.855182363072091667e-02 1.788703628085057118e-01 2.532732155996244572e-01
4.872727592651929923e-02 5.164445396351002165e-02 6.360615930851584721e-02 6.036463561890696716e-02 6.387067299035627255e-02 7.885777877049766904e-02 9.314542751764892659e-02 1.039751726392535575e-01 2.325843510653950730e-01 2.032240721993962829e-01
5.646277317077333380e-02 5.704596022605096239e-02 6.354929162227343498e-02 8.696094750927148287e-02 5.594634192938632150e-02 6.548389212255029124e-02 6.654954231752351068e-02 1.052329693968613311e-01 2.557185246263568579e-01 1.870497570789523556e-01
6.065766700454404414e-02 5.401018569939008973e-02 5.628540323749085111e-02 6.513171114624895230e-02 6.219293858450080509e-02 6.696581579165988840e-02 7.661980371831970948e-02 9.005241407472860948e-02 2.283061454771220522e-01 2.397779152659950952e-01
6.368559411611354748e-02 4.956157753132636040e-02 6.101596766826680035e-02 6.558818219240619696e-02 6.476913744836702846e-02 7.067621510542088092e-02 6.774862570423557939e-02 1.143893342720553596e-01 1.852035237313597038e-01 2.573618422304486120e-01
5.313026744414349467e-02 6.100508798736590382e-02 5.902715130666436744e-02 6.285118521250061818e-02 7.203844367056665143e-02 7.420534447587227855e-02 1.379897814872094730e-01 7.083790555265954969e-02 2.193124709229796465e-01 1.896023619400379889e-01
7.438510218825074294e-02 4.702316750362868503e-02 5.906376454168056622e-02 6.903956612662272285e-02 7.371098875928541738e-02 6.714791443225168188e-02 5.302193822444460636e-02 7.788205719456059439e-02 2.805206167266917627e-01 1.982048843025831508e-01
6.315555277995600625e-02 6.555318893405702452e-02 5.161021963175810301e-02 6.057641392418355170e-02 7.743662601967356285e-02 7.171177848450879799e-02 6.153820514056718843e-02 8.238020063165309159e-02 1.971833530063478723e-01 2.688544614472946903e-01
5.969716803702768138e-02 5.462490541797558607e-02 5.316744913603234368e-02 6.349717479571287404e-02 6.876732923930596597e-02 7.690107380839721063e-02 7.569732128878930988e-02 6.216235358121037502e-02 2.064369303842467085e-01 2.790482943113019587e-01
5.631451859125333886e-02 5.107943823645647030e-02 5.052770122787039742e-02 6.637503187675365679e-02 6.848015456707788606e-02 8.716000479637850407e-02 8.695126513713051508e-02 6.451496110019003249e-02 2.786883393866421144e-01 1.899085850802469666e-01
5.278448268741144783e-02 5.513947087246858642e-02 5.959882738733171537e-02 6.421712989634401070e-02 7.011540423710778402e-02 7.219198053394487724e-02 7.610355212756744758e-02 8.364026189630502373e-02 2.659691112590099604e-01 2.002397791025092300e-01
4.576193482449139593e-02 5.845320673582939108e-02 6.536631096883854797e-02 6.482258684584535358e-02 6.540687925168005290e-02 9.263425698032379252e-02 1.184318549965377027e-01 1.266039262226666684e-01 1.729207872280698610e-01 1.895982559457172756e-01
4.586283332709750749e-02 7.013206856480112827e-02 5.343163072939068059e-02 7.023292617177692709e-02 9.252764167473140344e-02 7.068551845575958559e-02 5.453589744413810808e-02 8.149494069558635423e-02 2.745009691787491102e-01 1.865955737579692297e-01
6.606504304630340940e-02 5.367464459030341084e-02 6.045837264668488253e-02 6.289770856271631461e-02 7.214804153071387172e-02 6.540070350684935863e-02 6.300018247824125395e-02 9.074678537492023023e-02 2.047096108943390613e-01 2.608989073689283456e-01
4.749876131790081030e-02 6.327952135588336968e-02 5.197544667264257512e-02 6.404235428127977303e-02 8.574268365525160307e-02 7.529451430034191095e-02 6.149557889680287021e-02 8.051465352356035332e-02 2.587037307200718561e-01 2.114527552762650031e-01
5.236269513329019215e-02 5.507595786119946074e-02 4.928530189621015134e-02 6.452172386267254756e-02 6.980256274017179741e-02 9.465361224281061692e-02 7.890339705520092728e-02 1.316267190058184600e-01 1.390577509749636731e-01 2.647102792276622152e-01
5.739010201833474878e-02 5.496464502844387173e-02 6.175829525839123674e-02 9.237217657268295690e-02 7.102508057337517111e-02 7.918492245374650351e-02 5.730431478844029425e-02 1.197522840382171938e-01 2.153273349797944214e-01 1.909208442885734214e-01
5.710141690262891118e-02 5.548633725852506610e-02 6.009195950894238858e-02 9.936091476575845127e-02 6.323689408102739495e-02 7.188253092304817959e-02 1.096659013469742927e-01 9.891088720796466227e-02 1.490600390773989536e-01 2.352031189277316581e-01
6.419818653914591278e-02 4.712041010538184360e-02 5.967477049385146864e-02 5.994916709732196064e-02 7.756286493171685170e-02 8.210360636541885748e-02 7.832582250623167097e-02 7.477208822525863163e-02 2.539284262670808423e-01 2.023646574685920851e-01
5.296858813592311699e-02 4.664063399257605685e-02 6.704020009291651594e-02 6.018682259769866927e-02 6.971881810334407126e-02 8.085166582167600813e-02 6.667747249644710716e-02 1.450135042681229836e-01 1.455377293871610023e-01 2.653645651041343645e-01
5.883474315658773074e-02 5.029654723071370903e-02 6.738233252587297328e-02 1.079091521676192045e-01 5.417017062893660084e-02 6.975078282904689786e-02 7.748329584057399300e-02 1.417019829158482624e-01 1.485236565650994989e-01 2.239473361397011364e-01
5.815847663062764794e-02 5.699200167876872225e-02 5.735140072751275520e-02 7.828031044731874333e-02 6.089440920151992231e-02 7.512688265474876115e-02 6.031695920443838621e-02 7.955626847328643725e-02 2.817404620571984930e-01 1.915828289245800897e-01
5.345463860739175371e-02 6.110723572383898461e-02 5.522541170910095359e-02 6.801139553656103398e-02 6.264089197095344674e-02 7.620994913669822124e-02 7.075810516197475475e-02 1.042770984378882382e-01 1.718822593000783605e-01 2.764330144155142666e-01
5.330890731581121311e-02 5.991241999731686252e-02 5.932476125620601837e-02 6.521418622835128964e-02 8.068513012402578344e-02 7.571461369749458992e-02 7.261803850860287790e-02 1.117386881480977867e-01 1.497150516971867684e-01 2.717682030269067406e-01
5.907890317273267050e-02 5.840040704565373220e-02 6.048054352122589350e-02 8.945410341278385580e-02 5.843031516591366825e-02 7.124263425555310558e-02 6.118220944425432212e-02 7.577102566063276257e-02 2.107888356120451445e-01 2.551710227092049976e-01
5.223627474322890124e-02 5.544154237734653240e-02 5.971837156607526925e-02 6.520911502147604122e-02 9.770516753871015536e-02 7.811589039000782497e-02 1.115810679811006512e-01 9.169719138347000309e-02 1.834325014466104131e-01 2.048628775519740763e-01
6.279111275391673075e-02 5.258892997792250640e-02 5.125894093437789040e-02 7.292272565334807777e-02 6.193022429407538804e-02 7.969368279943224442e-02 7.861682379355351691e-02 1.193105391388624981e-01 2.114073045379682991e-01 2.094797161165428689e-01
5.901560578755436076e-02 5.702123535423685857e-02 5.365345846465698759e-02 8.213508463025009920e-02 7.227566949263229679e-02 8.142715529403588004e-02 5.818714402220147991e-02 8.303895444685008287e-02 1.818700179470666978e-01 2.713756745605152565e-01
5.264219333995209804e-02 5.368540685740660207e-02 5.380317341154732674e-02 1.207227023461781984e-01 5.066277324755650430e-02 7.885016634603178587e-02 1.056497873844699231e-01 1.178290083523615556e-01 1.529678215996131685e-01 2.131869671148828860e-01
6.012369986131142763e-02 5.224337095716527490e-02 5.545802584490740206e-02 6.264029984851650357e-02 6.483229389346792382e-02 6.594535841441043211e-02 1.131263779074016124e-01 1.290071731977770197e-01 1.711713904657156948e-01 2.254520096093267922e-01
5.599900478719971320e-02 5.931580090416394696e-02 5.686192435476595392e-02 6.057533882995550650e-02 7.607540120893414859e-02 8.065498627767773987e-02 5.854625008213702742e-02 7.900113241387737850e-02 2.077411139003059737e-01 2.652290472409826183e-01
4.816035693628809705e-02 6.351113008648627545e-02 5.785767008510268872e-02 6.359989611533710396e-02 7.378486770273127993e-02 8.390156553535706163e-02 8.501775635109272422e-02 1.133995188302786145e-01 1.581700438659438268e-01 2.525971944913823486e-01
5.998029519945870247e-02 5.712965411967008827e-02 5.231843113894834446e-02 6.325840260481527255e-02 6.986145702335337659e-02 7.011099754931525430e-02 7.500642664722403929e-02 6.865598991839019782e-02 2.688676354709619853e-01 2.148107103278626140e-01
5.188480366559194978e-02 6.273300464121388254e-02 6.424677549096388662e-02 6.792440579923701705e-02 6.653823211775145019e-02 7.312595494411414099e-02 6.241312134225912578e-02 7.214701002594978152e-02 2.267077301732621508e-01 2.522789617996566425e-01
5.909219142955811355e-02 5.762146769805294444e-02 6.049480759351964776e-02 7.948251743144187087e-02 8.744316332204131459e-02 7.615197082739810774e-02 5.649281157997963071e-02 8.892181330275118756e-02 2.488715445745447452e-01 1.854277122407124445e-01
