r_sep13_median Teff r_sep02_median Fe/H L dnu13_median radius dnu02_median r_avg01_median r_avg10_median Dnu0_median log_g
9.171496531212633418e-02 4.318289132496930943e-02 1.274228543736434342e-02 1.031142188977775542e-01 4.510690776301209265e-02 7.385543397465756110e-02 3.044396247902066144e-02 2.711469203903810882e-02 2.932545705956932439e-02 3.082052720475629906e-02 4.701512813809426428e-01 4.242737712676568351e-02
3.181499824410607413e-01 5.259491401937991389e-02 4.758459704188951894e-02 1.067164809434492379e-01 4.570276133945978120e-02 1.131215320289458669e-02 1.829202412350882170e-02 1.929003431601755691e-01 1.930919373181739021e-02 7.235900373891765436e-02 9.020402309868585933e-02 2.487452315876101730e-02
5.838821662168828391e-02 6.671050324622107563e-02 1.712381439165726327e-02 9.543283744266863045e-02 6.352693257158043005e-02 5.711502817315506492e-02 2.169041168939685182e-02 3.373225116575596233e-02 3.695190794545560875e-02 9.306226564712595170e-03 5.201778914625801997e-01 1.984397872512783795e-02
5.305859742751558444e-02 5.573745752686493776e-02 2.064184044192596615e-02 9.969449115378727078e-02 1.050918222778224331e-01 4.102209372749315852e-02 1.525350123751372487e-02 1.177030998259570443e-01 1.806521973081752150e-02 1.314289028123725826e-02 4.377078615040362886e-01 2.288112486502875617e-02
5.107185739441029437e-02 9.344731772891393118e-02 2.964853773413850951e-02 9.840895847363512194e-02 2.351808041625806298e-02 2.097543012020072067e-02 1.839705075414844321e-02 5.578789077914645400e-01 1.958556985324314687e-02 1.272190481767426079e-02 5.146393815975464775e-02 2.288244675615824786e-02
2.373182878030238585e-01 1.154141553490416056e-01 1.456720248954754271e-02 1.098134281411536489e-01 2.946113266262820676e-02 1.456432310614273577e-02 3.761963929214394431e-02 3.956003402106555988e-02 3.298341414444789371e-02 1.865023869035247195e-01 1.616872002102051897e-01 2.050879587707511720e-02
1.369803281787780325e-01 4.464034830193561176e-02 7.711934407379411605e-02 1.058014146403410682e-01 3.994022895849874688e-02 1.772108270555662959e-02 1.443252079378557970e-02 3.072635949354829768e-02 5.323578981831287443e-02 1.863290834876299082e-02 4.410461059817926688e-01 1.972356870489321706e-02
2.989170703420260811e-01 4.106359359780545337e-02 1.502148501228668838e-02 1.145996758202191129e-01 1.103700194702974258e-01 1.189410099721432100e-02 2.119952308975556546e-02 5.358959761726383303e-02 2.380223400133182551e-02 1.763891448895915093e-01 1.074659570208216092e-01 2.568759814138643280e-02
8.377179235381600197e-02 5.258460417344110877e-02 1.814492026515189885e-02 9.778563522511017625e-02 3.031902556032996937e-02 8.258925425125636377e-02 4.474442889782092453e-02 8.972530746689844072e-02 3.396237253896584873e-02 5.473382367982156105e-02 3.805245251032667864e-01 3.111431048412086758e-02
5.940284984009534808e-02 2.991193403721305599e-01 2.202524340251689125e-02 1.019015705430191404e-01 3.781148155686805956e-02 2.493114282996561695e-02 5.379408259142019755e-02 3.797340664943485433e-02 1.928000254262801638e-02 2.079226878500160802e-01 1.026936541027851785e-01 3.314453771912014707e-02
5.248636682702708528e-02 6.783921311474112870e-02 2.906347108647766922e-02 9.294136541243228078e-02 2.990412754319067209e-02 4.307050393054053655e-02 1.752400509477216456e-02 3.404873222962578883e-01 5.530678512628693644e-02 1.157386158413788516e-02 2.349135875900289772e-01 2.488939039410671683e-02
9.026561995402486438e-02 5.233357670560077890e-02 7.219356537747281810e-02 1.101928762146556079e-01 2.942854704148081119e-02 1.150216305492554325e-01 2.575267898211976436e-01 1.152703658571741091e-01 3.104146064369520813e-02 2.052750535251559802e-02 8.568201210614755092e-02 2.051605037677952173e-02
1.609099452881759262e-01 1.339997313170106508e-01 1.738469382992106210e-02 1.159805301211123407e-01 4.367383155116584537e-02 2.733903831160717363e-02 8.545271056327737036e-02 1.084423883566656421e-01 1.733671544384193103e-02 6.806284290562224226e-02 1.865445060105256347e-01 3.487306630107423616e-02
8.906637209358043983e-02 1.354887180398216817e-01 2.747600812637795986e-02 1.068840711434340535e-01 3.121103638729002400e-02 1.558263851318458966e-02 2.957223716685808065e-02 3.398258347698678711e-02 2.511845097834641133e-02 2.532750328480558658e-02 4.559651101675278873e-01 2.432527062178653152e-02
7.066335092725969935e-02 5.313403320123053636e-02 2.050011755353005685e-02 9.564352494179062525e-02 6.798355090674404466e-02 1.433017209710935394e-02 1.743683114003008461e-02 4.987778920779908920e-01 1.639957435106996486e-02 6.917687618023936336e-02 5.373211689942718194e-02 2.222195972357790886e-02
5.678218394520185425e-02 2.629891028894652538e-01 1.713086905674583715e-02 9.689535908149302101e-02 1.969815964042638534e-02 2.968803891415486632e-02 8.627834100025323638e-02 3.240158223594051257e-01 2.079019210175130430e-02 1.165360614445587820e-02 4.697283211260296770e-02 2.710549275404431843e-02
8.226949835633784458e-02 3.157544030458882545e-01 1.240354699731584069e-02 1.040429391108801532e-01 2.075014133618429887e-02 2.477481570037543337e-02 8.506831293577300779e-02 4.812361797842094197e-02 3.289337757670758589e-02 2.452797405186165833e-02 2.297777637670084250e-01 1.961360914324664778e-02
1.702500502779482616e-01 1.760778480801948043e-01 1.756267657613977060e-02 1.084211977595823384e-01 2.833841994828930136e-02 3.000911563773426063e-02 2.152740257592038534e-02 8.910960738594701780e-02 1.442855926207005091e-01 7.677644539298829340e-02 1.207964787793430472e-01 1.684516496521195478e-02
6.102891908954823780e-02 1.687466929767565960e-01 2.286722156401104281e-02 1.458163620109099723e-01 4.415281731991906045e-02 1.664362493587404762e-02 1.662289501502171515e-02 2.917021007881344039e-02 2.001442511701237437e-02 1.587467056080986427e-02 4.300807841557562350e-01 2.898137717556733411e-02
2.235699319620733927e-01 6.293680699524992206e-02 2.150472816031050172e-02 1.103434806666792195e-01 4.576062348623347042e-02 1.629724630401841942e-02 4.863007753255352283e-02 3.362190356470290409e-02 1.832361200598328979e-02 3.070784821236797676e-02 2.831320249682727774e-01 1.051717161415545304e-01
1.695301786940101585e-01 1.668530977203525612e-01 1.735016117407656155e-02 1.036954418029630565e-01 3.081178010037344608e-02 1.367952442870061340e-02 4.697994550984701395e-02 4.422782271900622952e-02 7.427181174853944579e-02 1.334431866192673129e-02 2.979786765279756056e-01 2.127724091222861838e-02
8.813744543877477522e-02 1.951909987789227641e-01 3.275799428261103041e-02 1.040192922198991538e-01 2.358195762104150356e-02 1.254082302760063140e-02 1.403248257884088558e-02 8.468354516032594592e-02 5.344422202510139275e-02 1.226403063417630911e-02 3.644705241407949492e-01 1.487668409191044046e-02
9.067342070969142132e-02 5.025472768864104600e-02 7.849596936993034901e-02 1.046178918774196137e-01 3.048418084105014927e-02 3.014990154188899873e-02 3.771528204054357819e-02 3.001280896898509548e-02 2.206594250570572194e-02 1.472589198791591190e-02 4.891273048048100924e-01 2.167667766341800986e-02
3.017505293805651800e-01 6.685746171520547121e-02 1.823371494481414515e-02 1.038162928729022549e-01 7.597538421650606999e-02 1.819216411026666411e-02 1.695465365618481143e-02 3.403773675887709904e-02 1.493603772213998593e-02 2.503699430029793921e-02 2.287250192244753566e-01 9.548401109776484541e-02
5.886400487250273428e-02 2.276776255181170716e-01 1.584766746730418077e-02 9.646755034291414066e-02 2.661067355991245109e-02 5.959186875521369636e-02 1.597979998564575885e-02 7.230719383366591979e-02 3.359674766297550408e-02 1.313807778659157321e-01 2.439621394579676583e-01 1.771395067786513816e-02
5.898641951224167096e-02 5.332402852598931015e-02 2.171200085951094719e-02 9.369499077081472338e-02 1.275615294223717000e-01 1.375501865281276992e-02 2.116772153589488101e-02 4.506381771792396934e-02 3.778176205081438394e-02 3.609377417122010961e-02 4.662385877075341245e-01 2.462034907287135796e-02
6.235048052140842317e-02 4.066636429343407216e-02 8.275863975413841334e-02 1.025486702091878144e-01 3.220328958871491315e-02 3.732977494840903493e-02 1.509329625416932531e-02 3.508549299676418098e-02 2.522472983471667901e-02 1.506090717812095560e-02 5.119692178928217929e-01 3.970913652811448175e-02
1.682162108176000481e-01 5.809612787387703758e-02 5.092105952146762371e-02 9.186718840405809494e-02 3.137872180879632683e-02 1.745042119926691615e-02 1.740171122495352135e-02 5.801811106143701935e-02 2.680647945524820830e-02 9.433365767867765012e-03 3.152999335704928519e-01 1.551106692949345556e-01
2.735954428631418023e-01 1.132025575509136017e-01 1.368454010071569991e-02 1.260313215828622602e-01 5.306890775375687486e-02 1.119186131811178604e-02 3.261621217216455204e-02 1.530842213579860223e-01 2.020243710657948152e-02 8.217841342524367931e-02 7.710276411980007683e-02 4.404132064872420815e-02
6.212705919124826559e-02 3.777023142245942988e-02 4.825527305477993190e-02 9.801052947600849552e-02 4.320652206813956758e-02 5.077406118750275865e-02 2.475672054140311967e-02 4.484919483004663060e-02 2.561088094378182259e-02 2.619753004997176296e-02 5.173885965792093256e-01 2.105340065544888256e-02
1.163231218544672069e-01 7.903297813424718654e-02 4.681175624103792871e-02 1.551552822821537225e-01 3.393328662991126204e-02 1.169340476970251105e-02 7.579721821031296103e-02 4.377845450603212729e-02 2.832882757726579506e-02 3.288774642012048943e-02 3.475543211583481673e-01 2.870360221640073234e-02
2.475589551799192989e-01 5.048913964849754965e-02 6.172748237622721623e-02 1.095372289525455012e-01 1.221853537837742781e-01 2.390950793462608484e-02 3.063998277007752916e-02 4.798569600854982881e-02 3.200622636606993698e-02 6.071184519851655081e-02 1.943793867070001125e-01 1.886919507419602612e-02
9.557538912583236901e-02 1.728113140322976859e-01 2.018420474510133900e-02 9.581442035713499950e-02 2.031652750184615233e-02 1.603463224610805760e-02 4.141720259522624348e-02 1.017971208993248278e-01 1.055388202295753780e-01 2.416080951550806516e-02 2.863042297357554777e-01 2.004532901628940447e-02
7.987104198615607720e-02 1.868467173757665800e-01 1.462513919150002992e-02 9.244583991244469112e-02 2.883139606041306563e-02 1.088642782291107669e-02 1.556862107013484535e-02 2.521331057509688667e-01 3.326698849886726428e-02 3.729584805394308561e-02 2.284910413371656623e-01 1.973783293972871181e-02
1.620070144543334090e-01 1.109680238346362063e-01 1.940880992179511502e-02 1.038745846386315702e-01 3.661846003989733395e-02 2.272047958100743489e-02 2.105519432306099045e-02 2.445136515002978572e-01 1.999617647419996841e-02 7.358119046286715204e-02 1.045005553218862626e-01 8.075585944738664090e-02
6.375366640907685623e-02 6.481239301177543766e-02 1.047222509707564087e-01 9.008883328612893315e-02 4.836216461185366411e-02 1.166486489331479588e-02 2.314060221521488381e-02 2.844153517604557091e-02 4.610921116184652641e-02 3.824629631755079029e-02 4.593051903552956006e-01 2.135299159114053755e-02
3.031541792888742815e-01 7.962286562460271777e-02 3.396177243326740230e-02 1.125070853367529516e-01 4.226573954278351614e-02 1.806106082055199472e-02 4.315887917694618409e-02 7.471561289870397304e-02 2.777466219286692586e-02 1.153036958143665303e-01 1.302228471223453588e-01 1.925159974793821949e-02
5.440714088833469020e-02 9.223590819206760327e-02 4.494339872853942569e-02 1.007070914767502351e-01 4.196187584998267717e-02 2.523343530288510092e-02 1.391876954562670105e-02 3.187238003371744011e-01 1.809049869608606032e-02 1.351828746253933705e-02 2.582791195826933395e-01 1.798067393732034544e-02
1.551508262778708847e-01 6.846221274734083651e-02 4.741288143760904322e-02 9.989659318074353700e-02 4.635126171535614709e-02 1.387505211414787228e-02 2.618017040862348488e-02 1.020471086295921259e-01 1.722963306893238525e-02 1.768662035502016616e-02 1.893533063320184395e-01 2.163543337327450689e-01
8.151025700666696128e-02 7.770670856027063478e-02 2.442522744154188366e-02 1.024194512265335782e-01 2.183829389519734848e-02 2.595134766751884883e-02 1.990087456701060409e-02 4.532401453934484792e-01 2.916615192641134127e-02 1.168559668420481208e-02 9.928631609669935632e-02 5.286962953449621944e-02
1.117068259042468398e-01 2.923525794709036507e-01 1.771890716136641578e-02 1.015780356274684354e-01 7.713907958318194646e-02 1.162788253651749447e-02 2.179775536925267904e-02 4.192232364870185357e-02 2.038033670832294086e-02 2.027079916175385244e-01 7.846131311404654085e-02 2.260696925845273944e-02
2.677460256142973893e-01 4.702687005536984599e-02 2.257452962837973309e-02 1.091257442922314025e-01 6.761894510154622950e-02 2.171495871259892033e-02 1.718604674203155075e-02 1.657975254380820440e-01 2.496993675430120296e-02 1.334234588086434248e-01 7.961493771913501216e-02 4.320102113338323419e-02
6.454502245702510577e-02 5.565953857673578559e-02 1.741910028296573404e-02 1.080253843670354319e-01 3.474424633627797021e-02 9.958330110460554552e-02 1.570371240056926687e-02 5.496269716375243308e-02 2.733584671076967967e-02 6.370124481660022209e-02 4.344892521688575315e-01 2.383065361480513067e-02
2.193676454785100371e-01 9.443365572234121985e-02 2.411339752234677170e-02 1.470618979019554795e-01 3.489413059432390496e-02 1.934215347443956831e-02 1.411592348853482892e-01 3.941001632179771952e-02 1.633335931457939247e-02 1.187024980003701692e-02 2.239949503553232135e-01 2.801930862899735739e-02
6.877807923781074917e-02 6.708446370862516939e-02 2.199955738420645082e-02 1.032337029947250767e-01 2.501852527342841512e-02 2.116142297183406379e-02 2.619867352589661663e-02 5.474283626756674126e-01 2.892863913333568182e-02 2.385438839938450184e-02 4.578849621334775410e-02 2.052568848173811147e-02
6.100592322232756270e-02 9.603121652385369911e-02 2.284242400148595031e-02 1.034827236447156268e-01 3.301284911575538134e-02 1.138905301151102584e-01 9.298721106560602079e-02 1.509363059421133801e-01 2.069702591058817515e-02 6.470215903879390773e-02 2.130536128441170296e-01 2.735801857553297328e-02
9.233540964721506650e-02 4.332463601663438801e-02 5.951377384316183794e-02 1.008267979181522583e-01 2.554984167622730701e-02 5.253710796373044223e-02 1.953180494177148355e-02 4.255378256838487916e-02 2.167712100139548848e-02 1.111552582382188854e-02 4.570952990635268054e-01 7.393889953597829190e-02
6.542489563955200538e-02 1.095828734657250392e-01 2.176328455425416419e-02 9.279953886658295903e-02 3.040401859676365726e-02 2.317187027371766031e-02 1.416880906373528537e-02 5.178370672099711358e-01 2.123276566861322795e-02 1.467797585624805098e-02 5.976759055712869279e-02 2.916931024770801767e-02
5.329997732644163599e-02 2.411267303530472417e-01 2.041683786365493247e-02 9.198513586580252255e-02 1.089835750097631201e-01 1.867808011598032572e-02 5.062146751934935851e-02 4.131163994834344960e-02 2.849584851647727138e-02 9.919538193195857889e-02 2.264580674604877997e-01 1.942725808869390572e-02
9.022314241535338286e-02 3.586232688151135689e-02 1.834785343527654128e-02 1.075464319314894251e-01 4.119680701512846988e-02 2.520602928228223016e-02 1.562123613750951608e-02 5.548027178821736405e-02 1.754437147265613950e-02 7.238135547475815779e-02 4.797762271569637749e-01 4.081394700885370569e-02
3.115172802572720445e-01 5.493656086596437893e-02 3.258970187497500087e-02 1.146932475274804186e-01 5.015211272574356810e-02 1.205927738085341323e-02 3.387327253088930068e-02 8.352238316627599857e-02 2.181364569123215441e-02 1.036745165189401630e-01 1.563480606648371685e-01 2.481994079553630911e-02
5.300435569055975127e-02 8.531141598952067528e-02 1.989427114787896411e-02 9.667651228145635045e-02 2.764488476961663582e-02 9.651054604344087851e-02 5.080108074887781933e-02 4.523056658573577221e-02 2.141468522554807949e-02 1.117898891605055220e-02 4.579289789974632652e-01 3.440371360385119370e-02
1.055871302925582983e-01 6.014894621180458950e-02 2.593466196911090038e-02 1.019943015441520662e-01 2.591419027954145610e-02 8.539653720505732681e-02 1.768786048005672323e-02 3.380122632958341283e-02 3.482296782788742162e-02 1.769041850369137275e-02 4.733059366513718835e-01 1.771582270518465285e-02
5.657433253017677549e-02 1.393674874583040457e-01 1.587870787474100071e-02 9.278166631882683868e-02 2.171745480175327550e-02 8.650485219210611587e-02 6.263665552469162290e-02 1.565759792049606081e-01 2.458315241810496779e-02 2.455239507931869167e-02 2.953238257468043249e-01 2.350349085021160786e-02
