Teff Dnu0_median r_sep02_median dnu02_median Fe/H r_avg10_median r_avg01_median
5.999504146073776356e-01 4.181159794739262164e-02 1.924070308002342189e-01 4.577197565764348774e-02 9.358345160419209718e-02 1.408804495927817521e-02 1.238748442388178800e-02
6.419180128889802051e-01 4.461449796430272396e-02 1.749931365413565920e-01 2.931069273479961629e-02 6.606342681757153279e-02 1.602982511196061194e-02 2.707040794102869019e-02
6.154103194788410613e-01 4.672332063439470912e-02 1.906425947960080358e-01 6.156590743150661127e-02 4.901138556150559655e-02 2.154436667897133631e-02 1.510210541877262704e-02
5.910111931265648044e-01 4.761783114201571798e-02 2.202198836993776443e-01 3.813765776318114170e-02 6.354127292934756699e-02 1.329864533754018981e-02 2.617351600197290185e-02
4.884153028148058295e-01 4.521165054358752822e-02 3.055700274385460546e-01 3.651937666014577755e-02 5.445405557102946797e-02 5.529375024922347781e-02 1.453583672266197009e-02
6.357079188333176756e-01 4.681710159608645089e-02 1.770539268936739963e-01 4.934984961095288669e-02 4.110840327539031641e-02 3.100367850349472834e-02 1.895912128708392846e-02
4.701670538805203248e-01 2.013362944844826197e-01 1.354258708727915927e-01 5.884374463745883910e-02 8.402914557481853952e-02 1.440730251332542934e-02 3.579058803660271904e-02
5.507833024357472462e-01 4.275131209132264354e-02 1.387195466896519180e-01 6.546474102328894706e-02 7.087572516757757735e-02 4.988322186857450935e-02 8.152215072383724170e-02
6.151362781374181132e-01 4.489677631303330696e-02 1.614756100393932026e-01 5.170989431924549046e-02 4.730903959512591794e-02 2.496837134387964313e-02 5.450403025190444367e-02
6.245099041047810218e-01 4.332341388694267020e-02 1.894889528104216625e-01 4.389852084967342527e-02 4.617976359815664095e-02 3.524528539974790958e-02 1.735415935027654830e-02
5.886413121814072502e-01 4.293683721410388593e-02 1.640264873770108101e-01 3.463069531124073758e-02 1.117455836288033244e-01 4.169665967455318117e-02 1.632242461288082452e-02
4.409927933758853169e-01 1.876540830046384001e-01 1.895568686672049474e-01 3.445591462451152304e-02 1.092671270171736292e-01 1.230541123634216506e-02 2.576780207424398880e-02
6.252916513448176783e-01 4.577111013593216510e-02 1.826835955904625441e-01 5.765006263600391118e-02 6.032278386017178584e-02 1.403935155471139340e-02 1.424144487790039541e-02
6.048339288041710837e-01 4.666769744256380609e-02 1.371415938631197207e-01 3.686296397575789668e-02 4.610877711933268619e-02 5.485778537588243547e-02 7.352725341917236423e-02
6.125931389202052824e-01 4.558247905320315235e-02 1.203751217645484400e-01 1.035116393154691533e-01 5.431694649803057301e-02 3.973351169384237158e-02 2.388716275470085040e-02
6.207296701796251037e-01 4.687489682007356384e-02 1.774941435822160463e-01 4.480717057323049812e-02 5.444607708516045752e-02 4.469911860040981511e-02 1.094892315928450328e-02
6.036893233143206805e-01 4.518142076261756623e-02 1.186331607178687103e-01 1.570700551098442588e-01 3.929391080749607135e-02 1.628667069295808636e-02 1.984545859489449116e-02
4.740096130606666902e-01 4.252419440873037720e-02 3.083960186089501065e-01 8.682905860002329557e-02 5.427457281625059499e-02 1.572251810070209727e-02 1.824402440467693190e-02
4.778469698763860296e-01 1.006278582226228235e-01 2.653611970032758727e-01 8.694752194838759052e-02 3.019049917564560828e-02 2.697660187837639181e-02 1.204935189530567316e-02
5.202969672015401725e-01 4.246901172658212181e-02 2.902433912596137922e-01 3.308972569729849017e-02 8.077889155930202680e-02 1.751618389139677004e-02 1.560582866426668200e-02
4.244303800157534501e-01 4.075955331233321877e-02 1.363327872763719362e-01 9.152941212021090123e-02 2.613017944151629912e-01 1.528709294490950173e-02 3.035897991525809622e-02
5.605966663138843842e-01 4.801849840284911491e-02 2.405527803627338923e-01 5.165906049039396125e-02 3.634053779574988874e-02 1.858224061586141382e-02 4.425021601852725806e-02
6.172771880819437618e-01 4.863374392860071033e-02 1.801487872372616872e-01 3.685315711867151456e-02 6.721026112557440535e-02 2.322806355850915924e-02 2.664879894943876157e-02
6.067243347477335735e-01 4.298994955335512513e-02 1.506815668057783775e-01 8.458295068735233180e-02 5.972966663348646538e-02 3.346523031989027952e-02 2.182630125240367369e-02
4.960271856826807824e-01 1.795879841551550338e-01 1.250046437799052779e-01 6.846034167745521093e-02 7.130286668946982098e-02 3.403051286404917136e-02 2.558646515128482762e-02
6.073944152589458856e-01 4.528308067391600272e-02 1.900113192581710242e-01 6.168540858166306207e-02 6.393533248304762717e-02 1.407433081043250531e-02 1.761611293382385132e-02
5.926855910463056931e-01 4.663284048783646052e-02 1.156585346330092773e-01 5.601852129364880140e-02 7.600171971287364436e-02 2.621385369535047735e-02 8.678893913097561474e-02
4.601749515475877517e-01 4.781227311922927464e-02 3.171146963771275806e-01 3.591159272606004454e-02 6.545192994904244776e-02 2.263489063688283592e-02 5.089966564407023830e-02
5.064320750627493428e-01 4.525216129695753403e-02 1.033740297953471693e-01 6.462569023046280114e-02 6.797685704375909521e-02 4.151006319265036076e-02 1.708291233780736551e-01
5.959070549112109871e-01 4.561330191542330853e-02 1.316300275748510662e-01 7.988132136918338344e-02 1.164551937742202004e-01 1.517486360922233948e-02 1.533823684588862812e-02
6.359420777552997617e-01 4.841842052748183273e-02 1.542995048595404706e-01 4.919912276755310232e-02 7.213880704203415317e-02 2.562907408396876072e-02 1.437299296412192576e-02
5.519261292741269864e-01 4.084204229594381313e-02 2.235208735560105242e-01 8.521199412940881623e-02 5.562603088681011138e-02 1.821397995647791590e-02 2.465894990122188477e-02
5.456204551616214982e-01 4.378693713875334015e-02 2.308756664529268421e-01 2.371994166084851613e-02 1.141827784266530726e-01 2.765449390535505009e-02 1.415972725384174839e-02
5.219652218383851183e-01 4.721084008093869716e-02 2.049099805504920602e-01 1.278151236022874448e-01 4.556317297338127736e-02 2.863764150204672204e-02 2.389801945246857254e-02
5.367527594827943282e-01 4.123655396085559866e-02 2.100093721237806244e-01 2.387399921438437475e-02 9.992733848375139061e-02 1.984436409054277789e-02 6.835561264389088121e-02
5.696509738926262001e-01 4.457351624115571398e-02 2.490641316185996379e-01 5.283563429108169979e-02 5.071118198073977512e-02 1.628915288180893609e-02 1.687540909398793296e-02
6.152365429917726614e-01 4.351029931120592442e-02 1.569341860388399901e-01 9.721339768876367804e-02 3.954393076005086743e-02 2.032398505110411327e-02 2.723765815826287295e-02
5.545062266112819049e-01 4.097131024031119839e-02 8.949641947166797618e-02 6.857112666893726283e-02 8.340562100851980909e-02 4.958565714132688595e-02 1.134636388579550459e-01
6.105920328323736213e-01 4.291977100640047282e-02 1.086196132911679407e-01 5.314842199845577764e-02 4.496773113711780706e-02 6.973151955291544135e-02 7.002091018156894608e-02
6.068126667067138547e-01 5.011849071163637648e-02 1.769648540492876343e-01 4.383421400781807586e-02 6.927742840379456923e-02 2.753179530945897707e-02 2.546055081129049158e-02
5.669872382674665534e-01 4.873947806721243975e-02 2.251983956602177372e-01 4.040198508575901237e-02 6.741964975154619844e-02 3.273522360907753226e-02 1.851802955872047102e-02
4.711513975113336694e-01 4.270962447081790708e-02 3.013619264713099932e-01 3.873170144075815946e-02 5.923810832057813808e-02 4.727389982693250281e-02 3.953334195826961606e-02
5.528446657947443388e-01 4.464411364865875087e-02 2.005546839035853846e-01 5.191008004486756533e-02 7.286826099978399585e-02 1.368918646362293594e-02 6.348900914473709634e-02
6.276723037916347447e-01 4.501592824435982076e-02 1.452996187470875500e-01 5.563756646240990839e-02 6.661356581705715763e-02 2.472577094959267641e-02 3.503524598785808658e-02
6.170950687745575536e-01 4.736602999826925592e-02 1.957728940214528979e-01 2.565143474200997503e-02 6.657341351063154888e-02 1.745138328484547793e-02 3.008977566823329078e-02
4.304011488585061662e-01 4.073894980325401538e-02 2.902814869660724217e-01 7.293149932294643034e-02 1.368995614236720171e-01 1.462103913444690734e-02 1.412631449110197945e-02
6.059592099776848206e-01 4.835422900421045000e-02 1.431389882856903550e-01 4.497605322817395390e-02 8.105632430665418720e-02 1.576492827695253132e-02 6.075026692063370537e-02
6.046253192391966014e-01 4.594952914342451816e-02 1.902475434390653586e-01 8.131167183158873046e-02 4.336030279665360060e-02 2.222658316602963216e-02 1.227905038404143029e-02
4.237629821119557882e-01 1.102312652259876263e-01 2.930916669856972745e-01 8.990229870312733962e-02 3.761248087336514778e-02 1.388565207032771767e-02 3.151365402953926198e-02
6.085942986994424819e-01 4.627153661460925438e-02 1.533373258725705401e-01 2.646150717572630373e-02 7.419190315233342714e-02 5.138087002968168976e-02 3.976255845563633762e-02
5.051783240195022451e-01 4.485029022232924628e-02 1.108073623988329037e-01 4.985657854654544641e-02 6.411888033776566576e-02 2.117887746306560542e-02 2.040096870119590400e-01
5.121362717147288635e-01 5.425996820611404120e-02 2.676191529568527350e-01 8.894190182252204036e-02 3.626691137144968241e-02 1.408170851708458182e-02 2.669408541124807313e-02
4.697940395650050949e-01 4.388225305806277982e-02 3.348322566098058117e-01 3.927990331736880281e-02 8.609288566424919131e-02 1.390206667232835730e-02 1.221659511318012002e-02
6.269925713028741132e-01 4.238991244291379079e-02 1.740183325415322058e-01 5.488751165073299521e-02 5.574323776859032437e-02 1.476980206314664618e-02 3.119863223020991061e-02
5.660514583581379711e-01 5.735192688893914204e-02 2.215092444165862873e-01 2.955187850942439867e-02 7.508929018769294750e-02 3.150158148035815675e-02 1.894462015886112793e-02
4.187554377670032468e-01 3.985443254483100883e-02 1.882673516764832022e-01 1.875138042492366375e-02 3.017496526748928987e-01 1.731217690453250996e-02 1.530956800733340381e-02
4.411196195638358852e-01 4.597610294741252129e-02 3.091820523395547582e-01 8.978070995847931002e-02 6.410147543693417438e-02 3.624376088744798996e-02 1.359627886633530715e-02
3.980164397876542193e-01 9.719768819962459894e-02 2.657437326172525927e-01 8.980000386785880195e-02 7.909915673719916662e-02 5.648475258166433394e-02 1.365822620874617213e-02
5.446544530824312114e-01 4.070528425249639315e-02 1.780249493927950899e-01 6.577618972574345024e-02 1.284040326527846332e-01 1.625028928258833577e-02 2.618480161116085170e-02
4.431584383838915175e-01 4.079820362361778058e-02 3.147402452112039173e-01 6.350121328890523387e-02 8.388469996670284978e-02 3.431141938328176322e-02 1.960578014239698630e-02
6.072985365503033028e-01 4.698871839622797281e-02 1.689506929931408330e-01 8.373226357366606032e-02 5.748610694824714262e-02 1.532298501740891189e-02 2.022069652100590142e-02
4.748730999041539946e-01 8.078608483115273797e-02 2.322879483407453427e-01 6.953008156564992326e-02 1.135617340096549410e-01 1.654895237296704832e-02 1.241209897567598433e-02
4.623214412571056142e-01 1.840597494714401872e-01 1.751434870241226904e-01 5.450721191968595225e-02 7.660209308585226584e-02 1.806612661093393371e-02 2.929989063085908924e-02
3.919282744908485494e-01 1.353831605143361316e-01 3.113594566129434527e-01 6.387949985266555553e-02 5.859210968596249847e-02 1.637545231237186663e-02 2.248204653087201854e-02
5.188469672356301743e-01 4.404851431635149056e-02 1.514012247083220686e-01 2.226904081757669768e-02 1.573980158715802546e-01 9.626883468737934546e-02 9.767402363159939302e-03
4.251872381667811673e-01 4.254040611185741505e-02 1.527914760151409534e-01 6.557428759490782633e-02 2.412373400107348798e-01 5.220121431964416803e-02 2.046803778093368720e-02
6.300959964452385043e-01 4.533945202840791028e-02 1.791677209306762053e-01 5.481421050433244596e-02 5.170828111319208942e-02 1.546305399445774276e-02 2.341128498369522346e-02
6.241448022688578234e-01 4.585633479775477750e-02 1.706675821607713250e-01 6.093566330345768361e-02 5.671745301870705080e-02 1.032843004200099078e-02 3.134973440845029852e-02
5.840269817476766434e-01 3.916299231260437358e-02 1.417059793725191086e-01 4.422753998974891104e-02 1.054438252353737671e-01 7.533191114209283890e-02 1.010077019998428458e-02
4.890993409117653234e-01 1.646254596877461951e-01 1.668962751214185247e-01 7.584392008253885986e-02 7.293347635053572253e-02 1.952359803511298855e-02 1.107792981088233722e-02
5.966867559826798395e-01 4.285095919796535341e-02 1.742195876387122311e-01 4.844511869045962232e-02 8.436903987296685836e-02 3.688155206462716273e-02 1.654698655258892911e-02
6.241194885027949724e-01 4.520361126570105609e-02 1.430863008468032660e-01 3.351732972049054071e-02 6.676415383827632999e-02 5.205689107637852253e-02 3.525222474955540253e-02
4.495353832362090074e-01 4.366843809455617231e-02 1.067320294081337828e-01 4.262480489090433172e-02 2.140098198010638719e-01 1.328489719869328511e-01 1.058055258219996880e-02
5.992144744025373893e-01 4.549925972949388220e-02 1.410746692016024983e-01 1.047884693157618147e-01 4.107980098974643030e-02 2.510434320850400344e-02 4.323898315235402690e-02
4.970367812381623618e-01 4.258522460668172360e-02 3.003249319472668377e-01 7.987051611787765459e-02 5.424941745320808334e-02 1.619537150256043778e-02 9.737757134242934140e-03
5.348402672490416565e-01 4.417991390229235316e-02 1.768194830207769075e-01 8.085590920503693546e-02 8.827631460917002848e-02 2.337802228461935763e-02 5.165008972906270923e-02
4.469161654572200715e-01 1.658118169194714164e-01 2.081510718061617138e-01 1.944324123872994900e-02 1.039609613381209802e-01 2.066288173434247671e-02 3.505386150595340283e-02
6.239255697477340545e-01 4.545423209619221805e-02 1.589297418751192958e-01 2.859777323504166316e-02 6.578549476748912772e-02 4.801589476558372482e-02 2.929129351284012750e-02
5.921548733067816261e-01 4.642047106967415321e-02 1.391946454037508163e-01 1.285601472319543581e-01 3.767714903176712371e-02 4.070871455668932659e-02 1.528399939938265319e-02
6.142331486463052936e-01 4.820014849284517261e-02 9.789984788837353957e-02 9.584403753430595363e-02 8.673668970577760873e-02 4.510518921065920922e-02 1.198093852173324168e-02
4.688528035009772443e-01 9.243394170191795989e-02 2.829197070681644943e-01 2.647812499499986247e-02 8.217092207461378084e-02 3.029932051318311517e-02 1.684518014614359155e-02
5.943011841968333098e-01 4.656303013293256604e-02 1.452696757855604648e-01 4.105318786418561683e-02 5.198913853629895387e-02 1.030047218871506798e-01 1.781906159703835688e-02
6.299457123385463486e-01 4.114254868718283248e-02 1.860188985722321942e-01 4.986274638153703753e-02 5.196868644770317319e-02 2.929891817035449458e-02 1.176248940244394720e-02
5.999626513254370241e-01 5.080046461128970986e-02 1.705565345926441101e-01 4.426980439924572963e-02 7.336046919176832104e-02 3.554758131170975693e-02 2.550249456790535177e-02
6.018217645452098585e-01 4.250873886811117747e-02 1.107373446381957754e-01 8.412876744628251802e-02 1.269383304026160675e-01 1.485534014946536703e-02 1.900971395011916837e-02
6.175569514070503585e-01 4.193367229213849218e-02 1.055933032957966505e-01 1.273717211938926452e-01 5.459699649246857467e-02 2.242280190639272044e-02 3.052455341226045088e-02
4.422921743614197654e-01 4.425312902680803018e-02 3.077594699393184641e-01 4.175131656978590955e-02 1.346549712298834578e-01 1.796308379223753374e-02 1.132585508054683061e-02
5.744380338553034537e-01 4.945421451248465522e-02 1.020403806642486699e-01 3.305428076804153154e-02 6.608972614120307842e-02 3.909983379815750587e-02 1.358235302605612649e-01
5.511755971399978637e-01 4.795687158691385593e-02 2.406288237355335979e-01 4.058248465831711116e-02 8.346718107146680610e-02 1.584919893472880661e-02 2.033984287304200014e-02
5.662803270087867213e-01 4.751099546062050039e-02 1.710013986109519823e-01 5.448332032078661430e-02 3.753792726078811204e-02 1.095746747668912974e-01 1.361135657117476527e-02
6.044065044968462974e-01 4.605235674830256143e-02 1.249139365458917933e-01 2.764246172684099029e-02 1.023861923875644814e-01 7.984678697670975767e-02 1.475176111784395547e-02
4.948927191631981026e-01 4.130981965081834129e-02 1.999789935753481795e-01 2.732073698670927850e-02 2.046338173456615228e-01 1.307008855896810845e-02 1.879382471929648760e-02
6.063235938727036256e-01 4.449851838407797855e-02 1.484469299491714411e-01 6.333370940413692030e-02 7.663232130109295936e-02 4.917202356227746290e-02 1.159290352653977868e-02
4.673217612999950865e-01 4.216225297346546524e-02 1.676922477266390155e-01 4.567044993357759902e-02 2.437107912301494927e-01 1.658670430380062774e-02 1.685579253237252939e-02
5.140724335263883171e-01 9.491821356799778897e-02 2.174977368921044152e-01 6.110536873577106926e-02 7.371521974939759803e-02 1.208915274707616019e-02 2.660187478126469288e-02
6.307230593742760849e-01 4.204064541162408353e-02 1.212424104590851537e-01 9.394467433855442640e-02 7.939416030153052806e-02 1.269264900824134713e-02 1.996240110668822190e-02
5.833077959608838903e-01 4.108923176073163430e-02 1.931471216860913831e-01 2.499691813069153043e-02 1.122699351511101951e-01 2.523460480319001872e-02 1.995439250730114342e-02
4.765413253104204272e-01 4.577956854275774812e-02 3.032757760308331108e-01 8.004089881631343273e-02 5.779316979478789362e-02 2.193257328748114340e-02 1.463668821740614356e-02
5.944909575410473046e-01 4.739690461100540958e-02 1.577609011290363739e-01 4.370759057401044784e-02 8.117544897588747921e-02 4.608781725070940777e-02 2.938037991830335163e-02
5.834796631235497077e-01 4.132579809647009272e-02 1.844586088576136707e-01 7.648416071694108531e-02 5.061227982294198152e-02 4.453246266305737472e-02 1.910702671942595895e-02
6.102079029717870640e-01 4.759186661580228073e-02 1.624366416027958615e-01 3.840112507364732558e-02 5.143269650803601600e-02 6.142889582193228337e-02 2.850087140599916191e-02
5.418901865339398327e-01 4.553930126786516486e-02 2.736817059263512708e-01 2.319073128608500900e-02 8.276993290464314257e-02 1.630473141931550879e-02 1.662341066180008514e-02
5.637920347964872070e-01 8.162511888478971023e-02 1.320558508350541671e-01 5.044462966284921773e-02 1.087342551619210063e-01 3.812188306777990893e-02 2.522622759111869256e-02
5.960775001349755131e-01 4.150251768342078790e-02 1.687144711255729734e-01 2.761833738140685723e-02 1.282724212886161841e-01 2.116131091308934634e-02 1.665344147291833096e-02
6.035201858450196521e-01 4.878722123717393888e-02 1.630441073482197245e-01 5.140426145813808273e-02 5.851383433117218758e-02 4.796217526378536433e-02 2.676821451649122677e-02
6.199227769392243736e-01 5.012899850464735269e-02 1.677911060737149740e-01 4.200894526573496074e-02 7.621819404669326337e-02 1.883651058796095498e-02 2.509346858202404773e-02
6.153124668735484581e-01 5.004383356654778375e-02 1.381078085442845049e-01 9.974057590371931958e-02 6.188213110744630874e-02 2.188667205329985349e-02 1.302651195115379218e-02
6.122965786125638132e-01 4.485519870749133525e-02 1.911066922797124978e-01 5.801173226485294848e-02 5.819314599205299005e-02 1.237764189444920046e-02 2.315901024887713142e-02
4.677338973256115473e-01 4.367748978673063887e-02 3.086339569193933263e-01 7.304104455473434121e-02 7.406504496444721308e-02 1.864591421978170280e-02 1.420265222930121134e-02
5.297455975725956501e-01 4.995039611852798017e-02 2.761450784586413909e-01 3.924609888388121137e-02 5.768930668011350293e-02 3.337653238078812368e-02 1.384698990545200382e-02
4.735729403166499818e-01 1.725758134076113559e-01 1.849285726065199587e-01 4.025498138763283079e-02 3.541358635408129590e-02 8.008002660490705360e-02 1.317407932259756324e-02
6.138153279406047824e-01 4.902580755292257342e-02 1.530283725450332089e-01 9.005291104455222240e-02 4.794782974874260001e-02 1.935987966720062459e-02 2.676987150094400220e-02
6.150784234149772045e-01 4.980106068285304610e-02 1.546748309114182318e-01 2.582814604046677204e-02 8.694674087244316785e-02 3.683065393536923138e-02 3.084014414247240182e-02
5.769714015573829125e-01 4.028376651127670710e-02 2.297033278718916272e-01 3.787466632487496848e-02 8.789219154038775683e-02 1.345695307189556655e-02 1.381769312229047357e-02
4.586263339035882569e-01 8.667296925738567082e-02 2.790398087018837181e-01 5.482671833365108244e-02 3.206512332070318716e-02 1.439495244505470915e-02 7.437409403773354022e-02
5.791687093330349922e-01 4.413686014242346883e-02 1.067096064633812208e-01 1.197553411105634069e-01 6.295123776316088882e-02 4.921256139809274122e-02 3.806568378934334362e-02
5.458638964678991234e-01 1.166057904899122782e-01 1.547356413658575458e-01 6.534380665370161101e-02 5.629441917221830044e-02 4.706762950893374209e-02 1.408881634147740765e-02
4.597381854075678342e-01 1.604546462865912293e-01 1.968914769617101657e-01 7.881662196665763231e-02 2.628556151889136633e-02 1.311258296649255202e-02 6.470092489208928432e-02
6.120799804786043463e-01 4.164857514184325954e-02 1.396470583543367450e-01 3.116018585765040899e-02 1.024559231772983192e-01 1.189993390555775347e-02 6.110834308470931148e-02
5.901968133480332002e-01 8.972486113494110294e-02 1.237117066450535569e-01 7.355268178835558390e-02 6.537151630477251729e-02 1.263738492824800948e-02 4.480503585059612826e-02
5.109512399515079295e-01 4.258528562720134691e-02 1.750144061768807990e-01 2.741293135341899348e-02 1.823090694226824626e-01 4.781486351732183032e-02 1.391220395098667802e-02
6.190557467004349501e-01 4.709912419470535516e-02 1.400950639791247176e-01 3.535019591900638580e-02 7.818336148061093283e-02 4.746524449969981296e-02 3.275126322641776916e-02
5.767533354179268379e-01 4.609038591130745072e-02 2.296997150882696681e-01 4.836301772446355979e-02 5.488585391358138943e-02 2.645918886728955768e-02 1.774850307716163006e-02
6.106647897653544321e-01 4.730843504222003587e-02 1.420805526102623118e-01 9.092394586998037154e-02 6.941718168032864900e-02 1.686251497498511207e-02 2.274258005686899745e-02
4.224155528899775081e-01 1.279364536908457473e-01 1.478376421452190226e-01 4.099490026750765570e-02 6.165761091924028964e-02 1.635855961624428367e-01 3.557224392476699554e-02
5.854639238937936474e-01 4.210702503370093025e-02 1.864140003619045027e-01 3.153686810091753390e-02 1.241714549761960967e-01 1.578893645044217656e-02 1.451779118304494763e-02
5.113000822205618912e-01 4.198151183672696463e-02 1.149375827990435639e-01 4.140717877180517120e-02 5.771359709680105171e-02 7.666370796408135402e-02 1.559963393109801422e-01
5.682077777156703258e-01 4.483125555458309514e-02 1.230901770676795515e-01 4.985532866654024398e-02 7.562037495069906523e-02 1.581585323150412267e-02 1.225792328133234743e-01
6.160179312237306082e-01 4.557154638137411035e-02 1.221375702854836237e-01 4.564056181200149692e-02 6.671581983804567018e-02 7.631785458151091328e-02 2.759871587785361902e-02
5.625066060637492482e-01 4.297854733457268789e-02 1.769348359639198454e-01 4.434868544661616646e-02 1.025599344532886203e-01 1.395429534457607625e-02 5.671709539327727395e-02
4.907551766495119039e-01 4.463579796534458688e-02 2.486739239603553420e-01 3.666744003583515682e-02 1.118982631150457763e-01 1.532258605819554996e-02 5.204681221571168248e-02
4.772396952803272252e-01 1.261884505043533722e-01 1.377462716741734705e-01 3.826865848662359959e-02 6.278306649639138481e-02 1.247261963244144789e-01 3.304766123371639247e-02
3.949653057077866514e-01 1.899114340151749347e-01 2.405234947768140619e-01 7.531949469442891787e-02 3.412456280098398465e-02 2.373769337795820014e-02 4.141801462685320429e-02
5.970550229816870003e-01 4.198350087699734279e-02 1.056516711355002802e-01 7.567210923046580051e-02 9.783554173860137260e-02 1.634438494724107030e-02 6.545776908950703965e-02
4.096145412260630558e-01 4.294237994169723682e-02 1.365388388985946388e-01 6.151145129044102017e-02 2.917226609808639681e-01 1.251713662608623830e-02 4.515299103625373955e-02
6.072575239581190498e-01 4.752201934173382741e-02 1.481002422369910032e-01 5.386655136289891788e-02 3.613165531418612020e-02 5.765042596063613134e-02 4.947158182543490851e-02
6.238844706468729129e-01 4.918051650218346893e-02 1.814243406241033418e-01 2.660102624582618910e-02 5.899137771726845753e-02 1.362973310274646910e-02 4.628853516099898369e-02
5.314280384157824555e-01 9.516435261180190841e-02 2.236851558938654783e-01 6.701653701718371381e-02 3.594876944288979970e-02 1.457828861836159978e-02 3.217885800011500985e-02
6.344967196444514235e-01 4.712876840623159147e-02 1.755138125098401891e-01 2.357113401618151499e-02 7.753057346581797293e-02 1.406587677632036189e-02 2.769311518115712828e-02
4.312796140852435123e-01 4.207121362528611075e-02 1.652803869867817133e-01 7.541577534711479958e-02 2.443032537360766421e-01 2.125746065954278036e-02 2.039229555995440701e-02
4.970535903931190824e-01 4.836378826424562322e-02 1.693948154714082777e-01 4.858268516734604719e-02 9.862185302682983934e-02 1.247476976086903111e-01 1.323557006836092488e-02
6.139954635276678729e-01 4.607366545865144991e-02 1.404060436393849420e-01 6.193910995866228758e-02 7.027999343983568070e-02 1.962368682449471338e-02 4.768203715130310549e-02
5.856860267261045916e-01 4.275724229714791130e-02 2.223600373389114648e-01 2.372013587060840811e-02 5.840657565159175502e-02 4.535071888564869841e-02 2.171926322998727482e-02
5.849083947858811916e-01 4.786268414384406422e-02 8.394834654847949107e-02 4.895052859266266210e-02 9.541167356005247902e-02 1.179480545420079352e-01 2.097031782707230868e-02
4.663735960677122816e-01 9.822553968482801434e-02 2.665107739683846844e-01 6.158218752565892962e-02 7.651228455754931213e-02 1.826455889177307917e-02 1.253105930409368490e-02
5.021446696081435235e-01 4.949918092549636384e-02 2.830356166349116132e-01 5.093726928083242012e-02 6.621158022703192703e-02 3.221842487931513704e-02 1.595325844426902576e-02
5.152634094751308291e-01 4.758446409911308572e-02 1.850179898441732251e-01 2.008605079002690266e-02 1.958603587514188837e-01 2.388689365836477868e-02 1.230083338177222554e-02
6.230309336771336914e-01 4.988292779717313358e-02 1.624285765705811291e-01 3.523590152422646782e-02 9.724242970126058261e-02 1.163569560466489079e-02 2.054353512496010642e-02
5.572373574305649058e-01 4.344767619352024601e-02 1.070602151424310672e-01 2.971451579117937586e-02 5.102589215868377770e-02 1.479452669452785141e-01 6.356907633834203708e-02
5.983517236282732688e-01 4.721435526336383026e-02 2.054784421840994135e-01 2.385299670283753948e-02 7.981282117673206555e-02 1.420735179447618624e-02 3.108230925021764415e-02
5.964957002925572738e-01 4.858131974343265352e-02 1.515213017993829736e-01 4.470902624542754528e-02 9.813004488620612198e-02 2.721572587967986678e-02 3.334688115331354424e-02
4.529992948565081945e-01 4.382488113819272418e-02 2.690477009826287014e-01 1.062593606900780474e-01 4.457851124899769868e-02 1.180072053298104710e-02 7.148953055061342543e-02
5.207230001223093208e-01 4.051212110953322787e-02 1.944085976571365004e-01 3.903240701212631197e-02 1.677487812232134334e-01 1.919752845128739130e-02 1.837756442439382812e-02
5.903818479797673380e-01 4.789834420984465796e-02 2.031888094709541071e-01 3.855657615862689153e-02 7.113500629042686374e-02 1.729704285254800994e-02 3.154237303783213181e-02
4.742925914291408751e-01 4.623872037353028708e-02 2.981633396066030173e-01 1.132574463164762041e-01 3.458002175388806554e-02 2.027297141743060471e-02 1.319490910293108499e-02
4.498173556772264714e-01 4.436459066757450498e-02 3.182532507659542320e-01 5.584419000707614017e-02 1.046483097809845775e-01 1.467969539534714866e-02 1.239260770583695999e-02
4.536955910994264762e-01 1.393470455502529293e-01 1.423706110313734674e-01 8.430711584619156318e-02 8.264972580815435621e-02 1.419330592003055676e-02 8.343660474457056941e-02
4.976672462163457267e-01 4.536906498584207525e-02 2.885197845295925378e-01 2.035933995411963807e-02 1.214518607673648054e-01 1.271496053445137289e-02 1.391774301228392366e-02
6.133386415344062037e-01 4.640105684377580919e-02 1.023395813792530862e-01 5.760815988969782836e-02 9.084720240319173190e-02 7.391893490141078493e-02 1.554642304826463553e-02
3.797362792272165333e-01 1.887238314888389779e-01 1.635542990460718826e-01 3.026831772432484607e-02 1.844314109434758153e-01 3.975067377576416844e-02 1.353518779430779202e-02
5.834606335938387067e-01 9.381858652291391598e-02 1.581930684684216271e-01 8.910373634936308296e-02 4.291581685837485283e-02 1.942884933733864117e-02 1.307930886974909696e-02
6.176366687218853846e-01 5.027978528100623956e-02 1.958841650920070676e-01 6.770500003485206697e-02 3.754401485544871936e-02 1.490917681745339632e-02 1.604118919734713947e-02
5.903799357238913581e-01 4.955284646013218691e-02 1.643377813693112088e-01 8.932180944125281408e-02 5.301971583086443479e-02 1.726887778441004231e-02 3.611903339013779191e-02
4.419310987751431385e-01 4.528684527169086343e-02 2.312769013602113954e-01 3.391777610903441015e-02 1.752510658418278966e-01 1.463722304240788405e-02 5.769908959968423484e-02
4.660293082032013756e-01 4.777327540159748143e-02 3.138754133961387804e-01 3.276742421315550352e-02 4.707997274448631059e-02 7.645513135051711096e-02 1.601947469090335072e-02
6.056500221425391572e-01 4.164846656162436711e-02 1.813438813631995106e-01 4.748075423238994758e-02 8.600026174705502346e-02 2.411410470220890639e-02 1.376250925098281182e-02
