Teff Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
6.078569288945836480e-01 4.895856227958422097e-02 1.983915023067583383e-01 3.149237897712963558e-02 4.819760419689553266e-02 1.209683342625563450e-02 5.300618991879313402e-02
4.653226759232215182e-01 4.418953970985731172e-02 1.014656332398567173e-01 7.860315710772156073e-02 9.346899871589393893e-02 1.262340304082259883e-02 2.043265922626263942e-01
4.579607773582999308e-01 4.509229175795204797e-02 3.089397736937902206e-01 4.167193478732576090e-02 9.003156640546196299e-02 2.000951486136139448e-02 3.629414113580870654e-02
6.060037608008864707e-01 4.644691723156473689e-02 1.382555416232352508e-01 6.800481194291216336e-02 4.853866013998492379e-02 7.141802445169870284e-02 2.133228380971777943e-02
6.439185582928171891e-01 4.285795302239812227e-02 1.492183699636269456e-01 8.017146602336375216e-02 3.927796239391684319e-02 1.387886336743253922e-02 3.067682693644462402e-02
6.023921486257773905e-01 4.824139118171476975e-02 1.984147918339057293e-01 6.366308925186796308e-02 3.512327749178954794e-02 3.080703852820294159e-02 2.135826308674157459e-02
6.110809295334407309e-01 4.422844479227737435e-02 1.839310445035980679e-01 3.028375813199053745e-02 7.931402623883934688e-02 3.848206822030238172e-02 1.267972857955152258e-02
5.854727183089682985e-01 4.358051784073534857e-02 2.047250664660386354e-01 6.935426170774099119e-02 6.305471068113752131e-02 1.374359222282385551e-02 2.006913277255516909e-02
5.946120061283529656e-01 4.033669286543524468e-02 1.922852440958235376e-01 3.861401026515872553e-02 5.391222644514479662e-02 6.594177936199815959e-02 1.429804083808641248e-02
5.759836436866133669e-01 3.929470507728485135e-02 1.397432960206426711e-01 2.980580118381770394e-02 1.436392406547926659e-01 1.386282998276306203e-02 5.767048339408568924e-02
4.304598175386685766e-01 4.146046296050165392e-02 3.080823546229973786e-01 9.262792149068636849e-02 9.936965595486707548e-02 1.244442295088603323e-02 1.555536448139278882e-02
5.529779571438850905e-01 4.622769408477926667e-02 1.854434540683221611e-01 6.226257600145483628e-02 5.593792262783352232e-02 5.760249785894271113e-02 3.954789821478246759e-02
5.674938999025832542e-01 9.499229747396251144e-02 1.433471133133760456e-01 7.332826126081988527e-02 5.773943910305238958e-02 1.977195130393864797e-02 4.332703764226723819e-02
5.844703463176770253e-01 4.356827410596258304e-02 1.868335193119029236e-01 1.982897021828580048e-02 1.354273471420234798e-01 1.539976580992726170e-02 1.447177709422089315e-02
6.134002386512523719e-01 4.371532539168743181e-02 1.579460606746732054e-01 4.772545230048132886e-02 4.626507705806986309e-02 4.864672142662736926e-02 4.230112449720846435e-02
4.516965488583366550e-01 5.324628648003753434e-02 3.307968347333479220e-01 2.391495173983043676e-02 9.759459988381317952e-02 2.615439726032443499e-02 1.659638104430985819e-02
6.021112694807067012e-01 4.856653727282977256e-02 1.205381735319600994e-01 6.113037532382008948e-02 8.659556037764794267e-02 5.540358301277264336e-02 2.565450100026286234e-02
6.065744017077500105e-01 4.596010949442478483e-02 1.190622927234046141e-01 5.338492514017458695e-02 5.849783394358320371e-02 9.829833222980396967e-02 1.822210476085882672e-02
4.338434228155808592e-01 4.069724175321424997e-02 1.538213256604238910e-01 3.534164030633781678e-02 2.817920536783338203e-01 2.856411194312716978e-02 2.594020384298223111e-02
5.224991116858276330e-01 4.518013898012054191e-02 1.859951007105126453e-01 4.377650237359068802e-02 1.714285999412948902e-01 1.573132743454864688e-02 1.538921887410480902e-02
6.266866359920371110e-01 4.696340500155404135e-02 1.734328822096162515e-01 4.146360716540128943e-02 7.502572789629408101e-02 2.290460009946829190e-02 1.352314163562897721e-02
6.149785192968177938e-01 4.242642759469962555e-02 1.661959072384553149e-01 7.466302441347423546e-02 4.587035636947132955e-02 3.619205276255759579e-02 1.967371232452402516e-02
5.014337744993925261e-01 4.072782962122687561e-02 2.634809232896735409e-01 7.221298235901334184e-02 9.472491367371467519e-02 1.347158097990453982e-02 1.394799557707451787e-02
5.789252481925994953e-01 4.672558666440386477e-02 1.701893200226982095e-01 3.351129782462908963e-02 4.663315919943954169e-02 2.185155771431212743e-02 1.021638303819178001e-01
5.963830458111012423e-01 4.462449111379553079e-02 1.948095903158443554e-01 3.299467114514252619e-02 4.274769255131297824e-02 6.881603375597393490e-02 1.962447530682916857e-02
5.468211036239929435e-01 4.379236237303904544e-02 2.154626741060226003e-01 3.389716141694176094e-02 1.062005531593054886e-01 2.307503333386480907e-02 3.075111198683329675e-02
5.102988004228897756e-01 4.470042508064500653e-02 2.600740817223415879e-01 4.252188192151846319e-02 8.221678282852050434e-02 3.612948070059000122e-02 2.405854732349449118e-02
5.016117312994524680e-01 4.754152109311015478e-02 2.710281730200696515e-01 4.298324336527412776e-02 6.255836194784634985e-02 4.788359038562147590e-02 2.639337888862584858e-02
6.110658651110479900e-01 4.186311612408636501e-02 1.921003182982412572e-01 6.944991415644705124e-02 4.764831873950423763e-02 1.516757228981520378e-02 2.270489528085771827e-02
6.228135010743776068e-01 4.662875856240971534e-02 1.344238268604459885e-01 5.710078542476412083e-02 6.177488451369484573e-02 2.090021251654530787e-02 5.635803104776229699e-02
6.135983756453963212e-01 4.270589737390421969e-02 1.850365576031972326e-01 2.613477844730790339e-02 7.358315664075232299e-02 1.939318645147996081e-02 3.954804783796187634e-02
5.932134738933868556e-01 4.536886224812500257e-02 1.603197211435370140e-01 7.023205240796887017e-02 6.078267000158294603e-02 1.343234514702775807e-02 5.665087515837170795e-02
5.103765211013688852e-01 4.147220419807740727e-02 2.589673561310295580e-01 4.405479510558090589e-02 1.112369881249274245e-01 1.421906007272639126e-02 1.967307526628927009e-02
5.002064754496120536e-01 4.612978093378361510e-02 2.627332517457318106e-01 5.826246257838359893e-02 8.473250219528698224e-02 3.371034053581419693e-02 1.422518656138767323e-02
6.008577682254232499e-01 4.674368947125447094e-02 1.483154504448765676e-01 8.569031472520695358e-02 7.638552715474014598e-02 1.957126434782909333e-02 2.243598563066952212e-02
6.082949362359257872e-01 4.505964503820489298e-02 1.742393568093593137e-01 5.119555034107666630e-02 4.002591837717433404e-02 1.973411198252491075e-02 6.145048121573417482e-02
5.307333537509838495e-01 4.058161931377304854e-02 1.735532088029175801e-01 4.159785210975159436e-02 1.770000873179213008e-01 2.157327436005775437e-02 1.496060434459476306e-02
5.756716397783397943e-01 4.698257438329134922e-02 2.322117039161468999e-01 5.127702162483132459e-02 5.608594975696971907e-02 1.525336321003691910e-02 2.251774733038392970e-02
6.064967240735095189e-01 4.834793292068734899e-02 1.790040379376010571e-01 7.682305641169813459e-02 4.511610506204753734e-02 1.121816860400398110e-02 3.299397499045263193e-02
6.016566306071654546e-01 4.378764248687836563e-02 1.371016611566222843e-01 1.081823272729422886e-01 3.004298834858164582e-02 2.011061831692242952e-02 5.911813181088759750e-02
6.118627657167943212e-01 4.803559588215789572e-02 1.405738490412919706e-01 7.499678803159830209e-02 5.862233008522554217e-02 1.755035360164610217e-02 4.835831764128595278e-02
5.896749774012742806e-01 4.276042031559586232e-02 1.947338150202096163e-01 1.685237148211345473e-02 1.217795742281974902e-01 2.084710691879518296e-02 1.335173463381407639e-02
5.965244180224427151e-01 4.571318862109999964e-02 1.621685972412447441e-01 7.101425897994195768e-02 6.771947446787790481e-02 2.739843266297399896e-02 2.946163000441863813e-02
4.252810181555008451e-01 4.481265156610542144e-02 1.358481692573675625e-01 2.979242247551965733e-02 2.011871402606328352e-01 1.532223497901917530e-01 9.856248494681940989e-03
6.253232401388701955e-01 4.328694301800625754e-02 1.137013651792248975e-01 6.380519174961817030e-02 6.606999631928547889e-02 7.767281466487413466e-02 1.014044893012091414e-02
5.826066045398358151e-01 4.380189499947090975e-02 9.911152430841667360e-02 6.387874198948853555e-02 5.122246156180217808e-02 1.292009525379595250e-02 1.464586773471898418e-01
5.917085417482520482e-01 4.691751232285974044e-02 1.797596805658506769e-01 5.148285478134631554e-02 5.339011475784076477e-02 1.509571855583918126e-02 6.164557726801126597e-02
6.181611086687190948e-01 5.444968440182598735e-02 1.872923041710283509e-01 3.335077338819309595e-02 6.141558960941567724e-02 3.172715341343924217e-02 1.360338634737861922e-02
5.092200697511987117e-01 4.264502816462185930e-02 2.700034140835275709e-01 3.081681991827187744e-02 1.194185366600115650e-01 1.451446492852302012e-02 1.338166649384537644e-02
6.112571937164724689e-01 4.376802500604313334e-02 1.206751247766416069e-01 9.552204996242966151e-02 4.965517405234042697e-02 5.767425155712666701e-02 2.144818092894592437e-02
4.895822526177597833e-01 4.302569735293134551e-02 1.535106399505839769e-01 5.411961640879380669e-02 2.175686763566634374e-01 1.335928809213918385e-02 2.883382922112834312e-02
4.253632620641020767e-01 4.454042765694159189e-02 9.795459631547838442e-02 9.934070319851356912e-02 1.864597095558051254e-01 1.546601008417206567e-02 1.308752911249873307e-01
4.792870195853650150e-01 4.936216592327399844e-02 1.633070698847085833e-01 4.730550821331296063e-02 1.782310315783741939e-01 1.009239885929345479e-02 7.241480595567180434e-02
4.551588677562888319e-01 4.905362179183771904e-02 2.867147344046283020e-01 9.357250782919485088e-02 5.299423433782789183e-02 1.998039196630853331e-02 4.252564191391383641e-02
6.177821808023626904e-01 4.809427029174197926e-02 1.419682446942562015e-01 5.628466574664173910e-02 5.673986102437791196e-02 2.663115928902916318e-02 5.249961815159025214e-02
4.361791342908475921e-01 4.260158649220939509e-02 2.928610342294588609e-01 7.733370343046186424e-02 9.504903825953003871e-02 1.936844757192111507e-02 3.660705572557117204e-02
5.345923821375682117e-01 4.564044768791647444e-02 2.279072026679090091e-01 5.630490325101136784e-02 8.440875192341264210e-02 3.197329545435529524e-02 1.917301687782708985e-02
5.430091229093469973e-01 4.211631303908153212e-02 8.820292907622453993e-02 4.680505967392234457e-02 1.622710000996903379e-01 5.382607100938728573e-02 6.376950419234699019e-02
6.067877804131154296e-01 4.644246737107911999e-02 1.739612103905460172e-01 6.725848392229855088e-02 5.076886379137746097e-02 2.712112142925459518e-02 2.766007268232886090e-02
5.658490468529148165e-01 4.482379596916740566e-02 1.921208390656249376e-01 4.524475930840074489e-02 9.027981021096646852e-02 1.991886160293223837e-02 4.176288698999333637e-02
6.190420702397031461e-01 4.521368588095750485e-02 1.775923105635442423e-01 4.811880030455403107e-02 6.488400613085298918e-02 1.754440801892278440e-02 2.760471886146522932e-02
5.550489549051439431e-01 4.069759074158853934e-02 2.012648379065838933e-01 4.868495038415283221e-02 8.536661654033970981e-02 5.348933472503486497e-02 1.544771479715617221e-02
6.117744377888467699e-01 4.499623593394532634e-02 1.730436536435678851e-01 4.583701713406637679e-02 7.293892590004444343e-02 3.646674777616804725e-02 1.494298182336114417e-02
6.164603896277192074e-01 4.662131191470617747e-02 1.505134156722495731e-01 6.951590394887423308e-02 7.076508496097261292e-02 3.103284971560177699e-02 1.509104415987649536e-02
4.797594827476422963e-01 4.562960656441755747e-02 2.969432957549814622e-01 8.258367538844109401e-02 5.993164746890094347e-02 1.955397652371258094e-02 1.559831555190400142e-02
4.613408657312179639e-01 4.623508040968782318e-02 3.116894380305730849e-01 9.563050395749347898e-02 5.269570062872624278e-02 1.732838414407829666e-02 1.508002709822306442e-02
5.746394918908747096e-01 5.249142617866119770e-02 2.028719862374354088e-01 6.590483357609071280e-02 4.820512516429877742e-02 2.882822729542186199e-02 2.705890965721739760e-02
6.170062472935040621e-01 4.374667589782451488e-02 1.705029684859500072e-01 6.263975736523087756e-02 5.342948906845113727e-02 3.636268820617777342e-02 1.631217368286154087e-02
6.099061169147292905e-01 5.101273225514019877e-02 1.268228026684219689e-01 3.082787317143901445e-02 6.279362001830240958e-02 8.198279595492677374e-02 3.665405901704024000e-02
6.168806885916544580e-01 4.373551686719542170e-02 9.654905871588115307e-02 1.141244019182433289e-01 3.107206015949857958e-02 6.702545249988724196e-02 3.061282124763975432e-02
4.771598615298265900e-01 4.263838077824586015e-02 2.954753162348110473e-01 9.452308440802284495e-02 5.453813713697652082e-02 2.431131871938761735e-02 1.135390119272958187e-02
5.576074877057269896e-01 4.439821103227646615e-02 1.985110659403903077e-01 1.043571092903594483e-01 4.387584721466896570e-02 3.952275478611638054e-02 1.172752403046146107e-02
4.691104547378062151e-01 4.221433251591592828e-02 2.888187404536046166e-01 6.248919840330380282e-02 8.714230940449736729e-02 1.471660251784937153e-02 3.550836196702274183e-02
6.150629310882388401e-01 4.504068031006934480e-02 1.322673377670325889e-01 6.403433162761779096e-02 5.877261560048489125e-02 7.141121328117473743e-02 1.341089032538185337e-02
6.366910530564729997e-01 4.898191831601074464e-02 1.610502520359060330e-01 7.286289872131489209e-02 4.651944529756105867e-02 1.534288303419607813e-02 1.855154953853811739e-02
6.137769264413769355e-01 4.478370796041986762e-02 1.879123142292050408e-01 5.326546284774540119e-02 5.214798182808765004e-02 3.581230631961060396e-02 1.230130037355458769e-02
5.743581584038822685e-01 4.706164915046214675e-02 2.332170133992048089e-01 2.889791743374176686e-02 8.518188013823717319e-02 1.292034232039554649e-02 1.836303915407628759e-02
4.260325054349476392e-01 1.059722740160674859e-01 2.790230216292251542e-01 7.768708557187772867e-02 3.448524112486542337e-02 3.571417232113714008e-02 4.108569990187942167e-02
6.050196293025433825e-01 4.954784052332243671e-02 1.899662215622786587e-01 8.387195708274301775e-02 3.484062894242311720e-02 2.204003139762943098e-02 1.471369118906002034e-02
5.580660030704537311e-01 4.860371797460080051e-02 2.298063748150891428e-01 5.207236779972036766e-02 5.368921427169254246e-02 3.854465971798352181e-02 1.921766235045998042e-02
4.514751503625549778e-01 7.272423148103923651e-02 1.886455705842738362e-01 4.894312106333770923e-02 4.890315395731782006e-02 1.345413905418607337e-01 5.476738200961569353e-02
4.108269244381780316e-01 4.765477840089401423e-02 2.500168881683865196e-01 3.733466758406379926e-02 1.283798775653533231e-01 7.869111701710769513e-02 4.709574682601676276e-02
5.786577751335288955e-01 4.372383813531090235e-02 1.509104152894797657e-01 4.189682782661879878e-02 6.488705393352854622e-02 9.623781890938437611e-02 2.368627077214873963e-02
6.243457899336180006e-01 4.730780612125760204e-02 1.797268029903528463e-01 6.365795839692486857e-02 4.126317501016926736e-02 1.789169862872529507e-02 2.580676891895217900e-02
4.325630763636242326e-01 1.430621150644323658e-01 1.997949179931240438e-01 1.151918901827879566e-01 7.651669917205815297e-02 1.252859673061359515e-02 2.034270449335966527e-02
6.211922932854792023e-01 4.285667643344858585e-02 1.229619161364883528e-01 8.577742708907444558e-02 6.456210974790077550e-02 4.164223467771271253e-02 2.100734262989590456e-02
4.691204466943809104e-01 4.153886139889985396e-02 1.271157015045312200e-01 8.355197876633162213e-02 2.306656974979588437e-01 1.681071478111679021e-02 3.119659935678081517e-02
4.641715762842498205e-01 1.982699530771595553e-01 1.665669037516627204e-01 2.892812252490695180e-02 9.447247331739035137e-02 3.240172251664159841e-02 1.518924852798908716e-02
5.397315701257812126e-01 4.214290125331296433e-02 2.517008918466711043e-01 5.534724571212003980e-02 8.442555169778662161e-02 1.359710223764692624e-02 1.305473712668109992e-02
4.955033764701662902e-01 7.373438142207333623e-02 1.104119763750855271e-01 6.440799057108156922e-02 9.161046679014843430e-02 1.438048312265974016e-01 2.052697714484744487e-02
5.208572692043057506e-01 4.500437368528035359e-02 1.885897137392548994e-01 2.943804470320918534e-02 6.945376842171586962e-02 1.337619512285379564e-01 1.289487901769621400e-02
6.145868001422164495e-01 4.917407726552633362e-02 1.437054975038396520e-01 6.322940081714702176e-02 4.512619693261307047e-02 5.810211463798391901e-02 2.607591270067346340e-02
5.926020287646065476e-01 4.562640344292554634e-02 9.049647151051753990e-02 1.043067968785812843e-01 4.839954958608768537e-02 8.458764314157715680e-02 3.398110667570412163e-02
5.992684207402032559e-01 4.984675398853755796e-02 1.689350362808806905e-01 5.649751183486353273e-02 5.905261554439632937e-02 2.331304927360923485e-02 4.308661233750946812e-02
5.444243375205670699e-01 4.452569768094755132e-02 2.160606668844680112e-01 9.406271335926169597e-02 7.190200909068900081e-02 1.494546827350777887e-02 1.407910719055889721e-02
6.026560939506780956e-01 4.992821023971219518e-02 1.753161643299307459e-01 6.638598969134995587e-02 4.286521344969221325e-02 5.079587514965518830e-02 1.205245318898152777e-02
4.379535780074506612e-01 4.148595386357568221e-02 3.116790275853699166e-01 2.376968990930356310e-02 1.464055696080919233e-01 1.285076112473968954e-02 2.585541990146858135e-02
6.452274421712431707e-01 4.718681764723101774e-02 1.086361379189375448e-01 3.165733238477633216e-02 5.493284386746195846e-02 8.312318468456057763e-02 2.923624132578946447e-02
5.273094793238073397e-01 4.288203458752034430e-02 1.846050778749979138e-01 2.788149789986347701e-02 6.203443215054629117e-02 1.122254356587461255e-01 4.306204250451850513e-02
6.060001029589924260e-01 4.748797643819653580e-02 1.550627577240253907e-01 7.674851992616740781e-02 3.958455077727882077e-02 5.212875976282992097e-02 2.298733241250943901e-02
4.325802873697288664e-01 4.078818712996914314e-02 3.082571590562718233e-01 1.111845185234216077e-01 3.032174985667982284e-02 6.403158824637124324e-02 1.283650981755760263e-02
6.191110190677564518e-01 5.325017486827642726e-02 1.582113268885447788e-01 6.489515151117036806e-02 3.721434136257939507e-02 4.826705420449743655e-02 1.905093209717519109e-02
5.869191669348328144e-01 4.386201034732345461e-02 2.058226681140955805e-01 8.279812479654212465e-02 5.049221156468570310e-02 1.274997326900670011e-02 1.735584497351376140e-02
6.215892232213932056e-01 4.788816859723878799e-02 1.052583943925396170e-01 4.348352723799617930e-02 4.022688678437482540e-02 9.794688099587273156e-02 4.360691877058463922e-02
6.266897518438486747e-01 4.298225270293899031e-02 1.757420754303040678e-01 6.564037753106737039e-02 5.761640423669869837e-02 1.549890070238779151e-02 1.583023755275446767e-02
4.690047786513051320e-01 4.098373211560688706e-02 2.573374244692127055e-01 2.984985268649253953e-02 9.084073502130639299e-02 7.215010817031088097e-02 3.983336888576548968e-02
5.650437534110496207e-01 4.301338020753669306e-02 1.965104782329517297e-01 7.001165680715919215e-02 6.387572296970452090e-02 4.156541416933313970e-02 1.997959420226509686e-02
3.727937179461607853e-01 9.660620779256257062e-02 3.022756370798982406e-01 1.070719951353809873e-01 6.502493483111788930e-02 3.581830782030719779e-02 2.040919939457217988e-02
4.687201322669031778e-01 4.365681353002516529e-02 2.823564517940213570e-01 1.090425138814200418e-01 4.591533594114147881e-02 3.299149815183045897e-02 1.731725443465821981e-02
6.105894397025042331e-01 4.364941909662335001e-02 1.420138767399282687e-01 6.204150142527103257e-02 5.403429883320875343e-02 1.513541091805386055e-02 7.253605328441062317e-02
5.388207699613740687e-01 4.672437078365682117e-02 2.237848966891703706e-01 2.602885506617495792e-02 1.222294232520423352e-01 1.803171947067091357e-02 2.437996477691069599e-02
5.543228163136108000e-01 4.046474094713287811e-02 1.508356615923241439e-01 2.307750387308092274e-02 1.511132196527259774e-01 1.514953123186937867e-02 6.503652638925594420e-02
6.108483749090410919e-01 6.473129154443414690e-02 1.432725108840343653e-01 6.038213541470820872e-02 5.174684462714828487e-02 5.640900449058250388e-02 1.260983813005129087e-02
5.245265362439376355e-01 4.631222498990653774e-02 2.735448096454546896e-01 6.568199773097138650e-02 5.594984507388926775e-02 1.652267056718928484e-02 1.746191574865108356e-02
6.300381607501025494e-01 4.669268924070586746e-02 1.822705739755786924e-01 3.886714123155835671e-02 6.689516945238982437e-02 2.308401560958251234e-02 1.215224974008224761e-02
4.876714362845284700e-01 5.123158916503060129e-02 2.951394193592110082e-01 2.471982664346038597e-02 8.528828155424854340e-02 3.243328891975472139e-02 2.351615807376625580e-02
4.972430908960200902e-01 5.024384900468309434e-02 3.056154946274771689e-01 4.039518796354413938e-02 7.602654275869612233e-02 1.349785319977224625e-02 1.697798154980693225e-02
4.723013576561250759e-01 4.341181599289072740e-02 2.869540121915367670e-01 2.562800913041003714e-02 1.111015567445254315e-01 1.207250246708378195e-02 4.853074581742827798e-02
4.774956147483214730e-01 4.677858493204960222e-02 2.756627236210325571e-01 9.541984498324347641e-02 5.166745049278000795e-02 3.170982736785494388e-02 2.126595385471798452e-02
5.793463385296629964e-01 4.060626594018097724e-02 2.026949058349452049e-01 4.317221875648723228e-02 1.040220540826190671e-01 1.399120273019365847e-02 1.616701412591087933e-02
5.678941221619617785e-01 4.589783833971130406e-02 1.835335215534187325e-01 7.182231199623717588e-02 6.912330119363598036e-02 3.473744981437053986e-02 2.699145494066448880e-02
4.084098140727828175e-01 1.993855446462360903e-01 1.790123627649867211e-01 5.660769826143836198e-02 1.174823492214349396e-01 1.734466241201956457e-02 2.175756862110156745e-02
6.116492636739819799e-01 4.769569472344759725e-02 1.043258891487074957e-01 6.846968518172384666e-02 9.082087479307847377e-02 1.177362139678305060e-02 6.526497108227748145e-02
6.189395202416066999e-01 4.670695664734540731e-02 1.646215822200875756e-01 7.107291866675055636e-02 3.287141514997595632e-02 1.515451300714712110e-02 5.063309406708672161e-02
5.272934308033201400e-01 4.074373795563059064e-02 1.738687890833456040e-01 3.346537096935861544e-02 1.936665425885797931e-01 1.474121312109527918e-02 1.622091547866985964e-02
5.666629791805123384e-01 4.382818293989636238e-02 1.531232211218941097e-01 9.072331782197803896e-02 1.049022913254352013e-01 1.682220996561187287e-02 2.393779764467203822e-02
5.896063406590074107e-01 4.335806109380190704e-02 1.404109442745159475e-01 8.628202364410986203e-02 6.346138092997162528e-02 6.507477366835338894e-02 1.180647573023990878e-02
5.732678189243550770e-01 4.025953407005180423e-02 1.528821785139271860e-01 5.158646491518444066e-02 1.245214811896529911e-01 1.523584033334205931e-02 4.224668205348652839e-02
5.614827337653246486e-01 4.365602409128804123e-02 1.811293519812949282e-01 2.667663243083350996e-02 1.058119247777772054e-01 5.851725740374048856e-02 2.272607554974090741e-02
6.181908149106741801e-01 4.321231334639153571e-02 1.824051857003379240e-01 4.769389903760905963e-02 8.000653394552359465e-02 1.479285793879785323e-02 1.369839512066572430e-02
5.521143607157021904e-01 4.636340589254466654e-02 9.932387568173303705e-02 6.542744593911477280e-02 1.612106101275744274e-01 1.917077890283423042e-02 5.638952274049664759e-02
5.512367123873378461e-01 4.406825426127954776e-02 2.534215023194066885e-01 3.377075586139027807e-02 8.267354678795874046e-02 1.416825642997845795e-02 2.066097195264833541e-02
6.170093649415190340e-01 4.364726333595855129e-02 1.620630984133438479e-01 7.336846717060953316e-02 4.909903580660052169e-02 1.321610511687331541e-02 4.159666521509532144e-02
5.224540319919370734e-01 4.683620696683348655e-02 1.238192402983392670e-01 3.463034140637776676e-02 5.136835423748287860e-02 8.155491950824121650e-02 1.393369055907882903e-01
6.240781851866428198e-01 4.499172136725904797e-02 1.151470717003477973e-01 6.514776189172200027e-02 1.051656816079256651e-01 3.206566048972527699e-02 1.340391775637745156e-02
5.684019310524730528e-01 4.944561540103151881e-02 2.139558238850515215e-01 4.937020732181600369e-02 5.064025368735389915e-02 1.567799462948398989e-02 5.250817402278993434e-02
5.752843077608061906e-01 4.112625100827250330e-02 1.187132291420681662e-01 8.219737250136212314e-02 5.978222187806708776e-02 1.053422973895942888e-01 1.755432031982969571e-02
4.728169962200418075e-01 7.309471918781110245e-02 2.469351238021953998e-01 2.916426144565868392e-02 1.420942808531771295e-01 1.960460177204577381e-02 1.629001671907016890e-02
6.407007980794717783e-01 4.679793411332800607e-02 1.796121688356149548e-01 4.683051823832116295e-02 4.683275244244589075e-02 1.294838536995751056e-02 2.627744292086087174e-02
5.026443366066049023e-01 4.398676946532686927e-02 1.063729497545339991e-01 2.561432672807596386e-02 1.459625798758357185e-01 3.055930783943486273e-02 1.448597297301876530e-01
5.933204916354610781e-01 4.203654759091304816e-02 1.444552992439439021e-01 6.223337567668085074e-02 4.952735162781085609e-02 4.045551441145118360e-02 6.797141981373913677e-02
5.732397077990702972e-01 4.357055655811128969e-02 1.884360991429618604e-01 1.102572571442841654e-01 3.567683732272287911e-02 3.242038368921839470e-02 1.639915834363109282e-02
5.812533957866899970e-01 3.886928062382242338e-02 1.913667842062601043e-01 6.483800988583073022e-02 4.587875197817507106e-02 6.283528737787695551e-02 1.495849014134471335e-02
5.088130800570926926e-01 4.585298347598776997e-02 2.715570103292633819e-01 3.340202708642313334e-02 7.838428158969631965e-02 1.616791918559711341e-02 4.582269827593947464e-02
6.016723911906146638e-01 4.326784884896302252e-02 1.063724014053154532e-01 1.084786869581391283e-01 5.522580604645967173e-02 3.012053428962376683e-02 5.486233126088418954e-02
6.121273927507192569e-01 5.345563478141036190e-02 1.721829408876230372e-01 5.798238576009429740e-02 6.471539965482536738e-02 2.295576253758549110e-02 1.658048362774216730e-02
6.091419625262558535e-01 4.616854615890191027e-02 1.842958368086115295e-01 6.131841760570502786e-02 5.603793405742850398e-02 1.226069609748306997e-02 3.077660674561407197e-02
5.534858278365666351e-01 6.382471936223983733e-02 1.954224463193257877e-01 3.568543871252191635e-02 6.078493460978016960e-02 1.589621196927121574e-02 7.490042119029440004e-02
5.756876127027068524e-01 4.128097774574357448e-02 2.149328838852360979e-01 6.959623777886496387e-02 5.276284325867051928e-02 2.963639699879970155e-02 1.610304762997827321e-02
6.016188745838254581e-01 4.616396280260914864e-02 1.907045893995285568e-01 3.081231231074375160e-02 6.666351385938858176e-02 5.342083791301691087e-02 1.061590913088767373e-02
5.799733063444044712e-01 4.569125384415524682e-02 2.238973837467201633e-01 4.083789351053741107e-02 5.372105691039201492e-02 4.025212368478050390e-02 1.562698195901023393e-02
4.975523508576047416e-01 4.916327150428691228e-02 2.899751898252836413e-01 5.302028524596709425e-02 8.117340300739515901e-02 1.651738946773291181e-02 1.259811009172963348e-02
5.885652734653129547e-01 4.228129367177668740e-02 2.101448927086844165e-01 1.938618633789498252e-02 1.134766072717581509e-01 1.426271026279624272e-02 1.188303628177635879e-02
5.817153663176087841e-01 4.076802800208236682e-02 1.919348265644151841e-01 3.677815884523856493e-02 9.009358508400856780e-02 1.137182880052915041e-02 4.733820638611747206e-02
6.328640688509268308e-01 5.182610231856819849e-02 1.428385956618704600e-01 5.909605850745371092e-02 6.975820615526841240e-02 1.932071509201068946e-02 2.429625341390170487e-02
6.136233089899592041e-01 4.567964609497178474e-02 1.749441251452331370e-01 6.096834273551210437e-02 4.128454427668075410e-02 2.057005095239485340e-02 4.292998180524809637e-02
4.022502385846705164e-01 4.140251050591923360e-02 1.966270228713785373e-01 3.256810538969213964e-02 8.555875862954366584e-02 1.387179482709618161e-01 1.028754157478341535e-01
4.871108673041341097e-01 7.743080298075487311e-02 2.532109362144749354e-01 5.557942979113650317e-02 8.741794769874108861e-02 2.238132945033654425e-02 1.686868656042195616e-02
6.282071500717656409e-01 4.729340815673830495e-02 1.706545352865550536e-01 2.963995581128715112e-02 4.833425838463223378e-02 3.229566773230052590e-02 4.357502455672113140e-02
6.159421141590575299e-01 4.475039277778817409e-02 1.937101064899988956e-01 2.558666287179008070e-02 7.839218081656681991e-02 1.591579121670981187e-02 2.570275166808859077e-02
5.604487204821162472e-01 4.160161516106795909e-02 1.160751857028582273e-01 7.610165663430865091e-02 1.209284475160162659e-01 6.871153321492266819e-02 1.613284128871001963e-02
5.719784225619880536e-01 4.904823911261466801e-02 2.251941707237065382e-01 4.297638002287137299e-02 5.261818363180414959e-02 4.272680204202938814e-02 1.545780190498598043e-02
4.210929468905596496e-01 2.079734242070174211e-01 2.001208203484373116e-01 7.029880784789432902e-02 4.345664674498795482e-02 1.844269484975959855e-02 3.861465911134364520e-02
6.098209881517390185e-01 4.767147237432593776e-02 1.215920480699885647e-01 3.415894916549860189e-02 5.644535753303892012e-02 1.182369577254085424e-01 1.207422698000036945e-02
6.120059476408920007e-01 4.299146179692764358e-02 1.569640895810762160e-01 8.382940779917284757e-02 3.801989390031038085e-02 4.894636940287228066e-02 1.724282987874845713e-02
5.934359264571424930e-01 4.719130888397086998e-02 1.877035129044593575e-01 5.576797031258272364e-02 4.863774044006187458e-02 2.778724147631639330e-02 3.947629952546614918e-02
