r_sep02_median Teff L Fe/H dnu02_median r_avg10_median Dnu0_median r_avg01_median
7.920053092388257276e-02 1.900809759297376889e-01 1.069665280689464232e-01 7.164473547115295105e-02 9.670244497422408880e-02 2.700727340866527770e-01 3.061776923766547365e-02 1.547142813077380386e-01
6.863430916198570708e-02 1.548801709629772094e-01 1.019846295131670716e-01 5.150997143732043843e-02 3.214609708388098397e-02 5.152459762115481068e-01 3.999187483801367599e-02 3.560697079110691082e-02
9.890471003656133020e-02 3.074834304993115386e-01 1.065539512855449011e-01 3.931984070646531160e-02 2.082059900018149723e-01 9.581819412513774281e-02 1.013645341736582467e-01 4.234934917150604688e-02
2.643710245348750432e-01 1.271427920584501658e-01 1.546951373132245677e-01 2.890262213628228341e-02 4.337748854779330254e-02 2.880184058360577004e-01 6.110877598528286631e-02 3.238375358803412957e-02
9.875854535443560900e-02 3.143493455595819386e-01 1.268625718126254187e-01 6.118988070329647172e-02 9.550887753681820691e-02 2.281296858569888675e-01 3.218468757798510077e-02 4.301640559826851867e-02
3.381715398956492424e-01 9.405345635364577295e-02 1.479266711559738823e-01 3.516631893309912771e-02 1.097454984863150684e-01 1.697782782517657796e-01 5.261719517973519750e-02 5.254104174381599851e-02
7.406555525621615066e-02 2.880923295238139725e-01 1.000935155361045020e-01 4.894393534808109958e-02 1.339040165787235004e-01 2.690973234796348312e-01 4.092071331662248956e-02 4.488261096080346790e-02
1.514222067724823317e-01 8.060866734794566724e-02 1.080493051593298948e-01 1.073898595320067484e-01 1.098162423114852765e-01 3.562467037356199517e-01 4.398309609614028948e-02 4.248391904498983324e-02
3.198635658558288686e-01 7.217748302193205401e-02 1.430179266599584664e-01 4.534492246881842437e-02 1.402712402806249870e-01 2.097556626609165531e-01 3.265929995097088812e-02 3.690989910094966825e-02
8.564756228171636898e-02 1.674259427555764290e-01 9.607225391425726346e-02 9.426191125390349923e-02 7.043968330547151213e-02 3.303929778235419334e-01 1.200758808090867935e-01 3.568378785644622797e-02
1.252628873777853480e-01 7.928653111477526605e-02 1.105391240312511153e-01 6.595001316031788574e-02 2.531968224934985634e-01 3.017777869032154392e-01 3.527219682587541538e-02 2.871463809328101552e-02
1.711714684486084770e-01 1.049122432851201103e-01 1.307255746644689354e-01 3.250432364885404157e-02 3.819253838239160953e-02 3.658658233077412558e-01 9.501117743440094798e-02 6.161685082841456690e-02
3.474831203250028366e-01 7.416071057260616162e-02 1.287093923130560036e-01 4.983610752920307474e-02 1.201251155644431079e-01 1.907344555311637768e-01 5.425728316567779430e-02 3.469381499884711950e-02
3.020284668906657033e-01 1.186323840138251706e-01 1.338022856782128955e-01 4.769169532050451105e-02 7.034690791105001340e-02 2.287113366998664021e-01 3.336797075936791951e-02 6.541895272650732895e-02
8.272967141866635621e-02 7.114823307321739565e-02 1.193535220591454282e-01 5.008595987480021078e-02 8.737400364161748700e-02 5.165809741219706819e-01 3.390569222033378016e-02 3.882194359024870867e-02
8.545558251715366926e-02 3.254697703884314453e-01 1.135519255904817587e-01 2.974479895264735621e-02 1.160436639366905637e-01 2.497152175264979457e-01 5.237306537680768564e-02 2.764597571128958597e-02
2.893322166026378039e-01 1.146524043612310167e-01 1.110105282989292119e-01 3.437607748776350808e-02 1.525369020311524437e-01 1.837883831635936938e-01 7.871245322674831624e-02 3.559103482794410966e-02
6.186527353142592250e-02 3.018297213760248177e-01 1.118537293857045228e-01 5.782631408014039798e-02 3.815513928079770911e-02 3.485602951293784169e-01 3.734070174841667283e-02 4.256882546811141532e-02
9.025515230136206546e-02 2.049354348760403788e-01 1.097841326009580815e-01 7.571044062002706132e-02 1.093233293750952156e-01 2.306768974139394024e-01 4.596919468843969903e-02 1.333454181241379988e-01
3.119562286096627668e-01 8.802971407373282042e-02 1.174864866420325810e-01 9.146936750573754493e-02 8.510809582385692185e-02 1.231814656629880295e-01 9.517521304328580012e-02 8.759342863870357709e-02
2.147601155602507361e-01 2.540755144358310957e-01 1.143176859963653813e-01 3.843004308047989759e-02 1.049375425635253600e-01 1.552618912605510659e-01 8.250686563084209946e-02 3.571034147215432913e-02
2.575690619573496876e-01 2.355330859311014768e-01 1.031024437922597042e-01 3.064824508645811602e-02 1.243181138026721450e-01 1.275754873262012201e-01 7.876551407212925571e-02 4.248804803182829742e-02
1.106739454054960353e-01 2.244089525131269525e-01 1.036451701658010066e-01 7.641257538829521190e-02 1.584156391996427993e-01 6.650509462980731812e-02 5.458230340844069661e-02 2.053563192893900768e-01
2.997332489573367176e-01 7.433250571856044042e-02 1.227174536845961894e-01 5.060345152507151473e-02 1.383722298837406217e-01 1.867216089378714028e-01 4.264946671640673648e-02 8.487003457641620341e-02
7.763821882674994124e-02 2.510250490027681192e-01 1.074025494054989954e-01 3.538477092552836517e-02 1.438854129307992891e-01 1.930947814940315588e-01 1.578169050197410772e-01 3.375231239488270252e-02
2.595165337569893538e-01 6.794937107183501857e-02 1.252808793876417359e-01 5.149315454672007131e-02 7.720565935038875560e-02 1.627960198570870543e-01 2.117692039765701473e-01 4.398917805276800208e-02
3.523808030824647219e-01 5.390809703412628717e-02 1.461583885633079005e-01 6.477827870557044398e-02 1.163521681999814539e-01 1.745508741656351670e-01 4.787844177360971870e-02 4.399294847530431374e-02
3.296657862630067992e-01 9.129480228290025312e-02 1.261774604091783492e-01 4.309279587813098777e-02 1.142377521214052311e-01 1.732024160144761959e-01 6.553919538017134727e-02 5.678979165073087115e-02
2.857880073770407980e-01 1.410585093139136714e-01 1.123879076187416365e-01 6.229830702898858652e-02 5.742783357783699805e-02 1.094655443484475188e-01 1.963295106122903144e-01 3.524438012274037912e-02
1.769268644223522258e-01 1.951310058125712843e-01 1.119539625903438751e-01 5.580795539649492654e-02 1.357480916290160766e-01 1.215055892108389268e-01 2.502671473428344506e-02 1.778998162040993647e-01
3.411999756235520875e-01 9.407400294389882400e-02 1.221143833571054355e-01 7.164100734602540932e-02 1.121142413183619513e-01 1.283351228464305049e-01 5.028789498263337709e-02 8.023337158199235486e-02
2.430379354385159563e-01 1.953502630787127547e-01 1.145862510503076193e-01 6.517495545784224298e-02 1.751703798988961946e-01 1.322049592547069607e-01 3.356872265471797651e-02 4.090653316630008668e-02
3.441457270662815482e-01 9.479614702107294621e-02 1.220925932549926790e-01 4.022656138303443152e-02 1.291302813378663317e-01 1.952887750907874864e-01 3.156362869468977428e-02 4.275628615127472637e-02
2.165573108579915418e-01 8.729905730377598982e-02 1.049025334497741407e-01 8.649206313398004331e-02 5.582827322833321809e-02 3.743372131261737956e-01 3.172147280961646471e-02 4.286207609035486837e-02
2.569378783313286396e-01 8.570582522197228714e-02 1.111272121527308587e-01 6.773499461590877513e-02 1.014661683477915549e-01 9.376160345955722453e-02 2.238891000435331013e-01 5.937721782717756552e-02
3.199921901639081745e-01 1.022048890763210122e-01 1.216620795981825376e-01 4.224917971445603382e-02 1.391706628175452265e-01 2.059672793425725845e-01 3.364705297064742029e-02 3.510666631636704532e-02
3.537220573230255849e-01 7.896641699002591996e-02 1.491956078856892243e-01 5.572189836267261998e-02 1.474155039722853111e-01 1.407127788484361097e-01 3.787066096714472585e-02 3.639507565072050421e-02
8.735994467447906475e-02 2.041935717552949558e-01 1.028342971486096158e-01 1.056740153468428284e-01 3.956269505898744876e-02 2.586502914411757392e-01 9.007743607348206449e-02 1.116477485011282966e-01
2.820396650532979721e-01 9.046124569796307191e-02 1.225807033302504373e-01 3.259085543928464529e-02 6.291794582777333888e-02 3.286226596673523792e-01 3.833514001836275942e-02 4.245178496571543753e-02
1.558082214513583086e-01 1.043276215173939009e-01 1.087549401950053535e-01 1.000879954552861550e-01 1.339883076941426887e-01 2.975615210027653945e-01 3.606955247073831416e-02 6.340184021330987074e-02
1.303410362493044872e-01 2.886793905780423719e-01 1.092432040208906052e-01 5.303212762992387530e-02 1.280806070594060486e-01 1.336525330320107452e-01 4.116904074976248523e-02 1.158020606806595271e-01
2.307914673651942361e-01 7.540803037532869957e-02 1.148889306466118615e-01 9.849807848255812126e-02 4.447471934429030049e-02 1.525873127008885166e-01 2.291940036538308023e-01 5.415745743129730949e-02
3.314849896650629568e-01 8.087769018805458787e-02 1.251111535283687126e-01 5.001802896921544311e-02 1.288114286338533365e-01 2.093269626124523719e-01 3.854896887271869882e-02 3.582077753027391315e-02
1.749016621790103199e-01 6.154554687711936978e-02 1.142003758706629235e-01 8.937663510274174161e-02 8.925300635738411814e-02 2.522784517294370810e-01 1.829372086908618578e-01 3.550711319278260919e-02
3.042304426383186100e-01 1.035847133047173296e-01 1.070436636883456138e-01 5.063991294791522074e-02 6.138397231584936248e-02 2.252562351332537127e-01 5.432934603258156997e-02 9.353171393901869857e-02
3.543425533176325359e-01 7.204753589695557514e-02 1.205525531241327108e-01 5.248705793940285774e-02 8.110214377123750595e-02 1.807828077958994473e-01 3.626596703666268989e-02 1.024193811180766356e-01
2.978868646201231485e-01 1.277661811677124337e-01 1.270586185466222318e-01 4.715632679703478380e-02 9.813546132688263923e-02 2.192719093322547941e-01 3.290515790466878865e-02 4.981948030470115946e-02
3.299549069403502344e-01 9.587558691937210498e-02 1.214707823215197824e-01 5.367226688843243498e-02 1.035449121259415239e-01 1.604809911211236284e-01 9.185231469130500370e-02 4.314823899195531498e-02
2.239777551673388656e-01 1.207180993341847169e-01 1.045636669736706437e-01 5.023236512302745732e-02 9.895954026912480439e-02 3.191989557855402504e-01 3.555262245316231917e-02 4.679699489395104661e-02
2.010064290379967034e-01 8.720917043196704799e-02 1.291953704880041964e-01 1.345449446780168923e-01 1.990073361463390866e-01 1.727562573083226971e-01 4.470216685328913531e-02 3.157832505606417844e-02
3.105594003180827123e-01 7.870312454300044946e-02 1.307809046806957531e-01 4.995272619709687639e-02 1.398592423511337557e-01 1.099435873894173826e-01 1.235061046334742507e-01 5.669490988709886825e-02
6.465563817215615183e-02 1.663443213947523869e-01 1.077523212991509799e-01 8.942377292063852234e-02 2.074220533307369885e-01 1.099918099359873114e-01 2.134825190951284701e-01 4.092756385144911968e-02
3.170763292910278031e-01 8.313201917083630488e-02 1.166342658752988343e-01 4.858252590195127202e-02 6.234623015882621855e-02 2.801020462362526220e-01 5.625818660882633132e-02 3.586839675698070412e-02
2.887291376031210777e-01 8.045974256902754806e-02 1.180208342143448941e-01 4.854276878337571155e-02 1.728582353596944399e-01 2.173028000212437194e-01 3.014703434769372414e-02 4.393944710149891297e-02
8.124793063613468258e-02 2.859394329481592112e-01 1.036675066268979012e-01 4.426031105050950987e-02 8.105356653676293321e-02 3.269535116584856294e-01 4.510639877828376276e-02 3.177134176476639066e-02
1.068026421236766416e-01 1.632419516826875416e-01 1.154975574435549990e-01 6.328172744126053795e-02 4.022836694100690585e-02 4.354854458349941559e-01 4.294196183450083720e-02 3.252034669831828373e-02
1.006102071584325797e-01 2.742425205067767768e-01 1.162445940127966315e-01 7.245262081575543078e-02 1.927847594080884797e-01 8.847420808009252846e-02 1.225607239133378740e-01 3.263036610471971299e-02
3.065829176916938792e-01 1.016801580942102573e-01 1.380802007674517828e-01 4.419505641819695269e-02 6.974720770870780628e-02 1.651310958718645028e-01 8.641871168375171719e-02 8.816465176412312255e-02
1.493214009384406793e-01 1.525369407570250080e-01 1.166242528577545873e-01 3.752289456553144220e-02 7.122582298251377286e-02 2.009030100637336225e-01 4.497575891321938663e-02 2.268899189217813417e-01
1.420328414192392474e-01 2.269804223940294352e-01 1.149616236117201457e-01 9.114489435672142037e-02 1.420336394008264724e-01 1.991452673571194321e-01 4.507286264212893856e-02 3.862844881821489440e-02
3.441936095698166498e-01 7.354210849099837577e-02 1.415838706782743817e-01 5.944944723711554496e-02 1.470474500206014612e-01 1.108064301797496432e-01 3.599076569011411264e-02 8.738631813332971288e-02
6.679231886728793921e-02 1.021647243530948157e-01 1.077266629554878424e-01 6.916488240062788895e-02 8.200822959324746697e-02 4.922681757578172279e-01 3.188879407940518884e-02 4.798621199303152590e-02
1.795524615403742974e-01 1.381857113411142368e-01 1.113341110394814870e-01 9.628490545491553976e-02 1.092030755432525230e-01 8.991293772048336574e-02 2.395465116700304722e-02 2.515721461933754788e-01
1.632500811200848778e-01 1.097005673681367005e-01 1.082373073353131293e-01 4.679462130081322307e-02 9.670684990899698630e-02 3.977228427637014008e-01 5.252956881184933646e-02 2.505816139110426943e-02
1.035958780302280724e-01 2.437898554541512719e-01 1.048631802176610978e-01 6.077435141029226967e-02 1.114236771968139666e-01 9.136070402021148618e-02 4.203192215600618648e-02 2.421604315146357878e-01
3.452895639867024635e-01 7.928001231666008397e-02 1.322748464903920340e-01 4.272520265950733448e-02 1.098122876284573501e-01 2.074876958845169872e-01 3.592809818627042129e-02 4.720229284749328375e-02
3.423673866705934654e-01 7.738454477964774869e-02 1.410931805781464043e-01 4.386794951016544097e-02 1.809976599078799153e-01 1.193898638328078909e-01 5.201584672933464576e-02 4.288356799142439835e-02
1.212441698594292766e-01 1.220452412763615435e-01 1.180667711723494828e-01 5.946981538501969894e-02 4.279565919911011013e-02 3.936492517359362342e-01 5.370539060061117059e-02 8.902370077118249014e-02
3.287052657042451864e-01 8.610171883271058868e-02 1.084355325845441503e-01 1.202204766152363408e-01 1.413083554891582660e-01 1.486071195433829317e-01 3.770680671308982573e-02 2.891472451763272764e-02
6.783671973070928840e-02 2.872231597656658697e-01 1.034086068123522412e-01 3.180437926762667844e-02 1.085363826998145820e-01 1.952713847157416804e-01 3.522441133377095246e-02 1.706949556743188046e-01
3.296602094510274195e-01 8.735186027111450924e-02 1.166230832636431652e-01 4.659664322317530472e-02 1.503037124908200295e-01 1.888518640290882955e-01 3.590591385981955347e-02 4.470671341131177146e-02
2.940860030174882733e-01 9.262088872486809454e-02 1.155247934545690497e-01 3.734459353616183946e-02 6.543192539496747728e-02 1.968257094318947853e-01 1.502683474024346377e-01 4.789773903761582879e-02
1.475214042414566551e-01 2.721617817468408584e-01 1.294903855785181079e-01 3.735433973755988846e-02 8.202030803998260067e-02 2.483670964644656975e-01 5.243745174344935367e-02 3.064723244772684513e-02
2.502261133641004442e-01 1.419596215471921330e-01 1.130190202026701146e-01 3.890168723667736250e-02 4.949244105952591705e-02 2.654059059834624756e-01 3.380634648112848528e-02 1.071888641252432828e-01
7.562682911490474502e-02 7.289269564180794747e-02 1.032560758605196860e-01 1.053032569797683060e-01 2.304760891994758060e-02 5.407752561084095966e-01 4.065292900129745951e-02 3.844534837334464411e-02
8.999029087963776596e-02 6.903185858829999355e-02 1.119586359925096308e-01 7.041672541054916357e-02 3.334911589904911849e-02 5.482868264506237654e-01 3.765696333045202154e-02 3.930958344887848510e-02
2.366427560331471336e-01 1.755154521781889798e-01 1.341708465600608968e-01 4.353957721596019015e-02 1.587109401929448771e-01 7.401374396934722044e-02 3.177270358318694948e-02 1.456339802671636208e-01
3.492830941966100222e-01 6.591524682642004029e-02 1.540463292413487284e-01 5.933443860352857757e-02 1.021035091887733115e-01 1.365588028549270250e-01 4.420022475834928244e-02 8.855835433004313750e-02
1.582128253238045401e-01 2.391501472417787710e-01 1.077641095877928668e-01 4.125923400770875604e-02 1.729193251017983601e-01 1.481069567141472809e-01 4.482194565080702131e-02 8.776545637216247309e-02
6.170527731520656506e-02 3.468840693865291036e-01 1.003688753202159750e-01 3.245297477363970340e-02 2.517390629537877844e-01 1.156784011383408389e-01 5.104555868740397878e-02 4.012578042487605773e-02
9.204468207912588906e-02 2.069414813360535566e-01 1.030007703545662290e-01 4.417406172360764660e-02 1.191277615059444100e-01 3.183037476726365278e-01 6.451897166730895250e-02 5.188852366075671213e-02
