Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
5.458351761439255573e-02 7.713846729680426395e-02 6.960263489722855190e-02 1.023257449449016948e-01 5.869106727662318224e-02 9.286196562302408142e-02 9.222427456964207848e-02 1.522643970228372001e-01 3.003079307545464260e-01
5.589523812137082298e-02 6.921963613901496726e-02 6.811805895923922494e-02 7.078982422064324098e-02 9.049641054866561229e-02 9.449200184981648709e-02 8.045477393858609105e-02 1.662153438889910628e-01 3.043187123336724142e-01
5.703108195105504458e-02 5.963412462897838690e-02 6.105647944238200980e-02 9.438328882833718625e-02 6.910745348422525636e-02 1.135859177613466331e-01 7.614470405267390052e-02 1.642166767474898259e-01 3.048402731035116942e-01
5.592344638681596980e-02 7.052199078391958864e-02 6.968906560978899156e-02 7.702600293398166598e-02 7.426723551843224247e-02 1.016096467329581088e-01 9.290545443367553835e-02 1.606101842697834348e-01 2.974469733306444597e-01
5.842581183359047553e-02 6.378605513362038681e-02 6.465580636204516785e-02 6.640065938806162527e-02 1.064805851291657224e-01 1.055105075319107133e-01 6.988426359627684936e-02 1.687389082887187086e-01 2.961174027366103578e-01
6.538985237146105467e-02 6.200964363229333892e-02 6.637349630517040688e-02 1.013758024421264892e-01 6.896554352757286455e-02 9.454894812465049203e-02 8.034225147672997835e-02 1.626374811575577728e-01 2.983569809624376235e-01
6.059196824810861304e-02 7.373761279523095846e-02 6.690908404315945579e-02 6.294241023311676619e-02 1.091017832764705903e-01 9.947294123631388041e-02 1.038812411296033134e-01 1.471518983943062020e-01 2.762110606436901650e-01
5.777826858429979673e-02 6.234105139586348238e-02 7.081380034281223312e-02 7.875781138406214021e-02 7.529680945349156995e-02 9.192003237678035565e-02 9.168851870834139606e-02 1.744272730831955831e-01 2.969764346711533665e-01
6.662785195305676034e-02 6.840987426592751164e-02 6.808834171834375615e-02 7.621999173889895673e-02 1.023808462540761882e-01 9.031631231388259629e-02 1.005374872469934761e-01 1.569114023489229237e-01 2.705078921598979003e-01
6.253490379417667167e-02 6.103179399451158504e-02 7.243834446527191995e-02 6.887840735533476422e-02 9.328176348432284937e-02 7.685109196874205517e-02 9.377079168270363585e-02 1.670595689777986947e-01 3.041533342771378101e-01
7.716519324554182990e-02 6.096156414196087642e-02 6.343402528578356847e-02 8.829165740508443383e-02 8.342207991739269968e-02 9.660650946057197652e-02 7.354644541381588629e-02 1.671714328898550872e-01 2.894010922399936625e-01
7.012358482199415599e-02 6.378094005225440344e-02 6.565316659549859379e-02 7.733664399365292041e-02 8.787132408793454919e-02 9.504361974091796172e-02 8.675509292257299609e-02 1.630718722073957738e-01 2.903637555777787149e-01
5.537272423502002244e-02 9.722122016641496223e-02 6.176027437094966377e-02 7.216027116006008824e-02 9.320919130445026735e-02 1.193796076773415565e-01 1.125982320384295021e-01 1.262376838358567066e-01 2.620607952114771821e-01
6.452556226872405154e-02 6.959836979799978451e-02 6.320060920903129709e-02 7.168714861644977232e-02 7.651154556931880069e-02 8.818707332466588222e-02 9.593834475708314102e-02 1.713629229164119749e-01 2.989884235403152957e-01
5.482041384805938500e-02 7.456394100158242333e-02 7.571172293018628430e-02 9.754684310073730158e-02 6.412721374346291858e-02 1.205554978550041484e-01 7.779801574614243764e-02 1.477295558353088067e-01 2.871467959395164193e-01
7.482310099149584726e-02 6.402472089602584404e-02 6.434370764158174605e-02 7.544327631641987997e-02 9.825058564067361278e-02 1.135138559102602668e-01 8.093663160623713881e-02 1.327924707098001034e-01 2.958716502875055610e-01
5.728543773834547659e-02 6.845171733708727002e-02 5.812102377319270513e-02 7.112669786130304539e-02 1.218083859042824318e-01 1.026460639021486293e-01 8.168290429485108861e-02 1.628210031812710179e-01 2.760567660075183283e-01
7.267515273078946347e-02 5.632968583716930350e-02 6.613819410444345126e-02 8.743147404668664968e-02 6.818986824845432726e-02 9.025293310230450561e-02 1.026308482304309488e-01 1.584465704286411314e-01 2.979052732710802398e-01
6.477868568526927440e-02 6.927466557876611752e-02 6.114397559440734597e-02 1.209757602658655951e-01 7.416301280154710684e-02 1.024864840241185293e-01 9.148850319682792775e-02 1.456972021299580422e-01 2.699917107232400748e-01
6.317933244744373955e-02 6.402212488954107938e-02 6.412396067775100184e-02 8.364354670502104072e-02 7.826654771414409684e-02 8.461086042180661348e-02 1.247031006086653654e-01 1.790537243602864925e-01 2.583968021753405564e-01
6.610521187642744156e-02 4.974912843570460791e-02 6.255146716162586495e-02 8.154434287452126673e-02 8.827827808220639616e-02 1.131486761820749837e-01 9.253617157123579517e-02 1.443016028382536065e-01 3.017851209779499611e-01
5.799758166314299135e-02 6.362470632420443029e-02 7.370465987087787552e-02 7.751913208886039575e-02 7.408907397927523564e-02 9.149404006524000654e-02 9.934203205714393914e-02 1.669429721582659787e-01 2.952858017929891887e-01
6.388944958424697118e-02 6.737035460681328747e-02 6.718816857904337525e-02 7.090414526458972688e-02 7.239650278293707775e-02 9.799644862516977695e-02 9.243609300527058648e-02 1.678109603394771221e-01 3.000078772124519788e-01
6.801883730938186601e-02 5.729233905389719689e-02 6.584442674964399722e-02 7.623614566818585903e-02 7.789939370175376354e-02 1.060591400333113637e-01 9.400630236771183312e-02 1.516712796967995547e-01 3.029721354193146143e-01
6.100864869892551334e-02 7.434497112025778565e-02 7.042499771476314063e-02 8.594938748122735173e-02 6.042432885826179434e-02 8.194830759705605538e-02 1.174708445439901633e-01 1.762189050365023102e-01 2.722096089490158577e-01
6.192005233934628344e-02 6.014985511498079779e-02 7.256800040363454996e-02 7.690699095709115085e-02 6.678514697920426291e-02 8.786256395156302745e-02 9.592814238453886699e-02 1.748479660805377367e-01 3.030312817891032129e-01
6.086763660227585693e-02 6.576195902094869594e-02 7.612723965645692981e-02 7.602948534622126775e-02 7.542976354249179838e-02 9.528539028328868177e-02 8.165396286684264981e-02 1.682952116880634952e-01 3.005493509934106799e-01
6.680772094553706630e-02 6.607831901031040178e-02 6.445244367576996591e-02 7.178999901000440720e-02 8.346935956814807711e-02 1.139677511553318229e-01 7.340189934868007748e-02 1.636560157519052761e-01 2.963764915343129469e-01
5.920068602465134583e-02 5.805167866963933249e-02 7.885177323385642034e-02 6.989563173915482042e-02 7.389724452327481319e-02 8.731093806930524670e-02 1.459139656549110486e-01 1.642920318895984833e-01 2.625860501956084891e-01
6.869625842122170645e-02 5.521849004727108490e-02 6.630457097837653968e-02 1.151806491250533526e-01 5.531377017346068847e-02 1.089321224699215246e-01 1.155154203387040862e-01 1.603680978294036441e-01 2.544706206165874285e-01
6.653985446834735640e-02 5.589775586933903861e-02 6.312805370926730109e-02 1.088373886878769153e-01 7.015346937186309195e-02 1.037787118082222348e-01 1.182644189342578062e-01 1.450547762592350742e-01 2.683455708915911675e-01
6.514376350489860246e-02 5.450523112791928054e-02 7.339337878582251340e-02 1.032183633218320545e-01 5.675725779592426246e-02 8.625651708503445647e-02 9.872596197666259898e-02 1.581236217036306457e-01 3.038759046982755785e-01
5.997761293749951511e-02 6.810602026597344094e-02 7.045452559080252197e-02 8.655784740189037541e-02 7.352724083035475089e-02 9.851928479814790751e-02 1.391203792497483771e-01 1.460836201875490015e-01 2.576534687380341304e-01
5.948362977760919545e-02 5.538844786795479869e-02 6.650887335539605594e-02 8.797077561578016403e-02 7.146794453838019312e-02 1.068868381458152744e-01 1.174424317099905246e-01 1.544415240393700872e-01 2.804095349497038314e-01
6.401844076212362400e-02 5.978250540427178239e-02 7.343858712761174024e-02 1.065261491964239887e-01 5.215175389473514916e-02 9.511416424943211489e-02 8.787550685803549588e-02 1.608298078260557706e-01 3.002630846813101884e-01
6.319782775294498223e-02 7.485535324804068469e-02 6.624866631704161291e-02 1.073051872259547096e-01 6.477679927512638991e-02 9.598892423086215209e-02 1.358065519778782482e-01 1.366844346146672551e-01 2.551362553574840208e-01
6.991944650892142898e-02 7.548090144455135708e-02 6.365291086986978042e-02 8.092998247156144020e-02 8.001373871855793629e-02 1.056392928730977288e-01 7.999736153795512783e-02 1.474022158212154876e-01 2.969641497542696573e-01
5.999346329256952104e-02 5.715588572489626457e-02 6.573756330146442173e-02 8.654337524761886169e-02 7.353905415961170533e-02 8.871809116748675950e-02 1.026366393665200522e-01 1.769313657037080711e-01 2.887445620361243082e-01
6.021218497903065708e-02 6.878202839234653920e-02 6.670791000342174426e-02 6.657615740398438453e-02 9.960444858230695087e-02 9.793250910624871908e-02 9.451330720051658030e-02 1.503626979577116218e-01 2.953087563744329902e-01
6.944163646879779328e-02 5.808055036487445866e-02 7.140615463498148352e-02 6.383157851619279677e-02 8.854679521508539153e-02 1.043342497806918207e-01 8.336862599805927587e-02 1.600187668655605189e-01 3.009716421557565025e-01
5.602739802168340416e-02 6.395440245999998996e-02 8.153248976154449379e-02 6.777794415427497443e-02 7.375181076676053105e-02 9.770016443672434325e-02 1.172037566358118260e-01 1.684156140644169630e-01 2.736364196987833841e-01
7.105049543564692649e-02 6.135877899444720091e-02 6.118109144913898290e-02 1.212215225336823049e-01 6.396678985345749524e-02 1.026878775974377211e-01 8.562438865384865150e-02 1.386914802614614972e-01 2.942175752208792128e-01
6.554304692010423650e-02 6.288185176320630621e-02 6.311195834507815627e-02 7.259057287935954950e-02 7.844081942563856102e-02 8.663552034480301312e-02 9.875320893861355698e-02 1.700029739590996902e-01 3.020400474240970690e-01
7.013027231856962251e-02 6.145908777832103514e-02 7.195062493610214494e-02 7.638914098047006052e-02 6.948295346630073421e-02 9.158313978441631753e-02 1.131513948334503111e-01 1.627438339934819400e-01 2.831095519088878687e-01
6.648028761391282238e-02 6.078987327542638430e-02 6.859928006218382612e-02 6.716095930844902251e-02 8.815435641110681841e-02 9.489300007319655117e-02 7.674979656375977011e-02 1.694774642775931095e-01 3.076949824143718204e-01
6.258282716796820244e-02 6.142883201304841223e-02 6.740956348570353862e-02 6.432784347959634441e-02 8.020103630350870760e-02 1.065997451090975046e-01 1.497350305335452825e-01 1.685029117290636480e-01 2.392122101784683319e-01
6.031376440649278969e-02 6.789973574736668516e-02 7.268281144828515894e-02 7.760234222316313157e-02 9.162802408739298410e-02 9.731431985350956493e-02 1.471264214950558646e-01 1.451899437005822191e-01 2.402426370381517129e-01
6.125469954391109251e-02 6.212566430479436047e-02 6.829585481097466548e-02 9.488578008219084037e-02 7.450846634133281854e-02 9.277585422209778943e-02 9.043122475523510118e-02 1.645470573545766979e-01 2.911753985848866688e-01
6.644715975969120447e-02 5.639293844902724256e-02 7.468875832979400553e-02 7.313486244230127387e-02 1.026201042659712764e-01 9.550509960941870602e-02 8.371462022834805228e-02 1.550636876820971899e-01 2.924327692333510975e-01
6.339140084690612909e-02 5.401454676181929176e-02 6.616670131128370158e-02 7.267933456818854998e-02 9.298387089524254301e-02 1.022350922565800624e-01 9.529762146035938852e-02 1.539485189705165347e-01 2.992829129291037504e-01
5.917941422165207133e-02 6.005158070103244761e-02 7.271959803591773741e-02 8.528948053197678292e-02 1.051976780142516166e-01 9.748675204490643564e-02 1.118572119821111543e-01 1.458180319939759162e-01 2.624002524741758102e-01
6.743710361508596651e-02 5.663492302028839964e-02 7.865253212792548687e-02 9.707460411620824625e-02 6.575472610261166861e-02 9.304801428822330467e-02 1.016970243721938699e-01 1.657494904918472289e-01 2.739515818656158008e-01
6.121452431950075157e-02 6.911206902301446353e-02 7.173733288540994069e-02 6.889481575160885662e-02 1.192462296423561080e-01 9.017378749661862647e-02 9.651847228682870761e-02 1.510473467944817572e-01 2.720554218001807745e-01
6.295563274883227145e-02 7.127021846231895719e-02 6.662359356990261994e-02 7.329157712918693557e-02 1.023158411146921493e-01 8.872743249235179319e-02 8.711185425444453734e-02 1.491601459248601824e-01 2.985437043034105953e-01
6.273436780293380199e-02 5.691302597760337922e-02 7.099647995079309826e-02 1.043925404603274071e-01 7.390248972298849028e-02 9.474322312649145761e-02 7.437502966813298866e-02 1.592980461787110724e-01 3.026447971120183045e-01
7.031179850552642108e-02 5.587600885411134199e-02 7.785578467704008798e-02 1.019105954400859604e-01 6.464897930902988032e-02 1.048260670652981369e-01 1.048757470082538890e-01 1.364826629433147365e-01 2.832123561973394765e-01
6.168277201118874814e-02 6.688165866883220845e-02 7.700320723566501935e-02 1.034736859900904082e-01 6.385634361098160849e-02 7.947305029254293773e-02 8.959267716395348524e-02 1.608111450151276378e-01 2.972254600116178147e-01
6.643884518315704146e-02 6.028631685115314748e-02 6.562596202786967481e-02 6.708779498069331049e-02 9.644603060417593354e-02 1.001254382016164429e-01 8.539027157295826786e-02 1.526709067099573935e-01 3.059284338684187809e-01
6.446207013698455890e-02 6.564695523846722502e-02 7.233161604272329848e-02 8.066358848147513194e-02 8.719026333115342808e-02 9.130262139930350740e-02 9.208079811003000437e-02 1.613194260707870309e-01 2.850026611890757455e-01
6.764313466892009352e-02 6.894075497692299381e-02 6.875386955562011460e-02 9.588903707093145157e-02 7.132261674464229761e-02 9.020848298602004989e-02 7.484439919018648357e-02 1.610709406988756476e-01 3.013267641078808956e-01
5.253119087027014605e-02 8.510361777308816933e-02 6.646756965951730600e-02 1.031877013356418266e-01 6.661347043409678037e-02 9.998722268574544714e-02 1.113564697627992678e-01 1.340208005643376554e-01 2.807319569145034222e-01
6.707479789018774841e-02 6.205774908472273116e-02 6.445189838220659329e-02 5.740796842803116279e-02 1.115395957458963083e-01 9.868723473616757003e-02 7.460284128543039073e-02 1.663186773178128852e-01 2.978592371295445407e-01
5.965288674825825616e-02 6.643631204956447489e-02 5.873936125903229249e-02 1.180672168923176946e-01 6.095350277460531707e-02 9.579376447800068417e-02 7.930936574170399656e-02 1.580821863585631093e-01 3.029654036979542164e-01
6.230704423784122481e-02 6.185003898069146161e-02 6.921533444513666700e-02 9.835141447556423888e-02 6.554847024086275786e-02 9.939106376355262562e-02 1.152185821375815988e-01 1.428342049062702734e-01 2.852838468124991866e-01
5.999896844222688680e-02 6.703905496621238858e-02 6.524810060430469294e-02 7.423657393676166838e-02 9.589305739647388527e-02 9.324598849170692705e-02 1.056027738221903961e-01 1.705294991013557304e-01 2.682059832387674314e-01
5.758425889038865791e-02 6.006388880147132958e-02 7.744913545563318624e-02 9.571093398804046692e-02 5.562560831441917125e-02 9.463321294654564175e-02 1.344859907192162141e-01 1.707916360423851754e-01 2.536553348419000042e-01
5.613647746530019134e-02 6.899489778163042653e-02 6.645131154767316972e-02 6.773799651361533947e-02 1.079454533686037693e-01 1.068695089622522243e-01 7.960877495331215858e-02 1.498919033783993882e-01 2.963636760292133743e-01
8.116615271901253537e-02 5.566039937242754643e-02 5.445696867527825835e-02 6.475665783371135908e-02 9.095654564512284379e-02 1.144628650234892631e-01 1.464290121323593707e-01 1.539972161899668956e-01 2.381141824086317749e-01
5.979099544237466424e-02 7.032304991026271102e-02 6.515174247140254060e-02 1.006062363686241884e-01 6.925445629418106042e-02 9.926718410486909394e-02 8.537697476842559530e-02 1.475424641205927423e-01 3.026868965192673344e-01
6.411752206579758584e-02 6.273796199620908232e-02 6.369685351696093012e-02 6.624029378582092786e-02 7.707425532535383539e-02 8.612818181346024171e-02 1.434056397273882899e-01 1.785955922774469240e-01 2.580036994915622661e-01
6.303218917363100082e-02 7.091872661770629027e-02 6.433467941362557008e-02 6.071151683322961734e-02 1.182312865537304830e-01 9.863594186371024697e-02 1.000162090261627890e-01 1.418038407165133075e-01 2.823156098016907367e-01
