M Y Z alpha diffusion overshoot age radius L log_g
1.048076627929686699e+00 2.695748491210937514e-01 1.217048437499994133e-02 1.911520674804684683e+00 1.165665240722659979e+00 1.828040063476560340e-01 6.576611759015269065e+00 1.308284280180925130e+00 2.500012077674794053e+00 4.231624073398892349e+00
8.907835263671898263e-01 2.718752001953119724e-01 5.647413574218792739e-03 1.704897946289060773e+00 1.241966066894537590e+00 3.931953510742253188e-01 9.468896155580766916e+00 1.264928095000408259e+00 2.400269128009950848e+00 4.182866920301460567e+00
9.106220346679714250e-01 2.701122402343745232e-01 6.250280761718765739e-03 1.696453682128904017e+00 1.188097633300787992e+00 3.901750283203170855e-01 9.117365779557173866e+00 1.270519126581602709e+00 2.434796458020394461e+00 4.188056996881064364e+00
1.023502424804688671e+00 2.681716328124999493e-01 1.046615380859375333e-02 1.853156750976561407e+00 1.208429937988279024e+00 1.874202451171866068e-01 6.571565056341269084e+00 1.287542398392016452e+00 2.502111436689553603e+00 4.234363572777555262e+00
8.857109199218774487e-01 2.701327573242180979e-01 5.287439453125052785e-03 1.697293334960935596e+00 1.245601446289071657e+00 3.991052626953182636e-01 9.580172228517483290e+00 1.260421151041288601e+00 2.343889013826143231e+00 4.183001791155708915e+00
1.034710021972657046e+00 2.679698662109375462e-01 1.235241259765621803e-02 1.835523138671873111e+00 1.194916715332030810e+00 1.886388901367176130e-01 6.137231172053608574e+00 1.242051833701955710e+00 2.293564682543235200e+00 4.270671475634581604e+00
1.046377030761719951e+00 2.753623007812501799e-01 1.283604736328121214e-02 1.850313733398437188e+00 1.193901903808591403e+00 1.765007485351551275e-01 5.397073101177856991e+00 1.215992665075354529e+00 2.277827400105007616e+00 4.292390205110803159e+00
1.018819974609374457e+00 2.807683725585938816e-01 1.471019287109373054e-02 1.841945923828121501e+00 1.213344079101558393e+00 1.676033403320304205e-01 6.445566721768559049e+00 1.235479382864261177e+00 2.143517319719707270e+00 4.266180032016603008e+00
1.041524496582032722e+00 2.702632758789063616e-01 1.178295019531248704e-02 1.844395599121093632e+00 1.276123179687495668e+00 1.686437207031243057e-01 5.990335174753981917e+00 1.265766938393561913e+00 2.462479511831469292e+00 4.257018178733985359e+00
8.866290786132838830e-01 2.678853593749992990e-01 4.968247070312552943e-03 1.678694529785154321e+00 1.244423165527353659e+00 4.124644658203197034e-01 9.702140513782220310e+00 1.276617063445382838e+00 2.416249163261107835e+00 4.173317370982215557e+00
1.021721541015627066e+00 2.697399902343748934e-01 9.699036621093755708e-03 1.835678908203125514e+00 1.319038778320308136e+00 1.660435976562496529e-01 6.415023824474338277e+00 1.292481202922791450e+00 2.605584391660446197e+00 4.229281621431761451e+00
9.223446616210961846e-01 2.749879301757808814e-01 8.398218749999976016e-03 1.770159229492184627e+00 1.272286473144530028e+00 3.235397612304719561e-01 8.974688073536123412e+00 1.254733808614836521e+00 2.325162766489016875e+00 4.204145783629702926e+00
8.792750190429708956e-01 2.704396337890617730e-01 4.918479980468809347e-03 1.689783749023435977e+00 1.259331262207038948e+00 4.045866923828197459e-01 9.727445436681309232e+00 1.263991372459293494e+00 2.396409943270629839e+00 4.177821985094244184e+00
8.988886074218772615e-01 2.712010678710932710e-01 6.161149902343779003e-03 1.695058994140622888e+00 1.197064941406256189e+00 3.919755419921924777e-01 9.349441998444177671e+00 1.270436665159987655e+00 2.361177032801111686e+00 4.183355935841849949e+00
1.031769041992188551e+00 2.674856933593751096e-01 1.163380224609372390e-02 1.847525620605467545e+00 1.243223188964842629e+00 1.740040527343743038e-01 6.221608968692056152e+00 1.254957038670909908e+00 2.362534834220485713e+00 4.259271730440674197e+00
9.007626909179703434e-01 2.769643891601559216e-01 7.285284667968757941e-03 1.861497449707026242e+00 1.126597270507814885e+00 3.363169833984382406e-01 9.209798794607115369e+00 1.212964176562921992e+00 2.194238745229111665e+00 4.224405595872671171e+00
8.909439687500020355e-01 2.725410961914058738e-01 6.152313964843766914e-03 1.802392879882809495e+00 1.171327661621099248e+00 3.595173198242219703e-01 9.572718592543710159e+00 1.240813163091156968e+00 2.322337454430168258e+00 4.199762803278700218e+00
9.061305996093759196e-01 2.786966748046872389e-01 7.647890624999985863e-03 1.873550078124996965e+00 1.218590473632811033e+00 2.658564062499996217e-01 8.858572215489999735e+00 1.194038158045514608e+00 2.180589869320214369e+00 4.241663454415379952e+00
1.086068587402343466e+00 2.742162856445314323e-01 1.535445800781236672e-02 1.830111143554685516e+00 1.214527972167965819e+00 1.531194936523437022e-01 4.668752340181638871e+00 1.268592675137249826e+00 2.335839679838671135e+00 4.277295977742222810e+00
9.212926367187522780e-01 2.752091596679683838e-01 7.626418457031255115e-03 1.756848127441403840e+00 1.231779520996097332e+00 3.486763056640664882e-01 8.829944615919123052e+00 1.257100717759494168e+00 2.400597111973904685e+00 4.202327645949324619e+00
9.115772099609401602e-01 2.745163120117183886e-01 7.597511230468733875e-03 1.770692327148434497e+00 1.281657281249998892e+00 3.290152827148473680e-01 9.190841764324389374e+00 1.253639286501815775e+00 2.349053234597516138e+00 4.199783600507045911e+00
9.613030683593758452e-01 2.797838027343749201e-01 1.055364648437500177e-02 1.880069968261715685e+00 1.256715402343745014e+00 1.844512255859368510e-01 7.914619549368931750e+00 1.229897268332490246e+00 2.271549226249898190e+00 4.242194606684557279e+00
9.201791445312517137e-01 2.694119277343745011e-01 7.247083496093750798e-03 1.837142329589841028e+00 1.199385981933590362e+00 2.573977070312483129e-01 8.939215027051767848e+00 1.245327468689650052e+00 2.251758320964342364e+00 4.214348460917149097e+00
1.042797903320313635e+00 2.686993037109376425e-01 1.256874023437495186e-02 1.843849739257811482e+00 1.232960572753903694e+00 1.801685659179675103e-01 5.961771455226551275e+00 1.244863509683835856e+00 2.334959160688932389e+00 4.271734809437926828e+00
1.025957607421876583e+00 2.668501313476561720e-01 8.720993164062480416e-03 1.913116644531248189e+00 1.167405732910157257e+00 1.906300815429686490e-01 6.376271043756954526e+00 1.310669580358426511e+00 2.697241852347298963e+00 4.221732626154635071e+00
9.255597636718777554e-01 2.736304130859371631e-01 8.467323242187484167e-03 1.766338685058590707e+00 1.244466137695312558e+00 3.261543183593779704e-01 8.934846703815518154e+00 1.258526250920241285e+00 2.353617213297522603e+00 4.203583876790818685e+00
9.525855380859377108e-01 2.828206630859375625e-01 1.219620068359381602e-02 1.889632799804682461e+00 1.239411327636706028e+00 1.985723593749994520e-01 8.290608822219132534e+00 1.205627279372174732e+00 2.053795748111513220e+00 4.253899976342371936e+00
8.933979355468772976e-01 2.716605034179683242e-01 6.019566894531275941e-03 1.738045762695310303e+00 1.245956245605472912e+00 3.707048544921935362e-01 9.527601313709709530e+00 1.257754028104822952e+00 2.367511843421088003e+00 4.189173618286307743e+00
8.796085307617206306e-01 2.693947207031244795e-01 5.233849121093800405e-03 1.715815772460935529e+00 1.214444583496098184e+00 3.930915532226626485e-01 9.841005422593584129e+00 1.259354560225856012e+00 2.356735047352612078e+00 4.181381427630055825e+00
1.027643003906251629e+00 2.673751108398437770e-01 1.094220898437498792e-02 1.823097076171873665e+00 1.250040418457029512e+00 1.801269809570303637e-01 6.399003430877723275e+00 1.281488427346724857e+00 2.464104217754175430e+00 4.240685536832620173e+00
1.085837253906249744e+00 2.754528588867184435e-01 8.741327148437512407e-03 1.654766935546873485e+00 1.015251327148444682e+00 1.688144365234383326e-01 5.088308678675342200e+00 1.564052812519279634e+00 3.489902601463071630e+00 4.085023194086728537e+00
9.575430561523440298e-01 2.831890356445313506e-01 1.087679736328124765e-02 1.881858341796871503e+00 1.255747901367178399e+00 1.781544672851553268e-01 7.781903540888948534e+00 1.213654711897153682e+00 2.174890974997484072e+00 4.251358369320655584e+00
8.618312270507820783e-01 2.741600019531242327e-01 4.373670410156266231e-03 1.813243004882809872e+00 1.193708139160159831e+00 3.508976772460942750e-01 9.999183255364613387e+00 1.243101908360239261e+00 2.274161467724690411e+00 4.187706220818156133e+00
9.407507626953131030e-01 2.600460908203122701e-01 6.187087890625010342e-03 1.866858520996089510e+00 1.023055901367188714e+00 3.563502089843751386e-01 9.056996446356359698e+00 1.306267369109938237e+00 2.426595181885413677e+00 4.185094054268991393e+00
1.035959459960939189e+00 2.700293696289061685e-01 1.139026464843747970e-02 1.830682021972656059e+00 1.271567969726559832e+00 1.729179716796869215e-01 6.312778159501490016e+00 1.301059637342261155e+00 2.559857873237675552e+00 4.232840962081683145e+00
8.612399111328140622e-01 2.692927592773431411e-01 4.080053222656315412e-03 1.686487413574217609e+00 1.274005343750007846e+00 4.076079062500077010e-01 1.019633163323979019e+01 1.266693198191963354e+00 2.354229282664442646e+00 4.167502531095091278e+00
8.894520424804704950e-01 2.756068901367184631e-01 6.886520507812519606e-03 1.865138715332026687e+00 1.152289022949220643e+00 3.140595966796881355e-01 9.596742639961965082e+00 1.200887084275286565e+00 2.155945150298347546e+00 4.228393311415024058e+00
9.031447397460964366e-01 2.674262221679682416e-01 5.591221679687536673e-03 1.683453482421872982e+00 1.185379066406257564e+00 4.053037377929737395e-01 9.347136544297333316e+00 1.280230337787953365e+00 2.453092269066183828e+00 4.179228313633569947e+00
8.981340488281270851e-01 2.711785732421870820e-01 6.471367187500009013e-03 1.793757436523434112e+00 1.234456972167971900e+00 3.429598554687526835e-01 9.631508735906683327e+00 1.255422928025805573e+00 2.343527553911499250e+00 4.192795517932020211e+00
8.690002441406262657e-01 2.759956577148431345e-01 5.529253417968761630e-03 1.849528893554683640e+00 1.170086601562499107e+00 3.508058964843762673e-01 9.977544915588119068e+00 1.215524063035718028e+00 2.161644699483359577e+00 4.209201503574137249e+00
9.190036972656268066e-01 2.759933310546870966e-01 7.088006835937513649e-03 1.732210118652341535e+00 1.216100760742192977e+00 3.663551894531299480e-01 8.692103485991532708e+00 1.256136010827113791e+00 2.468791541223659181e+00 4.201771752014852090e+00
9.172222187500026491e-01 2.725895844726559103e-01 7.946352050781245804e-03 1.759066014160153735e+00 1.236636352050782817e+00 3.393300180664097776e-01 9.122449405499226671e+00 1.254939096814861932e+00 2.303363109722734503e+00 4.201733450711159001e+00
9.777682783203131001e-01 2.729648676757812642e-01 1.068793359374999204e-02 1.853404633789059508e+00 1.240313382324218061e+00 1.849040390624989982e-01 7.556630741658576511e+00 1.242059740637274423e+00 2.274477749465726450e+00 4.242200660600362383e+00
1.044481085449215474e+00 2.565241699218746563e-01 1.111428369140639999e-02 1.748964136718745843e+00 9.121078613281150549e-01 4.268455776367153232e-01 8.291893139199331131e+00 1.494248731949457065e+00 2.678302634825553419e+00 4.113244236011779797e+00
9.279671430664075960e-01 2.712809833984369812e-01 7.048163574218753794e-03 1.806721752929685065e+00 1.129981857910158816e+00 2.976495917968737248e-01 8.885317674705481394e+00 1.311725801226231392e+00 2.447513651549910296e+00 4.172964593494574714e+00
9.121572431640642131e-01 2.696994980468744862e-01 7.168783691406253183e-03 1.844231754882808882e+00 1.191541418945309294e+00 2.665022846679672153e-01 9.240419374786339901e+00 1.229676807966736174e+00 2.173684886274589001e+00 4.221096096130408704e+00
1.023240847656250896e+00 2.699208696289063236e-01 1.136407666015621862e-02 1.861525507324216955e+00 1.291381956054685087e+00 1.589743989257809686e-01 6.431235160052044542e+00 1.260388392344920616e+00 2.381220941111326095e+00 4.250383674568571912e+00
8.829989321289076765e-01 2.743781035156243608e-01 6.378986328125010354e-03 1.834843877441402871e+00 1.162225224121090639e+00 3.145841054687498195e-01 9.798544412576632112e+00 1.218041743032434843e+00 2.123798800767951800e+00 4.214819053980696673e+00
9.107902905273460581e-01 2.737599052734369653e-01 7.062858398437498256e-03 1.756107884277341213e+00 1.134810159179695743e+00 3.738967202148453794e-01 9.050264014840617932e+00 1.253747320605723692e+00 2.338295265421249880e+00 4.200393443166889895e+00
9.105831416015640611e-01 2.714134868164058689e-01 6.446602050781262069e-03 1.870833567871089897e+00 1.148677457519529099e+00 3.074222485351556511e-01 9.058522388075470388e+00 1.227313892434948706e+00 2.269289233387598692e+00 4.221592167123297656e+00
9.285722143554713259e-01 2.765351337890621375e-01 8.938932617187467927e-03 1.781198589355465378e+00 1.238305865234375469e+00 3.145396166992214249e-01 8.724951735831798061e+00 1.243952775430886559e+00 2.267347626297251395e+00 4.214145623813490005e+00
1.013902485351563687e+00 2.691079277343749743e-01 1.120774023437501148e-02 1.829611720214841419e+00 1.187439083496092174e+00 1.973531162109370130e-01 7.009999231149902421e+00 1.293965446254334406e+00 2.398833256712488815e+00 4.226313545889540002e+00
9.371844487304697990e-01 2.801799199218747427e-01 1.000222900390622741e-02 1.862644192871087956e+00 1.138542143066407109e+00 2.981490576171884621e-01 8.425734154411010479e+00 1.220330694347071532e+00 2.189401195009617052e+00 4.235686226868894622e+00
9.069900712890633931e-01 2.601590795898436337e-01 4.785887695312519320e-03 1.852127981445308658e+00 1.077964901367188144e+00 3.040292045898440043e-01 9.202474657684243553e+00 1.267984125530326578e+00 2.359299909401724626e+00 4.195159031554998030e+00
1.025669231933594938e+00 2.662914150390623957e-01 1.007983154296880277e-02 1.795120429199217105e+00 1.135152470703123972e+00 2.183467226562493813e-01 7.051531930264220094e+00 1.388630262199103793e+00 2.756091708838345866e+00 4.172029597028076964e+00
9.286574584960956003e-01 2.801032377929686956e-01 1.015630615234377511e-02 1.869099951660152525e+00 1.176547387207025341e+00 2.400866079101552641e-01 8.730720436424777020e+00 1.193105186179051813e+00 2.032293497012681360e+00 4.253009490292840589e+00
1.019912941406251328e+00 2.681431093749999106e-01 1.115669384765623738e-02 1.808416029296873173e+00 1.225201386230466705e+00 2.006003139648428191e-01 6.817570834388388512e+00 1.317547191867149969e+00 2.502445292410117261e+00 4.214153610631832692e+00
9.160330874023452363e-01 2.788952949218745370e-01 8.610892578124990787e-03 1.835141016601558039e+00 1.120859371582035635e+00 3.471298247070316312e-01 8.882799910412632727e+00 1.225826769643978631e+00 2.172314840876460984e+00 4.223744665568322176e+00
8.941765312500016272e-01 2.586675917968748739e-01 4.063162109375008553e-03 1.855514582519528055e+00 1.053399913085940165e+00 3.502623486328133584e-01 9.565439061082157579e+00 1.273574920396738808e+00 2.320679755482838225e+00 4.185563212133412314e+00
9.051390253906265171e-01 2.781435610351558618e-01 7.512685058593777249e-03 1.854599353515621329e+00 1.133174178222655426e+00 3.213093369140624378e-01 9.169408431515524427e+00 1.209394272743945509e+00 2.188440458818074585e+00 4.230288335891613016e+00
8.688930634765640315e-01 2.712356743164057171e-01 4.366944335937565300e-03 1.695719522949217462e+00 1.281616504394536671e+00 4.074710190429775003e-01 9.885964923863868492e+00 1.263260551396975018e+00 2.413183787295598570e+00 4.173688234858578205e+00
8.852307929687514010e-01 2.635086372070308269e-01 4.307588867187527731e-03 1.843770521972652787e+00 9.988850151367257846e-01 3.901089824218759716e-01 9.731825264295197897e+00 1.264150816105899189e+00 2.339898904961072112e+00 4.184966469648975895e+00
9.813968291015625622e-01 2.730667968750000174e-01 1.062666162109375881e-02 1.883174099121090350e+00 1.227857322265622164e+00 1.826265854492178653e-01 7.437385447594106580e+00 1.221097452909181591e+00 2.207581692513602256e+00 4.257482987366378424e+00
9.231433989257826767e-01 2.763131186523435923e-01 9.075153808593737839e-03 1.874924654785153244e+00 1.263488866699212121e+00 2.028167270507801045e-01 8.769338346060635558e+00 1.196586221732188537e+00 2.142590132710508577e+00 4.247919794498240975e+00
9.233225249023462311e-01 2.598866352539059843e-01 5.187695800781280675e-03 1.825963636718746397e+00 8.938928476562579828e-01 4.072765581054693107e-01 9.157900999604763115e+00 1.300454542200603969e+00 2.469857788373990282e+00 4.178368062454216769e+00
