r_sep02_median L Teff r_avg10_median dnu02_median r_avg01_median Fe/H Dnu0_median
5.763047864741396853e-02 8.040794475347645687e-02 5.305416728012640748e-02 3.451737056966210776e-02 1.154096947272348177e-02 6.992140829693475057e-01 3.479412547096050884e-02 2.884086083628954397e-02
4.062857013704360143e-02 8.832256795124159010e-02 2.181450770076381884e-01 1.837490428968051870e-01 1.522835710615384197e-01 2.247030069572584221e-01 3.679037799097070738e-02 5.537778599750382141e-02
3.288774539500688432e-01 6.189402245270080732e-02 4.002224617480446694e-02 5.119711512290266858e-02 1.475926816008570619e-01 2.418533231006718132e-01 4.983835016393188544e-02 7.872480743406248815e-02
3.296896222889229150e-02 5.482399464711686099e-02 6.500687561610034304e-02 5.390520157667075263e-02 3.013889288983053263e-02 7.044712834791193590e-01 2.500429013664426728e-02 3.368049942562553051e-02
3.209991729042239728e-01 1.040113910804745800e-01 4.097124562553616095e-02 1.954335040073084534e-02 1.941248094303874711e-02 2.866261768968614287e-01 2.974053218733357234e-02 1.786956499618006511e-01
1.990056096520352036e-01 8.433095032790922929e-02 3.176446416873674600e-02 2.934748089070628174e-02 4.635775000916574767e-02 5.420761911899862895e-01 2.914743545908782610e-02 3.797011830237276286e-02
5.007915655095177693e-02 7.310789639528071648e-02 4.203808566315051648e-02 3.731499131169260103e-02 2.114497433073915175e-02 7.094005515863355260e-01 3.906704564074853225e-02 2.784729852110131090e-02
3.569183149867898724e-02 7.900596076017894764e-02 3.854090625941010428e-02 3.786124642690689990e-02 2.264913049775712020e-02 7.230307412020055002e-01 3.069207942194683916e-02 3.252810393311570542e-02
4.850655153738290398e-02 2.305867205518408736e-01 3.969672208723182272e-02 3.108749600844151056e-02 1.261552611361966940e-02 5.552507034326885638e-01 3.732473223432294929e-02 4.493154803447182294e-02
2.934298735065653599e-02 1.708871513933532815e-01 4.608503379162797592e-02 1.761398218014898626e-02 8.100945626936445487e-02 5.804433754589337635e-01 4.301703727240177577e-02 3.160097628351320187e-02
3.050118438503152674e-01 9.995879598568996327e-02 3.592249485565763428e-02 1.712900945853361445e-02 6.108369614085583377e-02 1.920122677016807833e-01 3.191584946403511897e-02 2.569660425432317985e-01
2.544437333236432286e-01 3.717485227556320548e-02 4.307218722701910973e-02 4.943646245468241718e-02 3.343575544223628682e-02 4.597899756748529687e-01 1.003804240019082472e-01 2.226660960009455015e-02
3.714887820352503339e-02 7.692291271585730006e-02 4.011689133005907210e-02 4.265306044798417712e-02 3.046230810581765716e-02 6.939475024743373410e-01 5.146414272207441853e-02 2.728430400034504225e-02
6.027986322166480754e-02 9.245557120165784348e-02 7.964634448695687152e-02 2.796503530453126746e-02 5.954772850269885592e-02 3.604038214098934656e-01 2.731246965002638305e-01 4.657693937233312043e-02
3.276057346160121675e-02 8.580010179990395225e-02 3.711226924867220417e-02 1.862879851434752487e-02 9.122211239667848970e-02 6.689220632847981962e-01 3.981568395310634834e-02 2.573839734089215098e-02
6.116197722823937116e-02 1.209338169361054566e-01 3.975774677597198464e-02 2.394324391506419750e-02 2.306014274096042371e-02 6.678390750009279841e-01 4.023595719849609037e-02 2.306804020423445720e-02
4.488147801605489595e-02 3.300674529176705341e-01 3.475427591813236988e-02 1.339622964276919112e-02 1.830219954919070358e-01 3.211594438684586827e-01 3.368858281086408585e-02 3.903054133414321503e-02
3.887870748614263156e-02 8.643981286807646269e-02 1.616197122857847279e-01 1.583130877542859513e-02 1.795473486380471176e-02 6.068581967355775042e-01 3.840976649531805537e-02 3.400776048986735300e-02
3.129206027598122053e-02 1.144374748814146608e-01 3.556639486558951097e-02 1.812569948064880754e-02 2.687656415399629004e-02 7.093204305643826535e-01 4.337736315695384787e-02 2.100401262103295322e-02
3.641903511375968461e-02 9.711615787022317980e-02 3.987111645053691839e-02 1.514076107189168616e-02 2.593057733076185173e-02 7.230427194778535904e-01 3.726178216343731253e-02 2.521785052153588391e-02
2.835360131599957631e-02 2.149350503377688848e-01 3.488526216978964783e-02 1.389834500578729197e-02 7.148105676314203683e-02 5.600661984249969416e-01 3.210181584806647698e-02 4.427867013444913152e-02
3.131725157197607495e-02 8.321746037115154704e-02 3.909648783239198788e-02 3.905544826791683410e-02 1.817243970106975637e-02 7.237805435415668454e-01 3.708205275402891993e-02 2.827831595989805172e-02
3.281502299755458679e-02 7.573644827718803429e-02 5.588529661216780353e-02 3.059556162377596172e-02 2.354850070037951132e-02 7.191382580933511903e-01 2.007154742150330656e-02 4.220936427407969566e-02
3.229419689096799106e-01 9.419438839928996610e-02 4.681347977836840257e-02 8.594353909911059408e-02 1.566093917202244223e-01 2.260715594197665324e-01 2.737988163441468226e-02 4.004579103914539251e-02
5.977682708211588120e-02 7.849751715324890244e-02 3.051963027290224145e-02 2.670078696889490594e-02 1.853269379267714206e-02 7.201206660971337659e-01 3.185368518534545390e-02 3.399819344768163082e-02
6.032149875060602295e-02 3.515250160676064994e-01 3.249342046927466976e-02 1.869815195664378815e-02 1.122637093945569875e-01 2.030460656153634524e-01 5.604443134721934922e-02 1.656077063987291265e-01
3.056527928132686533e-02 3.553570091691193866e-01 3.339158489018164561e-02 1.365265643514334583e-02 2.431421668183332899e-02 4.735345434572269530e-01 3.150758033907180566e-02 3.767712974609661869e-02
2.287696087625487040e-01 9.856746448860664866e-02 3.760770217898339735e-02 1.879127000640817488e-02 2.702103765162562274e-02 3.913051769538836711e-01 1.501609512828425141e-01 4.777678867510133653e-02
1.156534447148345884e-01 7.462024088594582105e-02 4.162640100039081276e-02 7.131448644749596721e-02 9.201030145773933522e-02 4.210817808072809254e-01 2.205580398585686025e-02 1.616375407004556619e-01
4.157224788293825690e-02 6.954921879335276835e-02 1.386124408076198633e-01 1.246729442075504846e-01 3.687011121692180815e-01 1.978304044140316853e-01 3.089555972286603044e-02 2.816607200242282963e-02
4.471557833385857855e-02 1.217269394163069118e-01 3.667606508562550743e-02 1.226995446877741924e-02 1.497145138525018439e-02 6.984699894917751894e-01 2.995535216451886834e-02 4.121466965388725923e-02
4.001161271221206212e-02 1.004964571845771565e-01 3.359731125976915533e-02 4.232834691073843886e-02 1.356208261135986859e-02 7.146379028501987918e-01 3.059379961153187513e-02 2.477248685961257191e-02
1.237597536770152079e-01 9.921150826019625724e-02 4.197693834334715463e-02 1.268094364048235126e-02 2.414376192609540145e-02 6.372354443907913835e-01 3.657902193100818350e-02 2.441262783106411954e-02
1.390146773310879380e-01 1.838705708048327392e-01 4.139619585879433794e-02 3.360781196057169989e-02 5.118076095051658780e-02 1.856880609007096616e-01 1.639867665263000304e-02 3.488432455408570498e-01
3.890870735259070456e-01 5.909512123262192218e-02 5.933307282603883515e-02 1.278004267297907712e-02 5.012330172957989161e-02 3.594152807081096301e-01 2.875770324748765788e-02 4.140840405727587437e-02
3.151408398609440581e-02 1.035679425040083590e-01 3.688796505705300988e-02 3.825065145230958225e-02 1.844976331109461284e-02 6.972199827873259981e-01 3.557853329416535426e-02 3.853107760794870218e-02
3.360549259367300728e-02 1.055000523912757032e-01 5.593827601477255329e-02 2.435578995409225234e-02 2.271730720913559681e-02 5.669160449839411031e-01 4.835287448817003619e-02 1.426141623649397339e-01
2.739080000844361096e-01 6.411635179889718650e-02 8.149736153273624828e-02 4.197511342995299127e-02 2.358386246394416491e-02 4.508059743377281769e-01 2.583967789663912246e-02 3.827365845566608332e-02
2.596325469977820918e-02 2.390943777777884138e-01 3.207173081108720403e-02 4.533302091087062363e-02 2.003641312739395941e-01 3.985478068219922565e-01 2.744294523357971444e-02 3.118273247096400164e-02
7.965038254619968838e-02 6.477562041721675323e-02 3.395140043390974111e-02 4.721256888801866197e-02 2.883950912308727230e-02 6.764175617923239292e-01 3.256914087690609277e-02 3.658381592233771878e-02
2.715123441778656277e-01 8.206492477236858318e-02 3.263218718592552497e-02 3.297401541626741872e-02 1.259278541262872642e-01 3.627241872449875615e-01 4.357279744969204394e-02 4.859168962660589952e-02
4.218399136662173005e-02 1.085210835511912081e-01 4.131157882843376761e-02 2.953107017938368800e-02 4.144642966122226435e-02 6.701931282679427504e-01 2.484288156830233643e-02 4.196983657690230712e-02
4.465224195893137404e-02 7.800877248498822025e-02 2.992534009110312671e-02 4.703631849071537169e-02 1.496121848515586696e-02 7.199317408164722654e-01 3.230021376591308419e-02 3.318415390672059540e-02
4.318541470436548096e-02 1.028410595689461943e-01 3.577253739302263535e-02 2.269768757050927982e-02 1.445942019245417820e-02 7.141075102622218562e-01 3.571789322256973404e-02 3.121847708591066195e-02
6.928142774835109596e-02 9.286203090263855930e-02 3.765938849786805431e-02 2.361111588167968262e-02 1.609395855365292408e-02 6.900544744538504860e-01 3.595078694386064783e-02 3.448681701809853950e-02
4.636484348882408818e-02 1.236699772061869151e-01 3.373129552017817973e-02 1.911587191217416215e-02 1.402222539676911336e-02 7.014500806541865696e-01 3.601857336704340773e-02 2.562713245463738368e-02
2.213205050267133822e-01 1.215761209607211929e-01 4.545703630629616132e-02 2.055435494977474534e-02 6.136020525649468760e-02 1.977246708239152329e-01 2.946131145051719691e-01 3.739399217091255584e-02
2.036056893622318897e-01 6.190529089043628197e-02 3.502103213612956650e-02 5.745107114783310626e-02 2.285452111356168700e-02 5.541250841470393151e-01 3.554838515432553331e-02 2.948892604844254375e-02
4.195636127523102304e-02 2.967474444767489450e-01 3.661721514116650367e-02 2.036876109637337021e-02 2.634884392070742376e-02 4.979733412712220031e-01 5.388352273844998486e-02 2.610451008010069088e-02
2.799888454380076719e-01 7.938661542943664662e-02 4.655228005846914763e-02 2.585046904506184406e-02 1.867515927006353424e-02 4.839456358568343108e-01 2.570322268941190383e-02 3.989777221271494784e-02
3.953207064383343350e-01 5.087842755127299638e-02 5.335172496670405329e-02 5.098651491202227382e-02 7.889423828048290621e-02 3.151286129328226271e-01 2.861301796872766159e-02 2.682675694963324031e-02
4.264494741956411511e-02 2.705524980856655604e-01 2.325738493478951563e-01 2.909715623269914023e-02 2.343343163884384905e-01 1.071294804495021707e-01 4.413874976404834338e-02 3.952900231218697130e-02
2.892393982722770568e-02 7.192588744306589732e-02 3.323825604463413047e-02 5.305044031308638747e-02 2.536397381971406892e-02 7.200981463623503664e-01 2.809143887781729784e-02 3.930791731210425688e-02
3.384683744854075776e-02 7.134665303130913183e-02 3.383611602833271753e-02 6.113781355039542981e-02 1.418726702132943121e-02 7.158994809133193415e-01 2.606276943602647486e-02 4.368306257074656973e-02
3.457401097155234915e-01 9.477458845255251618e-02 3.614924309253967488e-02 1.318229468642533736e-02 2.413625718695263170e-02 3.923936859473820538e-01 6.685568835168639867e-02 2.676813256693789250e-02
2.717608621060073615e-01 5.183262331729895228e-02 5.610876082819209881e-02 2.765121449516665456e-02 4.503091848055398860e-02 4.533645971420379728e-01 6.500882694952869745e-02 2.924219668121435731e-02
3.701721639363375616e-02 1.558234928436714184e-01 3.194906682359393429e-02 3.971381760485349910e-02 1.544055922625282157e-02 3.745101169010403575e-01 3.281533038088629145e-02 3.127303998260678730e-01
3.653055160820227465e-02 8.878989983671582709e-02 4.542765223568729499e-02 4.086227149954591714e-02 1.273600376034833039e-02 7.107763667465425428e-01 3.821378235070137241e-02 2.666347196225636595e-02
3.546175065201855880e-01 1.102279521690204128e-01 4.686102729782416765e-02 6.079238745835174873e-02 1.934729882980097682e-01 1.640148067263086651e-01 3.156255759254785603e-02 3.845077393775179347e-02
2.871223257928772754e-01 7.293947529907433835e-02 4.680874497619193914e-02 2.294568060520758845e-02 1.069758866635334843e-01 3.558033376612038667e-01 5.873191167943139779e-02 4.867263732248018615e-02
3.098598465169104602e-02 7.427713328665470904e-02 4.135339237481689550e-02 4.283784464910742745e-02 3.599706934954566978e-02 7.068600085458237592e-01 2.779407194282677504e-02 3.989449519953371798e-02
3.669137459178417604e-01 8.400966084196059835e-02 4.120125038528437561e-02 3.117800284007523834e-02 6.914762421682661697e-02 3.464250280591332776e-01 2.833366609324766347e-02 3.279102164563037908e-02
7.153631111670358256e-02 7.850979189250208157e-02 4.623199393208640012e-02 4.215687611470527590e-02 2.109286349933255089e-02 6.145220845931820275e-01 2.683811365922056033e-02 9.911196519226754542e-02
4.587972151393960446e-02 6.237318414976614211e-02 3.367594672112148024e-02 1.292535354755254551e-01 1.537822934460372493e-01 4.753119746230155540e-01 2.784133291097087848e-02 7.188201115962371268e-02
4.943485677455837501e-02 8.635833818890059632e-02 9.665703744250236928e-02 6.646028955487114087e-02 2.672527577336208243e-02 4.885768776788486645e-01 3.791177346971536660e-02 1.478755511172413217e-01
5.314207454101303740e-02 1.395720537656410243e-01 3.640066668701941177e-02 4.507103636705112742e-02 6.646644520486068297e-02 5.872268992349072292e-01 2.445992130616106777e-02 4.766090289334636021e-02
6.861625050208654264e-02 8.466012926956539841e-02 5.079761022064287895e-02 2.977738876376808189e-02 3.737942276965890154e-02 6.724676760732535286e-01 3.521772026825129714e-02 2.108380213277355822e-02
2.550175699732361301e-02 2.556667703442576656e-01 3.276776854512145065e-02 1.452235992510735908e-02 8.613393098445067120e-02 5.070909787412531955e-01 5.269513954179712301e-02 2.562129492068888556e-02
3.614679084076239529e-02 8.365574002127385000e-02 4.911785006271870285e-02 2.446570685121864791e-02 2.361544596381642824e-02 7.202414662600701289e-01 2.255437777391699344e-02 4.020262222622282555e-02
4.153540425313478196e-02 7.122432685840535127e-02 3.841760287793807849e-02 3.940408240087422270e-02 3.646880203214206140e-02 7.127701324395930849e-01 2.793898964111994621e-02 3.224065949679247312e-02
1.774289576189336526e-01 9.703655651099933610e-02 3.751771572978941649e-02 3.117390474383964841e-02 2.445607124502651233e-02 4.619804225484460680e-01 3.083183630584145768e-02 1.395745352971238529e-01
4.488256811420732878e-02 7.899517934875292802e-02 4.100618147242356820e-02 1.386749971463479003e-01 3.011302492436683520e-02 6.049878408552082920e-01 2.470052213982937631e-02 3.663968599886385791e-02
3.040133986022122356e-02 9.593668468288388262e-02 3.655000992765126966e-02 3.046541706365854529e-02 1.821006995627987707e-02 7.164247633425799844e-01 4.833477457427214075e-02 2.367694059245315300e-02
8.863779302094115797e-02 1.274430409548982790e-01 4.720223818642248909e-02 2.982614695877592800e-02 2.184086752361680261e-02 4.131280663644982254e-01 9.234928509700662813e-02 1.795725618938404655e-01
3.087602046500201314e-02 7.534452022503292101e-02 3.313636808328772332e-02 8.028776975429871565e-02 8.670569774538815222e-02 6.263151380043784355e-01 3.576054514165149384e-02 3.157394058096044814e-02
1.860152732407676923e-01 8.510003966456473889e-02 3.766987227660398979e-02 2.199828739800901295e-02 3.760334731535514702e-02 5.435404003339597834e-01 6.346602594968146771e-02 2.460675382105816447e-02
2.616771967633365059e-01 6.284019260892986791e-02 4.121671115214711745e-02 3.323599119661072715e-02 3.653003105123665134e-02 4.906978733599183795e-01 2.509555175627179932e-02 4.870645211154890630e-02
1.507972657701061037e-01 1.286215749676420106e-01 4.463082242050211979e-02 4.816148935783888529e-02 8.265993217253159164e-02 4.825149880377250233e-01 2.442102389193451586e-02 3.819290338171973248e-02
4.739063329286653109e-02 5.184808483748698515e-02 4.686300991754870082e-02 6.844462263997423690e-02 2.024548829049751739e-02 7.013888491290677374e-01 2.250098682470239725e-02 4.131832506785585585e-02
3.737610246407514769e-02 8.582605704278788161e-02 4.050235462355247784e-02 1.312231241594650523e-02 3.361549669855209282e-02 7.248943358102272194e-01 4.345444515955617509e-02 2.120889578530247080e-02
3.583138988607047215e-02 6.590677412006855362e-02 3.858223785363069924e-02 5.421291346307228337e-02 1.662769246878555152e-02 7.284818926904701453e-01 3.778480537100437769e-02 2.257229414689803509e-02
