Teff L log_g Fe/H radius Dnu0_median dnu02_median r_sep02_median r_avg01_median dnu13_median r_sep13_median r_avg10_median
1.055058578241996475e-01 5.979012576493864667e-02 1.852349419850294124e-02 1.048629597924956997e-01 6.357368788708300800e-02 1.489436238915111711e-02 2.865642055751347131e-02 4.572869804573252983e-01 2.394336271690127374e-02 2.165466359656078449e-02 8.275197150297701476e-02 1.855611331235108505e-02
2.712737198455058008e-01 3.495901430123367348e-02 5.865796744098281112e-02 1.015405804758593711e-01 3.009795315480136985e-02 4.222908810560543208e-02 2.132182901552360371e-02 1.545228096445110944e-01 2.645440100751221893e-02 1.109257918953003921e-02 2.120021953543933246e-01 3.584786246454135100e-02
2.817398593178722099e-01 4.751169598310971132e-02 1.771459879933048528e-02 1.018664339935919649e-01 2.818506818810102843e-02 5.767830145355320320e-02 1.702710309754985885e-02 3.252862864456038672e-01 2.315671578047882526e-02 2.231089379216970661e-02 5.570911576148292188e-02 2.181392738715633856e-02
2.963321509801562503e-01 8.761997108400761125e-02 2.928172180321648305e-02 1.129008090670957226e-01 2.606252213159174907e-02 1.655682001076285922e-02 5.732290096375973476e-02 1.086278360098073825e-01 7.235135038556578246e-02 6.064551236418075364e-02 1.116239068869249312e-01 2.067449831293081963e-02
4.404607754257983121e-02 2.907978385782100106e-01 2.555801244898918412e-02 8.771732137148552377e-02 2.003949005481458004e-02 3.830975993869746576e-02 2.203769036067780296e-01 6.116063433839367264e-02 3.148885841686064474e-02 2.416027726904799999e-02 8.225879321098272801e-02 7.408603322316031914e-02
4.847899867377590544e-02 1.654613286277741291e-01 3.377798387044770451e-02 9.566365084908000360e-02 2.608330462197187144e-02 2.421457072841790362e-02 1.004127920011062963e-01 3.573859825970893689e-01 3.424697426547945039e-02 2.519734568311883527e-02 6.209796932169118350e-02 2.697909876004737917e-02
5.098422534169627651e-02 1.655250753800467101e-01 1.932613651321356610e-02 9.586299895318602104e-02 3.840602774026490723e-02 1.276140577790514652e-02 4.395725681478816760e-02 1.760924519451692316e-01 1.933208366778566001e-01 1.832675428894461542e-02 1.653333786740115996e-01 2.010345189291709231e-02
1.007994028883847509e-01 6.560081106393150785e-02 1.496114800428899501e-02 1.014491286135022347e-01 5.059134783359352239e-02 8.689538656620748869e-02 2.142048929705358054e-02 9.040990994110434387e-02 2.445121335979359017e-02 1.557215178803757760e-01 2.705170476344184727e-01 1.718259691734561750e-02
6.228646307609067567e-02 6.548501813895570012e-02 2.573952374732964635e-02 1.033235809979644454e-01 4.540593331420320067e-02 4.418226746665706445e-02 1.816286138176625292e-02 4.875258362795505951e-01 2.203989247654450020e-02 6.028016329412803909e-02 4.618755523011285058e-02 1.938090459669699478e-02
1.977778780664417035e-01 9.527051097443947625e-02 1.922149750834184836e-02 1.099104583074654445e-01 2.693994978619722314e-02 1.069013027028384820e-02 2.507149043958055087e-02 3.500614536109700747e-01 2.380382305524881073e-02 2.250519071115478567e-02 9.574132026604055545e-02 2.300629700383587453e-02
6.670977974515292230e-02 6.791676209155413091e-02 1.808681512012673062e-02 9.586557347430306464e-02 5.280412798486883164e-02 1.072083047812792123e-01 1.631985028327621878e-02 5.042920434471324931e-02 2.202746986674615839e-02 5.054731930808669532e-02 4.283843040178316186e-01 2.370048898206130600e-02
6.042764370668578938e-02 5.339814339887524047e-02 3.581416220195765554e-02 1.083246675094450689e-01 6.311957506453703959e-02 3.327005398410053105e-02 2.017058281475965151e-02 8.580009792261433788e-02 1.694724933977318632e-02 9.202831419183796907e-03 4.864860398818366405e-01 2.703895275623089539e-02
9.573327432561626327e-02 3.086048334000067173e-01 1.690094554388102410e-02 1.093190514914430950e-01 2.785503193637444558e-02 1.177467398743203657e-02 6.999625169668717561e-02 3.212051737683689623e-02 2.043457874127716997e-02 1.911999776349136426e-01 6.927342297747672573e-02 4.678744088805481677e-02
4.709225964556277427e-02 1.528712854941791099e-01 2.117895351721484423e-02 1.165359163138637577e-01 3.299199322531168321e-02 9.517044367484882306e-02 2.791029489400642660e-02 7.258579023551736675e-02 2.165896570611081443e-02 1.606991544970895469e-01 2.243828837870063264e-01 2.692205900928855422e-02
1.436885987796248931e-01 6.442400682653952326e-02 1.985148085735827239e-02 1.045559176792978384e-01 2.545376414854086389e-02 3.212942566124055155e-02 3.152983512062362131e-02 4.399259530381982031e-01 2.289416605279571623e-02 2.677960828688121311e-02 6.171614643335741196e-02 2.705109711554186738e-02
6.862816677174257696e-02 8.446667958199924331e-02 1.828928826777097977e-02 9.531673374865150261e-02 3.264893401274485130e-02 1.451521753265255961e-02 1.461193869593411208e-02 3.774983925987107081e-01 2.231237525778516015e-02 1.218931389688773965e-02 2.419851853115628226e-01 1.753777432355774213e-02
1.815120355775508842e-01 6.760212986852170980e-02 1.951175633416550245e-02 1.041092183806156951e-01 5.242557446456973941e-02 1.302337142444783512e-02 1.947960643880686585e-02 4.076125169159854345e-01 2.232761512664825296e-02 1.277888575678475143e-02 6.529214052355647446e-02 3.432514918834689288e-02
3.116256743339777535e-01 8.001131561624399979e-02 2.013224048232131747e-02 1.268126893240512088e-01 5.929248319371707709e-02 1.217329084098221423e-02 5.461633966908468335e-02 1.296216024134691502e-01 2.889018032136377381e-02 6.419240940523328331e-02 8.864672789101014916e-02 2.398504650854545867e-02
2.418951829402541664e-01 4.569648828198746154e-02 1.675039090980806611e-02 1.096237951703559060e-01 7.715421570556597886e-02 1.564845197398480325e-02 2.173819163322378289e-02 3.283113251239016539e-01 1.990260470743964588e-02 3.269064598919917131e-02 7.370347549303667145e-02 1.688523207124265069e-02
2.980319036827698276e-01 4.708580269359939618e-02 1.867157858362022277e-02 1.229932051501841789e-01 4.978204978468778186e-02 3.903675835538120142e-02 6.067903951279405433e-02 1.202225969013460821e-01 2.434706889354557729e-02 8.276451893210921840e-02 1.163987103190550348e-01 1.998676719090730636e-02
1.135071295474302799e-01 2.423991854674465984e-01 1.923744519539319353e-02 9.947937778786092311e-02 2.432539477295147731e-02 1.582623663071438397e-02 2.313308532087325273e-02 5.328420865615138280e-02 1.865448630559988705e-02 1.005362334272588837e-01 2.476877587039945650e-01 4.192945818432513433e-02
2.963699980312217708e-01 6.069443646710238199e-02 1.398269918881704481e-02 1.112271020208178141e-01 3.066018904820824384e-02 9.462797185137389322e-02 2.214345728507854938e-02 3.785400806344443175e-02 3.050581193251405282e-02 8.845955648307113339e-02 1.919125117980782225e-01 2.156225783027235568e-02
2.203305531814131746e-01 6.539545997759242668e-02 1.696055152016341314e-02 1.114004287126216242e-01 1.377153888368421175e-01 3.179118585251080459e-02 3.211990251852998163e-02 5.015192191657519977e-02 1.637498436931792214e-02 1.810248700448504888e-01 8.591752053300809322e-02 5.081723253657462192e-02
1.432974489627574788e-01 5.218510524563751279e-02 1.919914416277515579e-02 9.904263038510549566e-02 3.747483503599638444e-02 3.308946485265628484e-02 2.649417195163982636e-02 4.915187665961737173e-01 1.904831092334961437e-02 1.253421312930350084e-02 3.992242347329548469e-02 2.619348528130957532e-02
5.226650363854519477e-02 1.063018274647054423e-01 1.857315579477973599e-02 9.730198095343098319e-02 4.264634269379245085e-02 5.375315366996828714e-02 5.828981109242450248e-02 3.604924501141016924e-01 3.278298602682514634e-02 1.232939080924169532e-02 1.407981204500065309e-01 2.446427729217821520e-02
5.584673385426573711e-02 8.591593516850981604e-02 2.349373112197255392e-02 9.781880795956550412e-02 2.350121319263789171e-02 4.036747159726738338e-02 1.435437047254516096e-02 2.385501585929127311e-01 2.146301561597006857e-02 1.492434842428683184e-02 3.692004001463540241e-01 1.456381385371226245e-02
4.768618801719252953e-02 1.122642269566862944e-01 2.102513781815977534e-02 1.018793165395421030e-01 3.942899080631154934e-02 9.966180822573448422e-03 1.443929088354607877e-02 4.949187017512660658e-01 1.814081136871240063e-02 2.900742769263222123e-02 9.279021128508856131e-02 1.845351605828914748e-02
9.624453425960630137e-02 1.924751979133258739e-01 1.993369236591013838e-02 1.103266012759222675e-01 5.329045060234504499e-02 1.459767677110345926e-02 1.972448200537403606e-02 4.426270102972693771e-02 2.525688350130724791e-01 1.612513071643396911e-02 1.642164737682969000e-01 1.623422427888254055e-02
7.045598566941076168e-02 6.503658966317499290e-02 1.775099278236716774e-02 1.032755024627277224e-01 1.333505423335361040e-01 1.260211502704708733e-02 1.830889911130908349e-02 3.736653542059976130e-01 2.521403247277350171e-02 1.936350031567799987e-02 1.402453129743242710e-01 2.073117298165381636e-02
7.011591517454932032e-02 6.278692596161718209e-02 3.383785214892415238e-02 1.029574837419511141e-01 4.239423235372212495e-02 2.474029928618318858e-02 1.354718820613232295e-02 5.239475728242356523e-01 4.395250154369886170e-02 2.345582226008771989e-02 4.078865620102226086e-02 1.747555029787633760e-02
1.403148338250370109e-01 4.360093120062717709e-02 1.837562588354504575e-02 9.577852936308182963e-02 6.387563372559064423e-02 1.641127957798650672e-02 1.393964014323964898e-02 4.205589157820469604e-01 1.971965653731649545e-02 1.757091983703865795e-02 1.298478335547753604e-01 2.000620056971456548e-02
6.164904383436502211e-02 3.206112454793969002e-01 2.050686746020582638e-02 1.106446053171725313e-01 2.480632729061886532e-02 2.771560222203571858e-02 2.036346607384533977e-02 5.368911894585242511e-02 2.506528540386042045e-02 6.610256124771718422e-02 2.537664731400641194e-01 1.507940358486560897e-02
7.583520512258234980e-02 1.380610248067742629e-01 2.171519549722083706e-02 1.035700729311441332e-01 2.476911396291876094e-02 1.214040567003356157e-02 3.386636541445572218e-02 4.998136635312316195e-02 3.900799188774968507e-02 8.678983173792559694e-03 4.711679995962873013e-01 2.120627558391763659e-02
2.318108478396369299e-01 1.152153940448839703e-01 1.946394798556983288e-02 1.104667162766544003e-01 2.437334939383990415e-02 1.363112034535651947e-02 1.883287018008738753e-02 4.852254054502455616e-02 2.252188082629158136e-02 7.687746858537636285e-02 2.876518241150662902e-01 3.063203986221221461e-02
7.074542972979201705e-02 5.129902588713526612e-02 2.144892973401144737e-02 9.701927279782229796e-02 1.783436496539424765e-01 1.369439339411373212e-02 1.898333815590818319e-01 5.211287655245037259e-02 2.440945466024455751e-02 2.353958136633349865e-02 2.610944653400613658e-01 1.645953932501117295e-02
3.172917616929404327e-01 6.461896813244230597e-02 3.792249611949853605e-02 1.057596867555385123e-01 3.349883376012264408e-02 1.998611626128425287e-02 3.610411562736758756e-02 5.089020920357513467e-02 2.365439838053528046e-02 7.897495161503177707e-02 2.109544790080859211e-01 2.034398344357760124e-02
7.999363844026936843e-02 1.514843668423604128e-01 2.682558592509612372e-02 1.006558283597904085e-01 2.440633540064296447e-01 1.281793450688457556e-02 1.723658219217494986e-02 9.086243258304638193e-02 1.981245916099403856e-02 1.222050471918379316e-01 1.099605333818736846e-01 2.408223740924264958e-02
3.042194688523345292e-01 2.864410682054039509e-02 1.691146165327367043e-02 1.161265030644283297e-01 5.580271635055265161e-02 2.701135559914670178e-02 1.469698957283050063e-02 1.184367027051052706e-01 2.714772889640107087e-02 4.950887375027174936e-02 2.052421296826473229e-01 3.625196305246779216e-02
7.152475513183145783e-02 3.754334021698717272e-02 2.531053031212055632e-02 9.556818821074108961e-02 3.047319055140231686e-02 1.271794333125997878e-01 2.101884474474683198e-02 3.441103956482086806e-02 2.582621630308815780e-02 2.568815746937847672e-02 4.620602469531664425e-01 4.339605722911689389e-02
7.531811832264882767e-02 6.053240468803174762e-02 7.356782241529576105e-02 1.397819939716214988e-01 2.910442737487014403e-02 3.291049743908086578e-02 2.599446104572496544e-02 4.172138462220324751e-02 3.499794469689077731e-02 1.360907578366837151e-02 4.455241666808035239e-01 2.693770295916021740e-02
6.625051478349397449e-02 6.834408388022840397e-02 4.820059591785031544e-02 9.687183372297973605e-02 1.959680286414122383e-02 2.162200260822576270e-02 2.894111569139177359e-02 5.420280150296893362e-01 2.102076659577941514e-02 9.987690953082056441e-03 4.825731535179422077e-02 2.887926260134364431e-02
2.622811177814180494e-01 6.768952225543424517e-02 2.368054862884940923e-02 1.126049059751446091e-01 3.195596852899559859e-02 1.894902053352596344e-02 1.869423606746275709e-02 1.404997049789509511e-01 3.022680107140382488e-02 1.090764242332385031e-01 1.171230857423542354e-01 6.721866420322204771e-02
3.233160774371817703e-01 4.325221003305456530e-02 1.649060193413941222e-02 1.072008350339140464e-01 6.855023712719492124e-02 2.475730589942964910e-02 1.960717253812187949e-02 9.766517379859335213e-02 2.818587850355630184e-02 4.601387794788967811e-02 1.987747154549697470e-01 2.618591429195465600e-02
1.974403566619570283e-01 1.825294278355087951e-01 2.062305099482615242e-02 1.084859868717661796e-01 8.599045209686453917e-02 1.516387345506016622e-02 4.155551528869561029e-02 6.747632718614061942e-02 2.399467784470059317e-02 1.017511176850868088e-01 1.327174006656197947e-01 2.227181341377356544e-02
3.140509208459224544e-01 5.542328458715565370e-02 2.769006317456899902e-02 1.172931146372158395e-01 5.265294328509662752e-02 2.087824925816586519e-02 1.123449737479421118e-01 7.501425990720864134e-02 4.084571956051467889e-02 1.602767777161206303e-02 1.482733948719496264e-01 1.950539835264751554e-02
3.106897105383297220e-01 5.717372520380870071e-02 2.396567781020987956e-02 1.101252289278448621e-01 4.061158122931791958e-02 2.192709480178583678e-02 4.107387452237955261e-02 8.154986560951706098e-02 1.755433298108928508e-02 3.311737432436118872e-02 2.421874747788715365e-01 2.002405927248429932e-02
1.742394785554929326e-01 1.969635984000081552e-01 1.790235620406192135e-02 1.040358737809064377e-01 5.574279372109217090e-02 3.869133942177621632e-02 7.396948325243224431e-02 1.525660461216533925e-01 4.034277730003659607e-02 7.779895802387172543e-02 4.635489993861612729e-02 2.139239528005213581e-02
5.686875455637867283e-02 1.735733889732511137e-01 1.751063109704861787e-02 9.886253366831115885e-02 1.612186945989039361e-02 6.321726693647275463e-02 1.830589399884424984e-01 1.226682113849409117e-01 2.571755077380537269e-02 6.416658366588055828e-02 1.515981396233416212e-01 2.663612987223621179e-02
3.008853833089928376e-01 7.138697267616461728e-02 1.455974477853099955e-02 1.081885030465261355e-01 4.614055092282475651e-02 3.948750824107799540e-02 6.618927502382893069e-02 4.011374840475574050e-02 7.176782463404317303e-02 7.261109037467225469e-02 6.636919880816165296e-02 1.023001997804207641e-01
1.405453053358200477e-01 1.061310783374747185e-01 2.033270519506237203e-02 1.019148791085147110e-01 2.118467190711578046e-02 1.649864305637692777e-02 4.748459532031470975e-02 3.910896623279997431e-01 2.290968479098689017e-02 1.469435648691943055e-02 9.038414897120507219e-02 2.683026916220963148e-02
6.398493989156373019e-02 4.023826650616615236e-02 2.381460905897053379e-02 9.597281743695836032e-02 1.121604282933804514e-01 2.284284008846664341e-02 1.361740508221748885e-02 2.603762623841405013e-02 2.969403515029243532e-02 1.396654207362203227e-02 5.319566201926383409e-01 2.571386998730977938e-02
5.883874370176789270e-02 2.927830866140590516e-01 4.658628457605951817e-02 1.060271170373239535e-01 3.038807255566743429e-02 1.447041717201879955e-02 7.272663895129533040e-02 5.193988161222734545e-02 2.065933386936569249e-02 1.965800417074013706e-01 8.659056746534306293e-02 2.240981473747047023e-02
2.073189533246144189e-01 6.970852763837341592e-02 1.673682932159850298e-02 1.031266112814738650e-01 2.521061096626023290e-02 5.568631805600856438e-02 4.822021956293620626e-02 5.727550745971469320e-02 2.744407944687774284e-02 2.049120056468519413e-01 1.656361645937768357e-01 1.872417270151345570e-02
7.988662076528661726e-02 7.346956926543882216e-02 1.759040283523143067e-02 1.015909451830749460e-01 2.597040245375823245e-02 1.996788376686197131e-01 2.122398176751153984e-02 1.666152489123101932e-01 2.226766437147022215e-02 9.132303456724147339e-02 1.809855875428282856e-01 1.939770466722842701e-02
6.461977464051246733e-02 8.665139527753347448e-02 2.088973527601942562e-02 9.556569833052866447e-02 6.607263423565305771e-02 3.646729346732278249e-02 1.578536641408136154e-02 4.600898159338805138e-02 3.222027647119526245e-02 1.675075108943821153e-02 5.025068195086412892e-01 1.646127369568597260e-02
