M	radius	Teff	L	age	XMF	ZMF	alpha	X	Z	nu_ac	X_surf	Z_surf	mu	Gamma	Dnu0	nu_max_classic	nu_max	Fe/H
1	4.597996	4674.767	0.9576835	12.4058	0	0.01649999	1.700982	0.6978354	0.0165	263.7388	0.697835432	0.0165	1.30857	1.62868	13.5584855846736	162.477227669933	165.580958043969	0.0133268728794394
1	4.74359	4665.627	0.9813559	12.4154	0	0.01649999	1.700982	0.6977417	0.0165	248.0056	0.697745095	0.0165	1.30866	1.62892	12.9727343709084	152.805985346284	155.730325354926	0.0133830973106456
1	4.892949	4656.504	1.004857	12.4246	0	0.01649999	1.700982	0.6976286	0.0165	233.2941	0.697628557	0.0165	1.30879	1.62914	12.4105157694953	143.760076397054	146.51857631538	0.013455639615536
1	5.047642	4646.971	1.028353	12.4333	0	0.01649999	1.700982	0.6975774	0.0165	219.399	0.697577406	0.0165	1.30883	1.62931	11.7627912491394	135.222073585333	137.818850432197	0.013487483798607
1	5.206798	4637.458	1.051737	12.4417	0	0.01649999	1.700982	0.6975418	0.0165	206.365	0.697541829	0.0165	1.30886	1.62944	11.2173324706889	127.212037854988	129.656477543417	0.0135096337258654
1	5.371041	4627.645	1.07504	12.4494	0	0.01649999	1.700982	0.6975088	0.0165	194.1036	0.697508759	0.0165	1.30889	1.62952	10.7419476350451	119.677555609676	121.9786145397	0.0135302238301137
1	5.54066	4617.639	1.098312	12.4569	0	0.01649999	1.700982	0.697487	0.0165	182.5586	0.697487032	0.0165	1.3089	1.62955	10.2277773556526	112.583999591154	114.74910796163	0.0135437520662129
1	5.715397	4607.655	1.121484	12.4641	0	0.01649999	1.700982	0.6974702	0.0165	171.7161	0.697470445	0.0165	1.30892	1.62954	9.71811113093218	105.919733971822	107.957506312352	0.0135540801840092
1	5.895774	4597.376	1.144595	12.4708	0	0.01649999	1.700982	0.6974665	0.0165	161.5124	0.697466534	0.0165	1.30892	1.62951	9.26894633978443	99.6490117255578	101.566142672181	0.0135565154563467
1	6.081852	4586.908	1.167633	12.4773	0	0.01649999	1.700982	0.6974636	0.0165	151.9171	0.69746359	0.0165	1.30892	1.62945	8.8366047022626	93.7514413571342	95.5551099174537	0.0135583486133382
1	6.273252	4576.358	1.190548	12.4836	0	0.01649999	1.700982	0.6974629	0.0165	142.9181	0.697462934	0.0165	1.30891	1.62936	8.43069039710747	88.2194203986838	89.9163158404899	0.0135587570895915
1	6.470604	4565.623	1.213374	12.4895	0	0.01649999	1.700982	0.6974628	0.0165	134.4573	0.697462786	0.0165	1.30891	1.62923	8.05854269399741	83.0175659326504	84.6144040050875	0.0135588492458726
1	6.674451	4554.702	1.236176	12.4951	0	0.01649999	1.700982	0.6974627	0.0165	126.4879	0.697462754	0.0165	1.30891	1.62906	7.67798425315385	78.1175440924842	79.620130528629	0.0135588691715575
1	6.884909	4543.808	1.258951	12.5006	0	0.01649999	1.700982	0.6974627	0.0165	118.9851	0.697462754	0.0165	1.30891	1.62887	7.31271976508659	73.5026959310195	74.916516030065	0.0135588691715575
1	7.101575	4532.732	1.281629	12.5058	0	0.01649999	1.700982	0.6974627	0.0165	111.9413	0.697462754	0.0165	1.30892	1.62864	6.97943656176817	69.1703998525804	70.5011577984083	0.0135588691715575
1	7.326734	4521.369	1.30441	12.5107	0	0.01649999	1.700982	0.6974627	0.0165	105.2681	0.697462754	0.0165	1.30892	1.62836	6.65282579367647	65.0659593996256	66.3177526906649	0.0135588691715575
1	7.55625	4510.14	1.326858	12.5154	0	0.01649999	1.700982	0.6974627	0.0165	99.06515	0.697462754	0.0165	1.30892	1.62805	6.34802833091141	61.2494248972883	62.4277925087691	0.0135588691715575
1	7.793989	4498.627	1.349338	12.52	0	0.01649999	1.700982	0.6974627	0.0165	93.20407	0.697462754	0.0165	1.30893	1.6277	6.0533631219405	57.6434669461267	58.7526845563116	0.0135588691715575
1	8.039299	4487.041	1.371776	12.5245	0	0.01649999	1.700982	0.6974627	0.0165	87.68799	0.697462754	0.0165	1.30893	1.62733	5.77452473538503	54.2491929271603	55.2930954424161	0.0135588691715575
1	8.291421	4475.381	1.394081	12.5288	0	0.01649999	1.700982	0.6974627	0.0165	82.51638	0.697462754	0.0165	1.30894	1.62697	5.51032613368068	51.0665739386417	52.0494330025674	0.0135588691715575
1	8.551518	4463.649	1.416346	12.5331	0	0.01649999	1.700982	0.6974627	0.0165	77.64853	0.697462754	0.0165	1.30894	1.6266	5.25828795648465	48.0704531969283	48.9956470563869	0.0135588691715575
1	8.819467	4451.845	1.438555	12.5374	0	0.01649999	1.700982	0.6974627	0.0165	73.07264	0.697462754	0.0165	1.30895	1.62622	5.01708884592094	45.2537909748728	46.1249497912065	0.0135588691715575
1	9.096155	4440.174	1.460788	12.5421	0	0.01649999	1.700982	0.6974627	0.0165	68.76122	0.697462754	0.0165	1.30896	1.62582	4.79117919838707	42.5984663876694	43.4186746883086	0.0135588691715575
1	9.376099	4428.942	1.482726	12.5482	0	0.01649999	1.700982	0.6974627	0.0165	64.77569	0.697462754	0.0165	1.30896	1.62547	4.57260391712994	40.1435058580127	40.9164453441871	0.0135588691715575
1	9.196719	4439.765	1.470195	12.5574	0	0.01649999	1.700982	0.6974627	0.0165	67.26326	0.697462754	0.0165	1.30894	1.62625	4.7122948120791	41.673870459102	42.4759517061973	0.0135588691715575
1	8.920395	4453.69	1.449153	12.5605	0	0.01649999	1.700982	0.6974627	0.0165	71.41037	0.697462754	0.0165	1.30893	1.62697	4.93795574471238	44.2263908527131	45.0774273043303	0.0135588691715575
1	8.680738	4466.63	1.43054	12.5648	0	0.01649999	1.700982	0.6974627	0.0165	75.32468	0.697462754	0.0165	1.30891	1.62766	5.14929997417757	46.6343981915034	47.5314081397088	0.0135588691715575
1	8.952808	4454.408	1.452554	12.5678	0	0.01649999	1.700982	0.6974627	0.0165	70.88811	0.697462754	0.0165	1.30892	1.62722	4.91328862176383	43.9031948145358	44.7478411585095	0.0135588691715575
1	9.233298	4442.117	1.474583	12.5711	0	0.01649999	1.700982	0.6974627	0.0165	66.71371	0.697462754	0.0165	1.30893	1.62677	4.68849858014109	41.3333839023115	42.1287510053316	0.0135588691715575
1.2	1.124764	6244.534	0.2376183	0.0957824	0.710051	0.0165	1.700982	0.71743	0.0165	4538.038	0.71743	0.0165	1.28278	1.61893	124.326052639653	2819.14930292408	2844.55004002138	0.00130035633826706
1.2	1.134313	6250.575	0.2466396	0.257041	0.693706	0.0165	1.700982	0.71743	0.0165	4459.346	0.71743	0.0165	1.28276	1.61777	122.803529757553	2770.54434043303	2795.48535068394	0.00130035633826706
1.2	1.160138	6268.881	0.271265	0.72507	0.6444761	0.0165	1.700982	0.71743	0.0165	4255.495	0.71743	0.0165	1.28271	1.61566	118.736529131425	2644.70107572517	2668.45721132525	0.00130035633826706
1.2	1.18574	6283.621	0.2943281	1.15786	0.5949762	0.0165	1.700982	0.71743	0.0165	4067.787	0.71743	0.0165	1.28269	1.61432	114.927542362862	2528.75629343329	2551.45105895263	0.00130035633826706
1.2	1.216019	6296.367	0.3197347	1.62173	0.5371173	0.0165	1.700982	0.71743	0.0165	3862.784	0.71743	0.0165	1.28264	1.61167	110.668991572371	2401.95668129162	2423.46622607998	0.00130035633826706
1.2	1.251465	6304.345	0.3468922	2.10691	0.4712762	0.0165	1.700982	0.71743	0.0165	3643.918	0.71743	0.0165	1.28262	1.61099	106.030173716057	2266.38406124577	2286.66172395654	0.00130035633826706
1.2	1.287901	6304.2	0.3717945	2.55072	0.4095859	0.0165	1.700982	0.71743	0.0165	3440.272	0.71743	0.0165	1.2826	1.60959	101.609252670202	2139.98612289639	2159.11605131964	0.00130035633826706
1.2	1.330366	6292.453	0.3967087	3.012	0.352491	0.0165	1.700982	0.71743	0.0165	3227.293	0.71743	0.0165	1.28261	1.61066	96.8664495715496	2007.42183986384	2025.37463499529	0.00130035633826706
1.2	1.375106	6265.85	0.4180882	3.44323	0.3042523	0.0165	1.700982	0.71743	0.0165	3027.827	0.71743	0.0165	1.28262	1.61125	92.280228973509	1882.90564815695	1899.75227459702	0.00130035633826706
1.2	1.411603	6234.046	0.4319926	3.75842	0.2628308	0.0165	1.700982	0.71743	0.0165	2881.553	0.71743	0.0165	1.28267	1.61413	88.8362987806023	1791.35129753157	1807.4140020028	0.00130035633826706
1.2	10.02993	4481.568	1.561796	6.39348	0	0.0165	1.700982	0.6993573	0.0165	67.57395	0.699357314	0.0165	1.30638	1.63172	4.55085871634398	41.8485206194781	42.6122319721566	0.0123807683165679
1.2	10.1736	4476.205	1.572078	6.39652	0	0.0165	1.700982	0.6993573	0.0165	65.70807	0.699357314	0.0165	1.30638	1.63158	4.45442970218508	40.699268976644	41.4420071500148	0.0123807683165679
1.2	10.49077	4463.34	1.593758	6.39909	0	0.0165	1.700982	0.6993573	0.0165	61.86191	0.699357314	0.0165	1.30639	1.63111	4.25202543046832	38.330650750758	39.0303123909145	0.0123807683165679
1.2	10.81785	4450.512	1.61541	6.40166	0	0.0165	1.700982	0.6993573	0.0165	58.24042	0.699357314	0.0165	1.3064	1.63063	4.05886612026204	36.0997347283932	36.7588154318532	0.0123807683165679
1.2	1.443981	6198.406	0.4417249	4.0125	0.2231042	0.0165	1.700982	0.71743	0.0165	2762.716	0.71743	0.0165	1.28271	1.61693	85.9628503463579	1716.83256305924	1732.25408178778	0.00130035633826706
1.2	11.15461	4437.517	1.636978	6.40414	0	0.0165	1.700982	0.6993573	0.0165	54.83649	0.699357314	0.0165	1.30641	1.63012	3.87476543894608	34.0025989516639	34.6235243056802	0.0123807683165679
1.2	11.50171	4424.559	1.658505	6.40657	0	0.0165	1.700982	0.6993573	0.0165	51.6331	0.699357314	0.0165	1.30642	1.62958	3.69937588452352	32.0280934803287	32.613086982556	0.0123807683165679
1.2	11.85965	4411.538	1.679986	6.4089	0	0.0165	1.700982	0.6993573	0.0165	48.61685	0.699357314	0.0165	1.30643	1.62899	3.53185851268046	30.1683912826105	30.7195348731935	0.0123807683165679
1.2	12.22843	4398.453	1.701422	6.41114	0	0.0165	1.700982	0.6993573	0.0165	45.77893	0.699357314	0.0165	1.30644	1.62836	3.37200165996702	28.4183937785431	28.9376775745642	0.0123807683165679
1.2	12.60834	4385.307	1.722809	6.41329	0	0.0165	1.700982	0.6993573	0.0165	43.10876	0.699357314	0.0165	1.30646	1.62767	3.21963134944629	26.7716466907732	27.2610484610216	0.0123807683165679
1.2	12.99976	4372.2	1.744145	6.41537	0	0.0165	1.700982	0.6993573	0.0165	40.59596	0.699357314	0.0165	1.30647	1.62693	3.07457118210086	25.2214604210645	25.6826221461794	0.0123807683165679
1.2	13.40313	4359.031	1.765445	6.41736	0	0.0165	1.700982	0.6993573	0.0165	38.23048	0.699357314	0.0165	1.30649	1.62616	2.93578861139474	23.7620262102503	24.1966881189544	0.0123807683165679
1.2	13.81894	4345.803	1.78671	6.41927	0	0.0165	1.700982	0.6993573	0.0165	36.00285	0.699357314	0.0165	1.3065	1.62541	2.80349549983008	22.3875428024038	22.7971495053142	0.0123807683165679
1.2	14.24728	4332.514	1.807923	6.42111	0	0.0165	1.700982	0.6993573	0.0165	33.90646	0.699357314	0.0165	1.30652	1.62465	2.67758713813563	21.0939058287841	21.4800083126909	0.0123807683165679
1.2	14.6888	4319.266	1.829094	6.42288	0	0.0165	1.700982	0.6993573	0.0165	31.93223	0.699357314	0.0165	1.30654	1.62386	2.55718341909378	19.8752819703519	20.2392336921399	0.0123807683165679
1.2	1.471396	6163.111	0.4481539	4.21233	0.1862739	0.0165	1.700982	0.71743	0.0165	2669.274	0.71743	0.0165	1.28274	1.61878	83.6668905345165	1658.18038048239	1673.09461839291	0.00130035633826706
1.2	15.14339	4305.861	1.850194	6.42451	0	0.0165	1.700982	0.6993573	0.0165	30.07501	0.699357314	0.0165	1.30656	1.62304	2.44226316601573	18.7290044043614	19.0721117200401	0.0123807683165679
1.2	15.61171	4292.497	1.871247	6.42612	0	0.0165	1.700982	0.6993573	0.0165	28.32692	0.699357314	0.0165	1.30657	1.62216	2.3327660559598	17.6496037068097	17.9730056448401	0.0123807683165679
1.2	16.09437	4279.175	1.892269	6.42767	0	0.0165	1.700982	0.6993573	0.0165	26.68103	0.699357314	0.0165	1.3066	1.62121	2.22866834715997	16.6327064548755	16.9376697578399	0.0123807683165679
1.2	16.59133	4265.697	1.913225	6.42917	0	0.0165	1.700982	0.6993573	0.0165	25.13278	0.699357314	0.0165	1.30662	1.62019	2.12896105727468	15.6759368229521	15.963479777741	0.0123807683165679
1.2	17.10342	4252.262	1.93414	6.43059	0	0.0165	1.700982	0.6993573	0.0165	23.67488	0.699357314	0.0165	1.30664	1.61909	2.03378397253619	14.7745744336607	15.0456988899634	0.0123807683165679
1.2	17.63118	4238.771	1.955024	6.43196	0	0.0165	1.700982	0.6993573	0.0165	22.30169	0.699357314	0.0165	1.30667	1.61793	1.9430050939294	13.9254158600414	14.1811204174063	0.0123807683165679
1.2	18.17497	4225.324	1.975869	6.43327	0	0.0165	1.700982	0.6993573	0.0165	21.00848	0.699357314	0.0165	1.30669	1.61681	1.85687343625479	13.1254286547923	13.366545791866	0.0123807683165679
1.2	18.73457	4211.822	1.996667	6.43454	0	0.0165	1.700982	0.6993573	0.0165	19.79188	0.699357314	0.0165	1.30672	1.61569	1.77422620560208	12.3728129054884	12.6002489591408	0.0123807683165679
1.2	19.31149	4198.363	2.017444	6.43575	0	0.0165	1.700982	0.6993573	0.0165	18.64518	0.699357314	0.0165	1.30674	1.61454	1.69535963265687	11.663243672485	11.8777273776754	0.0123807683165679
1.2	19.90582	4184.947	2.038191	6.43691	0	0.0165	1.700982	0.6993573	0.0165	17.56511	0.699357314	0.0165	1.30677	1.61334	1.62011905606166	10.9947607373306	11.1970797615965	0.0123807683165679
1.2	1.499011	6124.35	0.4533233	4.40055	0.1464823	0.0165	1.700982	0.71743	0.0165	2580.934	0.71743	0.0165	1.28279	1.62133	81.4389894417631	1602.69642641976	1617.14313922875	0.00130035633826706
1.2	20.51844	4171.478	2.058921	6.43803	0	0.0165	1.700982	0.6993573	0.0165	16.54715	0.699357314	0.0165	1.3068	1.61208	1.54812928433269	10.3647123381767	10.5555587497182	0.0123807683165679
1.2	21.14981	4157.957	2.079622	6.4391	0	0.0165	1.700982	0.6993573	0.0165	15.58796	0.699357314	0.0165	1.30683	1.61073	1.47956465197886	9.77097657099046	9.95100469052146	0.0123807683165679
1.2	21.80007	4144.48	2.100274	6.44013	0	0.0165	1.700982	0.6993573	0.0165	14.68511	0.699357314	0.0165	1.30686	1.60928	1.41432803426029	9.21170685437696	9.3815382318559	0.0123807683165679
1.2	22.46867	4130.951	2.120841	6.44113	0	0.0165	1.700982	0.6993573	0.0165	13.83669	0.699357314	0.0165	1.3069	1.60771	1.35192826654092	8.68582661822034	8.84609799565748	0.0123807683165679
1.2	23.15805	4117.466	2.141397	6.44208	0	0.0165	1.700982	0.6993573	0.0165	13.03695	0.699357314	0.0165	1.30693	1.60603	1.29229068614123	8.18977412196272	8.3409880423112	0.0123807683165679
1.2	23.8672	4103.931	2.16188	6.443	0	0.0165	1.700982	0.6993573	0.0165	12.28472	0.699357314	0.0165	1.30697	1.60434	1.23539586986134	7.72303386722338	7.86575038054147	0.0123807683165679
1.2	24.59789	4090.346	2.182307	6.44381	0	0.0165	1.700982	0.6993573	0.0165	11.57592	0.699357314	0.0165	1.30701	1.60266	1.18089536156293	7.2830816029679	7.41778160048112	0.0123807683165679
1.2	25.35153	4076.712	2.202754	6.44465	0	0.0165	1.700982	0.6993573	0.0165	10.9072	0.699357314	0.0165	1.30705	1.60099	1.12886840716169	6.86795662855498	6.99508596073963	0.0123807683165679
1.2	26.12795	4063.217	2.223182	6.44545	0	0.0165	1.700982	0.6993573	0.0165	10.27703	0.699357314	0.0165	1.30709	1.59927	1.07919244249556	6.47657245146267	6.5965580014357	0.0123807683165679
1.2	26.92747	4049.673	2.243564	6.44623	0	0.0165	1.700982	0.6993573	0.0165	9.683444	0.699357314	0.0165	1.30714	1.59746	1.03197703876033	6.1078706271561	6.22114455979168	0.0123807683165679
1.2	1.526732	6085.552	0.4582319	4.57657	0.1057029	0.0165	1.700982	0.71743	0.0165	2496.816	0.71743	0.0165	1.28284	1.62474	79.3748485353234	1549.94148855612	1563.9431465557	0.00130035633826706
1.2	27.75061	4036.082	2.263886	6.44697	0	0.0165	1.700982	0.6993573	0.0165	9.124385	0.699357314	0.0165	1.30718	1.59553	0.986432532168715	5.76057520386654	5.86749811952982	0.0123807683165679
1.2	28.59874	4022.537	2.284196	6.44769	0	0.0165	1.700982	0.6993573	0.0165	8.59735	0.699357314	0.0165	1.30723	1.59347	0.943140650913591	5.43309234354326	5.53404263615038	0.0123807683165679
1.2	29.47223	4009.036	2.304468	6.44839	0	0.0165	1.700982	0.6993573	0.0165	8.100731	0.699357314	0.0165	1.30728	1.59125	0.902164404969329	5.12442257435268	5.21973740891484	0.0123807683165679
1.2	30.37118	3995.49	2.324686	6.44906	0	0.0165	1.700982	0.6993573	0.0165	7.633281	0.699357314	0.0165	1.30733	1.58888	0.862789289223602	4.83373184335108	4.92373395491214	0.0123807683165679
1.2	31.29655	3981.897	2.344842	6.44971	0	0.0165	1.700982	0.6993573	0.0165	7.193429	0.699357314	0.0165	1.30739	1.58655	0.825285534173776	4.55987531510279	4.64488491500967	0.0123807683165679
1.2	32.24956	3968.259	2.364957	6.45033	0	0.0165	1.700982	0.6993573	0.0165	6.779189	0.699357314	0.0165	1.30745	1.58426	0.788975361324495	4.30173167124379	4.38202925669754	0.0123807683165679
1.2	33.22922	3954.668	2.384973	6.45093	0	0.0165	1.700982	0.6993573	0.0165	6.389659	0.699357314	0.0165	1.3075	1.58194	0.755109517922046	4.0587808276975	4.13462246676587	0.0123807683165679
1.2	34.23752	3941.032	2.404938	6.4515	0	0.0165	1.700982	0.6993573	0.0165	6.022747	0.699357314	0.0165	1.30756	1.57955	0.722606634363376	3.82984617279329	3.90149949568227	0.0123807683165679
1.2	35.33929	3926.449	2.425993	6.45199	0	0.0165	1.700982	0.6993573	0.0165	5.656789	0.699357314	0.0165	1.30763	1.57683	0.689502574124041	3.60143258024718	3.66891067295386	0.0123807683165679
1.2	1.560949	6051.736	0.4677695	4.77017	0.05648131	0.0165	1.700982	0.71743	0.0165	2395.87	0.71743	0.0165	1.28288	1.62668	76.8822800868712	1486.87169652757	1500.32699308155	0.00130035633826706
1.2	1.593342	6073.513	0.4918728	4.89982	0.01960511	0.0165	1.700982	0.71743	0.0165	2294.667	0.71743	0.0165	1.28284	1.62455	74.6435229011973	1424.46872408443	1437.33690269181	0.00130035633826706
1.2	1.610945	6113.22	0.512718	4.93253	0.009672454	0.0165	1.700982	0.71743	0.0165	2236.488	0.71743	0.0165	1.28277	1.62081	73.3984849247365	1388.97513162269	1401.48443430622	0.00130035633826706
1.2	1.624964	6144.549	0.5291367	4.94537	0.005773914	0.0165	1.700982	0.71743	0.0165	2191.592	0.71743	0.0165	1.28273	1.6188	72.4314984422919	1361.62781807829	1373.86940620757	0.00130035633826706
1.2	1.640274	6172.058	0.5450474	4.95318	0.003484873	0.0165	1.700982	0.71743	0.0165	2145.267	0.71743	0.0165	1.28269	1.61621	71.3973746151241	1333.34675430842	1345.31310789638	0.00130035633826706
1.2	1.660749	6196.123	0.5625874	4.95945	0.001823106	0.0165	1.700982	0.71743	0.0165	2087.859	0.71743	0.0165	1.28263	1.61256	70.0416682858912	1298.14407305808	1309.76385974023	0.00130035633826706
1.2	1.698376	6184.862	0.5788699	4.97008	0.000330583	0.0165	1.700982	0.71743	0.0165	1998.317	0.71743	0.0165	1.28265	1.61357	67.8206435039047	1242.39076372849	1253.52127122339	0.00130035633826706
1.2	1.726992	6152.619	0.5843162	5.01013	3.97447e-05	0.0165	1.700982	0.71743	0.0165	1938.369	0.71743	0.0165	1.28269	1.61644	66.2273488782514	1204.70370652076	1215.51553058256	0.00130035633826706
1.2	1.756207	6118.007	0.5890757	5.08544	2.650595e-06	0.0165	1.700982	0.71743	0.0165	1880.381	0.71743	0.0165	1.28272	1.6185	64.6637254523844	1168.24657578195	1178.74499315646	0.00130035633826706
1.2	1.787663	6083.311	0.5946048	5.17072	1.243837e-07	0.0165	1.700982	0.71743	0.0165	1820.557	0.71743	0.0165	1.28277	1.62151	63.0396146050023	1130.70573900022	1140.88903171233	0.00130035633826706
1.2	1.820869	6049.089	0.6008226	5.25619	3.659317e-09	0.0165	1.700982	0.71743	0.0165	1760.223	0.71743	0.0165	1.2828	1.62307	61.3910295763782	1092.92036308246	1102.77625048517	0.00130035633826706
1.2	1.855376	6015.476	0.6074528	5.33647	6.200019e-11	0.0165	1.700982	0.71743	0.0165	1700.535	0.71743	0.0165	1.28284	1.62548	59.7446397203392	1055.58215806871	1065.11793762997	0.00130035633826706
1.2	1.890936	5981.499	0.6140926	5.40904	5.39922e-13	0.0165	1.700982	0.71743	0.0165	1642.233	0.71743	0.0165	1.28287	1.62782	58.1208238047346	1019.13620862785	1028.3547716969	0.00130035633826706
1.2	1.925543	5947.439	0.6199195	5.47034	2.740929e-15	0.0165	1.700982	0.71743	0.0165	1588.632	0.71743	0.0165	1.2829	1.6293	56.6078372361703	985.642605618952	994.569832239934	0.00130035633826706
1.2	1.958071	5913.165	0.6244353	5.52081	8.621492e-18	0.0165	1.700982	0.71743	0.0165	1541.061	0.71743	0.0165	1.28294	1.63166	55.2438392639451	955.925484249454	964.598592448093	0.00130035633826706
1.2	1.987876	5879.089	0.6274987	5.56206	1.741748e-20	0.0165	1.700982	0.71743	0.0165	1499.827	0.71743	0.0165	1.28297	1.63323	54.0400261360382	930.159253705559	938.609558926859	0.00130035633826706
1.2	2.015499	5844.535	0.6292573	5.59685	0	0.0165	1.700982	0.71743	0.0165	1463.567	0.71743	0.0165	1.283	1.63484	52.9622702312344	907.508608417025	915.763843768305	0.00130035633826706
1.2	2.041013	5809.784	0.6298228	5.62657	0	0.0165	1.700982	0.71743	0.0165	1431.712	0.71743	0.0165	1.28304	1.63643	51.9935168628404	887.604252601583	895.692388295845	0.00130035633826706
1.2	2.063698	5776.17	0.6293485	5.65132	0	0.0165	1.700982	0.71743	0.0165	1404.685	0.71743	0.0165	1.28307	1.63784	51.15703789761	870.720239166373	878.664794570617	0.00130035633826706
1.2	2.085249	5741.561	0.6279087	5.67363	0	0.0165	1.700982	0.71743	0.0165	1380.118	0.71743	0.0165	1.2831	1.6389	50.3766073776712	855.38193571813	863.196633815749	0.00130035633826706
1.2	2.105327	5706.371	0.6255568	5.69354	0	0.0165	1.700982	0.71743	0.0165	1358.237	0.71743	0.0165	1.28313	1.64011	49.666700339332	841.728024796137	849.427911910714	0.00130035633826706
1.2	2.123609	5671.527	0.6224281	5.71105	0	0.0165	1.700982	0.71743	0.0165	1339.212	0.71743	0.0165	1.28317	1.64133	49.0328198655711	829.835085309495	837.439231980742	0.00130035633826706
1.2	2.139768	5638.064	0.6187555	5.72617	0	0.0165	1.700982	0.71743	0.0165	1323.168	0.71743	0.0165	1.28319	1.64205	48.474500431235	819.770964055728	827.289335879089	0.00130035633826706
