M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.097484055664071478e+00 2.600961660156285160e-01 2.294467431640632646e-02 1.849960903808615775e+00 9.960473129882685406e-01 1.626652226562513848e-01 6.576634705177975881e+00 2.238448222796153020e-01 5.402681761419054346e-02 9.985585049880564903e-03
1.062223053710949827e+00 2.693058789062520164e-01 2.337885546875016068e-02 1.844685093261718478e+00 9.314166850585844371e-01 2.266683652343769728e-01 7.498616936786433484e+00 2.316018573181342632e-01 6.611029700706357037e-02 1.980746727699224732e-02
1.058653787109383737e+00 2.754141191406286326e-01 2.294303466796878202e-02 1.800226245605466069e+00 9.391708974609298544e-01 1.963691552734389001e-01 6.842679009820098024e+00 2.365726763714179615e-01 1.233402749266053200e-01 2.762499385028630711e-02
1.078858897949223961e+00 2.608069355468778383e-01 2.104298828124999757e-02 1.908446048339865975e+00 1.024548589843740087e+00 1.695225488281273118e-01 6.426579248277588086e+00 2.231655984368603740e-01 6.864632823357838531e-02 8.226874736060761292e-03
1.056465551269545333e+00 2.686509970703148120e-01 2.159597705078131202e-02 1.859758904296897164e+00 1.068120346679678478e+00 1.873838940429698174e-01 7.079099117617007053e+00 2.305114492530389858e-01 3.821836156432480147e-02 6.421196128961807054e-03
1.046114649414070064e+00 2.743759213867189573e-01 2.026634814453132441e-02 1.926588852539074859e+00 9.874217104492152286e-01 1.653097329101573532e-01 6.984554634539045459e+00 2.330026915112799746e-01 5.722892275280139218e-02 1.687136464890098830e-02
1.066686111328125852e+00 2.794365136718780507e-01 2.231822998046881570e-02 1.851511366699219563e+00 8.842805688476494952e-01 1.910510327148460530e-01 6.421868790456537468e+00 2.398309419612474347e-01 1.432227846585519271e-01 3.773225442168143262e-02
1.077197885253911469e+00 2.631529125976589945e-01 2.310939843750004288e-02 1.921906931152351783e+00 9.605134624023270451e-01 2.153050444335962987e-01 6.795763746386568549e+00 2.285297265920031295e-01 8.870666208593785962e-02 1.329664370265253893e-02
1.048899862792975535e+00 2.714238242187513861e-01 2.269383886718744081e-02 1.962461362792968789e+00 9.307159731445195927e-01 2.183225297851582036e-01 7.092556992172352359e+00 2.353699894186098984e-01 1.190860164796282428e-01 2.225994768209362332e-02
1.061148838378910053e+00 2.682730122070331458e-01 2.018509375000009098e-02 2.011231422363289667e+00 1.076597519531243607e+00 1.676262919921885086e-01 6.665171753230123564e+00 2.292339498186520552e-01 8.882839719836375936e-02 2.109373964644531765e-02
1.073745129394535480e+00 2.749611586914061379e-01 2.073088330078141223e-02 1.941130364746110670e+00 1.046187285644520681e+00 1.389907255859380852e-01 6.158550569093504734e+00 2.348868138238450476e-01 1.031882164512850364e-01 2.595113813258901822e-02
1.057851605468751455e+00 2.715307617187510125e-01 2.181208056640634649e-02 2.011247124023450628e+00 1.009969127929673638e+00 1.870927543945318794e-01 6.910391685111560989e+00 2.345026703789865885e-01 9.543470204770429510e-02 2.205082217348637574e-02
1.069339378906251525e+00 2.668608671875011829e-01 2.173912255859390338e-02 1.992198639648459890e+00 1.088345614746084378e+00 1.902581191406269578e-01 6.778184162358554588e+00 2.304557071140827529e-01 5.960611447757992176e-02 1.076952298872418771e-02
1.039369830078138435e+00 2.781454125976557945e-01 1.939188916015627262e-02 1.943115746093764917e+00 1.002194705078119030e+00 1.557075849609386442e-01 6.509747567605653096e+00 2.367323038132078949e-01 5.949103921130169392e-02 1.118206569541979264e-02
1.085781576171881646e+00 2.643783720703143381e-01 2.246210937500009788e-02 1.944030961425798898e+00 1.046049101562490646e+00 1.689248530273453897e-01 6.512818336046088952e+00 2.287619846469564344e-01 7.570745945141597877e-02 1.290334558223681441e-02
1.089382047851564783e+00 2.693737070312510751e-01 2.347974365234390542e-02 1.928851175292986442e+00 1.007303589843741687e+00 1.513260957031257181e-01 6.254637048900013596e+00 2.334167261531588378e-01 9.109384752843624478e-02 1.689912864275207663e-02
1.066700925292977775e+00 2.728536220703149384e-01 2.093751953125006296e-02 1.852519576660158318e+00 8.890066401367090476e-01 1.594926308593764830e-01 6.255962696252127309e+00 2.332748946579051574e-01 1.114433409484024695e-01 2.238804975840087003e-02
1.101994391601561318e+00 2.695594433593774264e-01 2.508998632812500448e-02 1.897641604492189993e+00 9.838154584960807636e-01 1.659676694335953662e-01 5.992656165388106082e+00 2.347780037544960341e-01 1.506272467176305307e-01 2.540061694028330694e-02
1.042617083496107488e+00 2.762987568359382418e-01 1.962155224609379162e-02 1.910209528320320649e+00 9.725404238281187830e-01 1.628399550781261529e-01 6.719359397013870527e+00 2.353306238115115967e-01 6.020039080007030807e-02 1.351420489092946750e-02
1.108956892578125686e+00 2.627253227539080305e-01 2.404794287109382131e-02 1.878810315917990525e+00 1.069774230468736542e+00 1.477911035156256048e-01 6.314340996004121465e+00 2.272353203883272499e-01 9.261518275833822977e-02 1.874983666113164138e-02
1.087312624023444529e+00 2.656717968750033632e-01 2.340062402343751069e-02 1.895914066894543559e+00 9.901870170898313672e-01 1.797918652343768742e-01 6.411333467420007537e+00 2.301347375492291125e-01 1.016213209926963845e-01 1.668043781205798270e-02
1.068570891601569484e+00 2.748594731445312411e-01 2.077576513671883576e-02 1.928592918457040506e+00 9.858434199218687466e-01 1.414769311523446371e-01 6.411353102493714928e+00 2.351753177287182472e-01 8.990790849337119972e-02 2.436451278515846738e-02
1.088997541503908817e+00 2.692722265625024924e-01 2.344793505859376487e-02 1.905020767578136098e+00 9.637376684570237995e-01 1.698614633789079231e-01 6.252243920017003020e+00 2.330104151690770564e-01 1.154464079727558906e-01 2.241342584579463643e-02
1.090467159179691503e+00 2.636038295898461281e-01 2.324694433593748472e-02 1.892871186035177455e+00 9.821986450195236973e-01 1.743772065429715357e-01 6.406089688512330405e+00 2.279481881506098817e-01 7.695102297366034072e-02 1.055891275754548310e-02
1.105919865722662543e+00 2.516541328125055377e-01 2.254309228515625693e-02 1.888169364746117296e+00 1.046614012207008670e+00 1.942611054687538863e-01 6.378485117459286258e+00 2.179077520456569883e-01 6.740330723690844683e-02 5.304909202048097884e-03
1.081432728515630659e+00 2.607058955078160878e-01 2.132065722656254977e-02 1.910890049316423145e+00 1.034953606933578740e+00 1.734809106445333038e-01 6.681547178845463897e+00 2.223989114991399563e-01 6.616099582837860205e-02 1.371660040117075527e-02
1.081058117675785635e+00 2.630024472656278256e-01 2.230884179687507921e-02 1.967551243164077368e+00 1.057159738769514634e+00 1.917895400390644545e-01 6.558363529293732341e+00 2.278746664132720867e-01 8.534459708762642816e-02 1.283381190149416283e-02
1.057041383300788562e+00 2.806983598632832866e-01 2.166914501953134606e-02 1.809226378906247934e+00 8.560670419921806440e-01 1.812754023437520290e-01 6.235835920773250329e+00 2.397497293220508252e-01 1.497551784314032908e-01 3.498712987290195087e-02
1.093949547363287644e+00 2.650633930664089144e-01 2.395631494140638973e-02 1.913397376464856858e+00 1.020392624023423567e+00 1.677588486328136785e-01 6.453668200908120767e+00 2.297795761709757745e-01 8.542450116181564412e-02 1.573445422963811249e-02
1.050551181640635434e+00 2.764085512695328983e-01 2.224451904296881333e-02 1.852447308593756947e+00 9.868017416992116431e-01 1.996549536132825042e-01 7.253543300202981214e+00 2.370436222226518785e-01 8.804398382384148736e-02 2.623489427001515772e-02
1.064747460449227523e+00 2.687811767578118238e-01 2.021400048828134871e-02 1.948037742187511689e+00 1.038266247558587985e+00 1.417103710937507310e-01 6.282678142469424465e+00 2.294550434068357292e-01 8.324818794899092878e-02 1.215000064626531144e-02
1.064808304199234890e+00 2.683582216796909781e-01 2.376633837890636952e-02 1.787409320800787516e+00 9.356720083007731281e-01 1.781616801757823221e-01 6.992878809507875992e+00 2.309180983091556894e-01 7.021244008331918585e-02 8.917532024046447708e-03
1.101697997558590769e+00 2.656359931640632221e-01 2.332195312500030468e-02 1.976560839355495203e+00 1.114028810058580898e+00 1.480546445312507509e-01 6.370639747898704464e+00 2.304436714642050521e-01 9.266640449440249894e-02 2.221184285834309005e-02
1.060208000976564202e+00 2.725527597656265955e-01 2.364600537109386863e-02 1.955696886230480658e+00 9.906431821288970152e-01 1.973741801757828151e-01 6.804873799768619946e+00 2.367404776550902645e-01 1.154479160158903006e-01 1.907026249421597472e-02
1.051022681152351090e+00 2.739951372070323909e-01 2.263308984375002678e-02 1.890437315429689180e+00 9.168070117187387957e-01 2.277725703125018930e-01 7.414963069574713295e+00 2.365858210748381929e-01 1.065775671317657353e-01 2.916661377388950552e-02
1.077866846191408268e+00 2.762768295898452853e-01 2.363966845703134936e-02 1.868628358398444655e+00 9.464822436523393501e-01 1.785006958007827882e-01 6.549039032450207465e+00 2.386694439358203468e-01 1.178209246633035306e-01 2.995857175752126428e-02
1.070808444824224548e+00 2.728269248046905071e-01 2.257515185546878425e-02 1.867894422363284956e+00 9.694687666015519012e-01 2.041688691406272071e-01 6.601304330852770796e+00 2.356020564704371101e-01 1.307465532628224736e-01 2.959309997227848113e-02
1.089017362792971566e+00 2.710014291992189905e-01 2.360823681640631180e-02 1.975809234863294739e+00 1.027187338378896087e+00 1.567992099609385459e-01 6.096517405715738747e+00 2.358809868057248627e-01 1.235619746119570178e-01 2.080491699451219104e-02
1.046898115234381255e+00 2.859649169921881784e-01 2.023983300781250286e-02 1.902656193359382408e+00 8.729925053710914096e-01 1.603128476562510063e-01 6.056701110893504492e+00 2.432311977269911718e-01 1.299804600070786631e-01 3.224573020414185642e-02
1.080974283691411131e+00 2.651360273437532999e-01 2.282611914062497582e-02 1.904351545410172708e+00 1.012719821777321894e+00 1.915870058593766856e-01 6.541699012407146796e+00 2.299630139184091482e-01 8.541883718603077158e-02 1.305608062276590077e-02
1.060800710449220086e+00 2.669025219726575693e-01 2.127696337890643691e-02 2.000384728027364556e+00 1.136014496093739279e+00 1.905767885742197520e-01 6.958415782194388832e+00 2.300340910705726272e-01 5.908415231751015795e-02 1.092309628154214743e-02
1.048615319335945095e+00 2.739994853515617113e-01 2.042492431640628367e-02 1.997925126953138397e+00 9.896962421874951898e-01 1.744899809570329419e-01 6.386251835486182138e+00 2.355913339905073844e-01 7.590997604602239823e-02 8.621706818616962226e-03
1.050552946289074141e+00 2.693821269531254670e-01 2.169702685546876647e-02 1.924766347656256871e+00 9.556033427734319519e-01 1.816962246093777322e-01 6.455696261193661911e+00 2.318526266018886284e-01 9.627803648283693450e-02 6.318951793544267358e-03
1.116161071289071050e+00 2.502800170898499266e-01 2.266513671874996819e-02 1.827856990234400625e+00 9.903494077148219388e-01 1.740875708007838252e-01 6.435479904676010499e+00 2.154446600879501850e-01 4.845304801719421683e-02 6.536012990607268855e-03
1.104073894042972181e+00 2.602428496093776578e-01 2.387037744140637838e-02 1.879856408691430891e+00 1.016487017578109775e+00 1.665728056640643218e-01 6.319110365153443709e+00 2.253809605846969211e-01 7.690044221319461415e-02 1.039379099235052291e-02
1.063920998535163198e+00 2.688557465820333725e-01 2.254382128906274110e-02 1.930693435058613572e+00 1.035116982910143424e+00 1.974469091796888232e-01 7.040262654831030531e+00 2.321960548571121719e-01 4.826609275508333269e-02 8.789290540471512980e-03
1.081443917480472638e+00 2.758554907226584141e-01 2.307120214843763617e-02 1.764391318847650991e+00 8.494407705078029780e-01 1.596128959960955995e-01 5.972016774786963467e+00 2.364045380589063494e-01 1.579291241068313811e-01 3.065350029683756861e-02
1.068221090332035050e+00 2.617762832031280684e-01 2.230353222656268966e-02 1.998642748535166325e+00 1.066513749511706077e+00 2.234466127929716772e-01 7.114933136237638678e+00 2.266619653859182348e-01 5.934532884805566316e-02 8.637060881524346798e-03
1.087173661621091192e+00 2.667307236328138043e-01 2.174726074218771149e-02 2.018396531738299249e+00 1.137847895996079162e+00 1.501596811523444597e-01 6.376006966204172954e+00 2.293714536287567995e-01 1.040775622874515749e-01 2.491277908981350334e-02
1.056272840820315695e+00 2.710208740234378300e-01 2.145753857421899002e-02 2.001472525390646684e+00 1.125931041503897001e+00 1.860346298828130795e-01 7.084012005143042856e+00 2.334224478988979057e-01 5.202429526806214011e-02 1.320503999448943179e-02
1.075266036132819458e+00 2.685473593750017929e-01 2.244212695312512371e-02 1.868454642578137648e+00 1.004490788085925734e+00 1.636756655273450545e-01 6.753561688319972944e+00 2.301640807735758909e-01 7.608715091642016815e-02 1.866594581186440185e-02
1.037848347167973584e+00 2.851607934570319913e-01 2.078181884765630677e-02 1.917819877441404364e+00 9.259074809570233544e-01 1.962020839843760245e-01 6.305435572324747717e+00 2.437421999396011674e-01 1.589021001268788869e-01 3.574318894183585449e-02
1.085778048339839152e+00 2.797284199218768030e-01 2.393451025390633952e-02 1.902345752441412241e+00 9.055080156249871726e-01 1.946439067382833288e-01 6.104930893290269722e+00 2.436335566440616107e-01 1.572489679499204651e-01 3.756897129935821839e-02
1.090526219726561941e+00 2.694426533203146401e-01 2.391923144531261924e-02 1.936941253906259597e+00 1.020761496582018424e+00 1.696728496093761751e-01 6.375642976542963858e+00 2.338632726709737597e-01 1.203175779746349511e-01 2.529883844798854614e-02
1.065758604980473923e+00 2.669396689453148452e-01 2.272358007812516276e-02 1.932967898925791683e+00 9.999893725585816684e-01 2.123142348632836018e-01 7.121281211507589859e+00 2.304293872690399980e-01 4.529302329135529576e-02 8.865767052670442752e-03
1.067789331054689983e+00 2.676731430664070488e-01 2.371315087890635970e-02 1.894572949218756852e+00 9.562442871093621566e-01 1.885324560546891293e-01 7.444184691758593431e+00 2.309691546821049102e-01 6.536901441429715520e-02 1.786011088254879989e-02
1.082910576171872696e+00 2.689094692382817953e-01 2.327140039062517221e-02 2.002114576171891258e+00 1.055061098632797956e+00 1.619451533203136728e-01 6.695184451509948786e+00 2.332081575882253843e-01 9.247755272618608802e-02 2.263142809273179304e-02
1.078902839843749240e+00 2.687921171875018445e-01 2.332604052734400454e-02 2.030309647949231078e+00 1.048628251464829297e+00 1.937090917968763149e-01 6.830373930537882998e+00 2.339944724587021407e-01 7.279561775064340157e-02 1.740762073486315162e-02
1.089696604492194743e+00 2.644643950195346149e-01 2.354513037109374693e-02 1.909238388671886000e+00 9.902412636718568306e-01 1.937593442382832543e-01 6.502112167300794887e+00 2.296266276427051389e-01 8.860922710700393223e-02 1.467226571340825465e-02
1.094551687499993653e+00 2.767321596679708784e-01 2.465084960937495573e-02 2.080204221679697429e+00 9.625471811523333976e-01 1.724201469726571734e-01 5.972507461676816121e+00 2.431279622430962128e-01 1.564740006095001190e-01 3.356016937458314309e-02
1.069244930175793140e+00 2.722649179687484655e-01 2.124867578124996562e-02 1.917222534667985645e+00 8.794645112304646517e-01 1.463428750000010103e-01 6.166211268196480688e+00 2.333619785147743320e-01 6.213145218831001015e-02 8.262188032952325067e-03
1.060326442871098118e+00 2.623020786132836957e-01 2.210818017578139102e-02 1.984047752441413293e+00 1.000984741210921403e+00 2.157158974609395541e-01 7.232081060558083863e+00 2.269706181438996273e-01 7.741352006469776059e-02 1.211867143140205223e-02
1.050313880371101183e+00 2.679773476562523071e-01 2.209164355468765800e-02 2.000867267089853296e+00 9.584251166992046045e-01 2.330467871093770682e-01 7.149051142041970230e+00 2.321626169246248095e-01 7.163721305917773730e-02 1.058702319797745137e-02
1.071556274902345285e+00 2.749253447265646577e-01 2.402483593749998869e-02 1.938013562500000564e+00 9.479877119140524000e-01 2.074288945312519616e-01 6.489882377747506759e+00 2.393398159769601907e-01 1.433976632280956343e-01 2.800076194901770024e-02
1.072652884277351726e+00 2.671408837890631438e-01 2.127929638671880938e-02 1.928348676269557416e+00 9.649718579101513871e-01 1.613340947265637371e-01 6.247040899544621162e+00 2.297471469489532625e-01 6.215272710383965005e-02 5.388114582125192939e-03
1.082744648925785702e+00 2.695756284179722240e-01 2.350070117187502694e-02 1.871540021484380034e+00 9.691832675781117956e-01 2.013392060546901619e-01 6.388211267635195867e+00 2.338743248388716611e-01 1.323144618072753242e-01 2.463162052929736973e-02
1.093036717773442579e+00 2.637262641601586521e-01 2.304823486328120771e-02 1.898579650390648466e+00 9.931053378906153917e-01 1.657647060546896811e-01 6.199692191214565717e+00 2.284089903293808066e-01 7.709712730507833900e-02 9.287080565392834622e-03
1.074723983886729961e+00 2.682692299804705360e-01 2.419833691406255219e-02 1.830916543457035806e+00 9.949473383788962622e-01 1.862689907226576236e-01 7.150647586988046811e+00 2.312203418550859146e-01 8.797403979632907600e-02 2.062741100041729642e-02
1.059295419433595731e+00 2.767686640625017791e-01 2.305837060546893011e-02 1.915870301269539722e+00 9.629545581054622660e-01 2.036745073242203496e-01 6.938488353589963076e+00 2.395307909771909882e-01 1.017179606348123655e-01 2.473769531968375915e-02
1.070500697265627910e+00 2.718880747070329118e-01 2.240484423828131150e-02 1.968552295898449600e+00 1.035717848632803584e+00 1.755908652343763365e-01 6.585978960093625822e+00 2.352592411953624840e-01 1.080484527875358036e-01 2.266318173977721270e-02
1.076304360351565181e+00 2.727461098632829040e-01 2.268270312500005048e-02 1.992853599609391013e+00 1.043336250976550916e+00 1.741499619140633170e-01 6.431413382348706520e+00 2.367787202694335846e-01 1.175608096942231118e-01 2.566041701236708439e-02
1.074223078125008612e+00 2.662370454101585238e-01 2.405122705078138745e-02 1.856688991210938333e+00 9.251567885742026931e-01 2.113108618164080410e-01 7.116451318414430460e+00 2.301377335311197703e-01 6.448139205017269782e-02 1.257492882820015860e-02
1.077818556152350338e+00 2.706701562499997382e-01 2.062984863281263140e-02 1.953604277343759854e+00 1.027856049316397735e+00 1.382778930664071149e-01 6.231593710545289433e+00 2.315906839876624157e-01 7.688847285718487801e-02 1.892024095918680426e-02
1.090796412597648146e+00 2.755720825195325796e-01 2.385102734375003919e-02 2.021027531738291305e+00 1.020822832031238470e+00 1.542380019531265634e-01 6.447172620388028186e+00 2.399951699860198850e-01 1.248892407610451838e-01 3.761226935684536254e-02
1.050247232421878341e+00 2.825862177734400071e-01 2.124188232421880124e-02 1.799241706542967556e+00 8.571460122070236887e-01 1.976181503906275505e-01 6.472813021903335517e+00 2.404106595356262366e-01 1.558744347128054042e-01 4.032656892140725619e-02
1.098221273925787500e+00 2.563002290039100295e-01 2.187264941406254215e-02 1.907849833984400778e+00 1.072720963378891446e+00 1.671357792968771738e-01 6.485887012011419372e+00 2.202919330446069524e-01 5.285171860666158100e-02 7.953376995608772357e-03
1.066270071289072252e+00 2.693261059570338234e-01 2.327033300781262276e-02 1.881051668457046411e+00 9.897910009765531480e-01 1.843931069335950357e-01 7.080812289960198846e+00 2.321589818836481689e-01 5.854996383830757961e-02 1.170967078954872342e-02
1.080391457519533693e+00 2.678202412109391695e-01 2.308399755859402713e-02 1.936809825683615260e+00 1.033363141601548740e+00 1.769555244140629813e-01 6.731216260223237491e+00 2.319649861462498019e-01 7.349330707104512195e-02 1.532577534160840457e-02
1.087059269042972343e+00 2.601587822265659655e-01 2.285313330078133504e-02 1.979491130859390546e+00 1.052666283691389371e+00 2.068457089843780961e-01 6.523585708685509132e+00 2.262020846878639024e-01 9.520633447878243394e-02 1.266864493998726138e-02
1.074110454589849439e+00 2.667743940429709304e-01 2.303630664062505939e-02 1.882904412109388526e+00 9.764495537109205703e-01 1.825273295898445503e-01 6.959378713118835158e+00 2.302482934104443102e-01 7.268830525027507317e-02 1.534776981718366344e-02
1.057266042968757702e+00 2.772365327148462733e-01 2.207434863281250437e-02 1.929261431640632463e+00 9.489419960937388598e-01 2.185543447265647088e-01 6.536007914633430893e+00 2.405144092656953392e-01 1.358473978566153151e-01 2.902714366856539233e-02
1.079687223144530028e+00 2.795792290039083028e-01 2.335846679687501176e-02 1.867572528808603360e+00 9.207694599609339559e-01 1.747661772460958884e-01 6.185128605706506910e+00 2.415506918967898209e-01 1.395113486955047166e-01 3.388383327444697418e-02
1.098214139648441057e+00 2.654301879882819959e-01 2.321933300781265849e-02 1.874159996093776703e+00 1.028019060058581458e+00 1.549761787109387168e-01 6.206412112107281054e+00 2.293936824669540187e-01 8.685445270095394632e-02 1.557073657570060173e-02
1.072121522460937060e+00 2.750588544921906964e-01 2.229774951171879446e-02 1.899222453125005261e+00 9.545707949218696919e-01 1.841291450195334523e-01 6.340370910726467635e+00 2.366718009290932345e-01 1.412481551048721806e-01 3.314022688503531072e-02
1.048982078125003881e+00 2.750752880859401173e-01 2.181790625000002565e-02 1.926524806152352332e+00 9.848450576171795534e-01 1.884221049804704617e-01 7.034564419301110760e+00 2.366853401475341179e-01 9.925285913307059504e-02 2.369918800320651095e-02
1.075081987304693065e+00 2.695733549804682494e-01 2.223413134765626215e-02 1.912666566406273416e+00 9.511681123046829001e-01 1.581902519531267481e-01 6.077631109447937163e+00 2.329875127569480953e-01 9.237921280381125588e-02 9.980393975281028410e-03
1.074550765136721209e+00 2.641150893554712331e-01 2.186528906250004636e-02 1.939313313476578760e+00 1.050029357421857545e+00 1.870367260742209492e-01 6.888279046379278903e+00 2.274404174445368021e-01 6.776487374111547779e-02 1.458206436727797935e-02
1.090541231445311565e+00 2.705074814453149457e-01 2.445305712890619848e-02 1.878068515625004098e+00 9.459810639648317254e-01 1.964398891601587815e-01 6.417466172832903659e+00 2.352582797906836720e-01 1.388845058351131090e-01 2.859663489889806981e-02
1.069853408203124800e+00 2.800438403320323344e-01 2.254059765625008108e-02 1.945051739257823487e+00 9.538508623046806356e-01 1.823615415039077925e-01 6.474894647314560991e+00 2.423986605254213611e-01 1.242695698034375629e-01 3.486605516678158156e-02
1.079015990722655083e+00 2.780871909179707391e-01 2.471157714843759401e-02 1.890939388183589864e+00 9.359633920898335901e-01 1.976973251953140498e-01 6.574916586313152678e+00 2.417398317793769402e-01 1.395536467856186569e-01 3.468201741335348587e-02
1.084905215332030215e+00 2.678572221679700882e-01 2.367370117187506465e-02 1.922593282714852414e+00 1.020734674804670172e+00 1.737414531250011662e-01 6.690130924395524481e+00 2.316693159034477201e-01 1.099125554587282866e-01 2.530088186407444470e-02
1.067841295898441345e+00 2.691309091796886266e-01 2.240753125000024062e-02 1.953327468261738753e+00 1.071519653808583161e+00 1.844790581054692735e-01 6.937191049706172841e+00 2.325365545182485616e-01 6.078466179724216489e-02 1.288176592105502727e-02
1.093433946289060543e+00 2.690397622070337391e-01 2.299161914062504072e-02 1.958520778320325118e+00 1.014376196777333261e+00 1.715411904296893220e-01 6.158436950322309755e+00 2.336743131245220539e-01 1.207568018604216059e-01 2.488775923726210468e-02
1.055091722167980528e+00 2.694425361328149360e-01 2.276905322265638035e-02 1.898628105957038459e+00 9.661413173828014012e-01 1.917458466796893024e-01 6.729968446044074071e+00 2.332253877355013327e-01 7.784622270516190767e-02 6.211054063441379461e-03
1.101604719238277186e+00 2.689162309570312659e-01 2.321794384765640817e-02 2.019172257812523963e+00 1.112469856445298610e+00 1.458116909179699161e-01 5.901450832971637972e+00 2.343376179549294391e-01 1.323624461681933984e-01 2.545222661258843277e-02
1.112598840332037486e+00 2.579173222656286346e-01 2.379446142578124299e-02 1.879314991210960128e+00 1.014756506347639586e+00 1.695697871093776454e-01 6.344096868782935772e+00 2.234508618746463560e-01 5.683895298152220193e-02 9.492152096528934380e-03
1.093253368652354673e+00 2.601949819335975800e-01 2.351481933593749241e-02 1.812390788085950222e+00 1.006673215820298672e+00 1.591536743164072565e-01 6.545243265598030824e+00 2.242485878401974941e-01 7.851491248761190145e-02 1.028682193131427378e-02
1.058831558105475024e+00 2.796843974609396488e-01 2.403599316406255376e-02 1.854859474121091978e+00 8.878210947265515740e-01 2.152349658203140670e-01 6.738030248948091661e+00 2.424851361494471669e-01 1.283910521792508697e-01 2.894620226935709639e-02
1.078406561523447493e+00 2.687109902343758905e-01 2.197995117187501180e-02 1.874883315429699104e+00 9.055281826171802662e-01 1.527719877929702430e-01 6.220498871135363927e+00 2.313798743161156191e-01 8.435730087955249645e-02 1.202965150111664529e-02
1.079284298339848069e+00 2.671892519531258170e-01 2.191672607421876751e-02 1.923324869628928013e+00 1.006956019042962058e+00 1.645186083984396530e-01 6.410039203774885230e+00 2.297976344238373547e-01 6.493988380099799396e-02 1.112333374967747202e-02
1.084835427246102713e+00 2.648485410156286579e-01 2.310848388671881554e-02 1.842674094726570955e+00 9.956384536132693031e-01 1.606588720703134576e-01 6.543371714965205754e+00 2.278384035584758993e-01 9.278893631380846774e-02 1.640290117438387985e-02
1.071456920898440357e+00 2.713899472656263190e-01 2.231962646484380100e-02 1.888346424316412753e+00 9.661014750976484322e-01 1.716471689453141491e-01 6.482079769344463394e+00 2.322361371198487789e-01 1.020925325527833050e-01 2.147208637166504383e-02
1.067471041992196223e+00 2.650750869140656718e-01 2.165589111328128022e-02 1.884886631347671759e+00 1.013029731445302062e+00 1.830611469726580176e-01 6.867870429906340668e+00 2.273970529145639408e-01 4.072116415333189993e-02 5.763402979926698748e-03
1.090122186035155982e+00 2.738837177734398387e-01 2.331001416015633307e-02 1.852837877929692567e+00 9.378905390624934224e-01 1.614687734375013228e-01 6.037888572373440788e+00 2.358218431629577616e-01 1.406677757585922950e-01 3.060311074317009772e-02
1.097266367675785892e+00 2.585413725585977707e-01 2.260647656249997056e-02 1.905097000488305659e+00 9.947839882812359313e-01 1.821490371093782423e-01 6.220698813123853199e+00 2.239400884621577381e-01 6.994536321213325192e-02 5.700226303326964318e-03
1.084563950195315707e+00 2.669822265625020341e-01 2.376468847656266689e-02 1.919375978027358709e+00 9.972850634765454414e-01 1.859401904296887897e-01 6.673911854356584072e+00 2.316134232857129660e-01 8.086167003499536432e-02 1.560503589602287369e-02
1.080359613769536820e+00 2.657071728515644771e-01 2.280188378906265051e-02 1.936814458984393417e+00 1.029804305664045572e+00 1.887706474609395502e-01 6.504824686283518176e+00 2.304238399287874828e-01 8.021562517617485122e-02 1.147905269963614590e-02
1.081058838867185790e+00 2.739635322265663309e-01 2.325950000000004403e-02 1.839752033203130965e+00 9.457879453124921065e-01 1.798773383789083746e-01 6.332970941623603522e+00 2.363520446372628092e-01 1.335686782415853313e-01 2.983123904281717240e-02
1.055925483886721583e+00 2.666349824218765541e-01 2.278618310546879494e-02 1.972243636230472275e+00 9.655852719726411015e-01 2.108509975585952934e-01 7.332834461861508224e+00 2.302765479210241439e-01 8.505414490125554061e-02 1.659357411869364154e-02
1.069872444824222057e+00 2.665749130859396132e-01 2.173482519531264034e-02 2.016308579101577347e+00 1.032572551757799051e+00 1.824932363281260850e-01 6.716477114999923614e+00 2.308427884398604191e-01 8.958847770956074319e-02 1.737865459730326967e-02
1.077336405761726290e+00 2.662833798828131981e-01 2.126932568359378439e-02 1.923985333496110339e+00 1.005196344726553948e+00 1.630980468750015400e-01 6.289145267178668064e+00 2.290835653406271544e-01 7.693619463476884801e-02 1.036702804897672407e-02
1.067706156738277290e+00 2.780953837890652869e-01 2.191174902343750661e-02 1.944361563476572297e+00 9.730534370117152054e-01 1.793122885742205741e-01 6.479816989614652023e+00 2.402219786617886266e-01 1.329073065527824338e-01 3.519347559398892933e-02
1.069004887695319317e+00 2.680703378906249545e-01 2.279310546875003979e-02 1.913602750000026775e+00 8.980434672851549394e-01 1.690646958007835099e-01 6.263488207440452982e+00 2.330382652275942157e-01 9.375933904585105616e-02 6.438251418080452072e-03
1.085247320800786230e+00 2.615350424804715468e-01 2.134891259765639773e-02 1.941369804687521405e+00 1.092804784667954277e+00 1.700911474609388407e-01 6.539537894347471791e+00 2.252971707125087653e-01 5.766705184625486175e-02 1.004958812007289773e-02
1.079174428710941269e+00 2.698213710937517051e-01 2.387471044921894020e-02 1.918224648437511837e+00 9.972454809570173717e-01 1.811123500976573597e-01 7.050904729740669730e+00 2.335192082197621311e-01 6.422615338831956511e-02 1.863199174492651683e-02
1.066991946289070681e+00 2.693007294921895278e-01 2.399843115234376670e-02 1.925764717285161076e+00 9.703625830077983183e-01 2.095770107421890682e-01 6.825378723705347817e+00 2.341385685555293916e-01 1.031679815760535024e-01 1.580817052772474571e-02
