M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.016377261230478890e+00 2.774226870117201815e-01 2.127325537109362938e-02 1.904300999023438523e+00 9.299064433593587919e-01 2.419003022460937125e-01 6.963730881943273943e+00 2.406291445098192039e-01 1.534304750172521270e-01 1.919107404446586049e-02
1.033494262695327848e+00 2.782413784179723071e-01 2.244132470703135915e-02 1.822091108886730648e+00 9.944594252929505052e-01 2.220183432617189312e-01 6.375660375716069694e+00 2.427127841859541557e-01 1.290831821850477179e-01 6.259205149219617022e-03
1.000212852050798240e+00 2.868479624023473895e-01 2.216992626953120590e-02 1.849255965332037066e+00 1.018573182128885701e+00 2.274724653320293333e-01 6.719383370554123047e+00 2.505151926419795783e-01 1.508394201604406626e-01 1.066733281930220580e-02
1.053981300781264618e+00 2.726456796875028066e-01 2.301206298828122054e-02 1.875948113769542624e+00 1.011495559570293690e+00 2.078301474609382249e-01 5.980498150087257159e+00 2.392356103504769960e-01 1.724447382959548858e-01 1.026070417547132047e-02
9.878442197265807634e-01 2.853410810546898047e-01 1.989281591796865714e-02 1.827029129394548868e+00 1.154741713378880208e+00 2.226350185546850102e-01 7.277870327141013895e+00 2.454648207620403755e-01 8.293961263067446688e-02 6.769476439886974901e-03
9.835669526367359916e-01 2.924972333984411366e-01 2.120305126953121039e-02 1.826589134277355919e+00 1.049018117187475951e+00 2.270487968749969887e-01 6.857887580658253768e+00 2.545340515021731753e-01 1.175120673696142815e-01 5.641813818163249686e-03
1.000488852539081819e+00 2.812884453125034101e-01 2.136282031249988125e-02 1.757664746582036086e+00 1.086456325683579083e+00 1.932684335937482900e-01 7.071225195255704143e+00 2.418715969023370327e-01 1.407073428323691866e-01 1.283536770870013013e-02
1.008732890136733173e+00 2.838407109375027382e-01 2.157183300781243679e-02 1.920156475097666515e+00 1.060488004394513295e+00 2.226577231445312499e-01 6.677367165191336440e+00 2.458227932181382969e-01 1.419465827429150506e-01 1.401856379720868573e-02
9.890806152343882829e-01 2.893603544921891091e-01 2.016009863281242875e-02 1.948007012695330165e+00 1.145274597656227522e+00 2.425483427734364816e-01 6.892460413286181975e+00 2.507061991449983096e-01 1.309509923377441820e-01 1.719346790858914883e-02
9.912183920898589573e-01 2.863750751953154650e-01 2.127145947265612902e-02 1.846195374023444691e+00 1.061790347167951509e+00 2.197349370117175349e-01 7.051328031359988202e+00 2.476676850717953737e-01 1.398691334333486691e-01 1.443378938562888542e-02
1.007697872070326461e+00 2.858994233398462481e-01 2.132898437499996386e-02 1.876394366699225325e+00 1.034381886230452352e+00 2.401962421874996034e-01 6.875355511058183211e+00 2.471120539068653865e-01 1.438638874046005711e-01 2.135585441242059471e-02
1.010195798828138924e+00 2.784295449218773255e-01 2.068315380859376759e-02 1.898012525878916223e+00 1.066415314941386416e+00 2.359055395507806685e-01 6.841820669342245864e+00 2.413953707713697439e-01 1.265183730536595108e-01 9.880353006565641832e-03
9.941630263672069923e-01 2.896651123046910525e-01 2.183135156249991007e-02 1.794510725585948707e+00 1.093973623046853305e+00 2.102792299804664145e-01 6.862001411433297449e+00 2.514722809928879310e-01 1.244064032907373774e-01 8.479600203336408806e-03
1.005153744140642180e+00 2.824425156250030544e-01 2.011520947265615228e-02 1.821155526855476658e+00 9.683211123046721047e-01 1.935831274414060998e-01 6.658660533070068333e+00 2.405193772876911551e-01 1.273230318893019408e-01 1.227349150521251514e-02
9.936019892578209500e-01 2.770873466796889284e-01 2.041295947265609964e-02 1.932461983398436445e+00 9.558503173827972432e-01 2.507492377929694261e-01 7.356484493343709907e+00 2.389300399171815359e-01 1.469284505624616766e-01 1.631602091513543670e-02
1.005698619140641403e+00 2.804264926757832344e-01 2.127004882812491213e-02 1.861677937988289955e+00 1.082014712402322942e+00 2.303199140624985208e-01 7.096707521954181530e+00 2.431535305308093475e-01 1.223755574010604030e-01 1.061290054247394227e-02
9.951750117187697642e-01 2.841642944335971421e-01 2.071187646484366068e-02 1.781728696777358900e+00 1.119449954589821550e+00 2.011022553710919425e-01 7.135803786421853090e+00 2.446510431842615629e-01 8.796172759660893237e-02 4.268025792196554827e-03
9.940758198242333199e-01 2.816470629882834031e-01 2.035843212890615234e-02 1.842473281738296276e+00 1.105373136718726057e+00 2.283372993164042297e-01 7.010702119537425503e+00 2.443118442339624330e-01 1.253183752533321427e-01 7.039420889029845627e-03
1.016744254394550184e+00 2.843371176757845675e-01 2.350354589843746400e-02 1.782802440917966580e+00 9.839710605468555693e-01 2.322749633789041313e-01 6.771089570467930585e+00 2.479877285797204844e-01 1.453765433055702050e-01 1.190737251051544529e-02
1.008481829589860546e+00 2.871670756835970062e-01 2.295584667968751658e-02 1.777871551269532002e+00 9.934380141601393266e-01 2.213305747070297147e-01 6.975313994964542630e+00 2.488318317127571067e-01 1.223510622439766410e-01 1.261957317852855504e-02
1.017953408203137178e+00 2.876150620117223777e-01 2.182244091796868568e-02 1.881579104492199672e+00 1.072354214355455193e+00 2.203631406250001479e-01 6.235484838452290290e+00 2.504334418180372834e-01 1.745960954731486936e-01 2.069023039390307725e-02
1.021037790039081683e+00 2.820114853515662823e-01 2.241044287109371369e-02 1.788742271484382806e+00 1.006179593749985335e+00 1.930261381835928214e-01 6.616737373105335607e+00 2.444059679399625262e-01 1.236180555852169627e-01 8.338612098245355014e-03
1.029326412597677320e+00 2.769006088867229098e-01 2.303014843749994975e-02 1.729617278808595948e+00 1.009868414062487174e+00 1.827594355468738219e-01 6.415006716671939557e+00 2.410963082829557791e-01 1.538380179223840794e-01 4.771664917291170219e-03
9.865820405273616478e-01 2.915103974609407067e-01 2.180258740234365319e-02 1.814524068359386844e+00 1.085858807128885273e+00 2.210607416992161622e-01 6.884305617843482494e+00 2.536489519335007325e-01 1.311516524199095313e-01 7.794182706265866296e-03
1.012484681152353794e+00 2.797752182617220251e-01 2.221567626953122390e-02 1.944342734863278022e+00 9.270476533202975933e-01 2.431537827148440578e-01 7.030520431867650188e+00 2.430398205211604101e-01 1.311232189496914502e-01 1.341775239165102218e-02
1.024295923828139276e+00 2.805391347656277512e-01 2.146396923828124831e-02 1.863868910644546517e+00 1.038675225097638100e+00 1.983630688476561987e-01 6.237583817930646646e+00 2.438116030687328406e-01 1.388113657350992236e-01 7.481989557746331412e-03
1.004705542480483604e+00 2.827623188476591221e-01 2.244286230468750185e-02 1.880353723144534195e+00 9.358832036132629373e-01 2.458099877929676713e-01 6.847437114153840376e+00 2.475330515884913429e-01 1.412321484665002846e-01 7.388980010629275959e-03
9.984421166992345498e-01 2.852884760742217529e-01 2.033718896484369015e-02 1.845360167480482483e+00 1.107366053710920228e+00 2.092790156249991207e-01 6.757726700617271653e+00 2.457435723573279940e-01 1.324623632606267420e-01 1.380358975083613784e-02
9.983129301757930341e-01 2.794282924804702972e-01 2.104482421874993153e-02 1.923578155761731079e+00 1.004290152343727316e+00 2.514935473632807228e-01 7.014776862834412263e+00 2.438973488366456832e-01 1.366939398155530561e-01 6.772622400669079355e-03
9.934763442382974485e-01 2.861944331054726565e-01 2.051044873046860978e-02 1.866015304199228231e+00 1.054127224121077733e+00 1.988903793945307197e-01 6.625957327368348082e+00 2.462400154249952122e-01 1.550974660362289259e-01 1.365612813661127092e-02
9.858928134765793105e-01 2.895085986328158056e-01 2.116858984374993258e-02 1.816975964355481254e+00 1.110688669433572251e+00 2.235398071289040889e-01 6.940908941319338332e+00 2.512889458994811975e-01 1.321345011229114741e-01 9.949734824767443586e-03
1.032471013671888871e+00 2.724683876953146733e-01 2.053696728515622127e-02 1.858088358398448436e+00 1.052204666503892661e+00 1.892048735351570810e-01 6.338492096051508540e+00 2.358073751102271742e-01 1.120922824549142049e-01 2.783975377263148403e-03
1.009635021972671076e+00 2.847538525390654884e-01 2.148702978515630233e-02 1.868250819335953716e+00 1.115349127441381372e+00 2.409585961914052776e-01 6.732246703492471340e+00 2.480887472331902432e-01 1.076186292077293827e-01 7.596530766419440708e-03
9.908831411132984490e-01 2.856996918945347019e-01 2.036701074218738236e-02 1.822898434082041108e+00 1.047515038574202695e+00 2.041565117187484901e-01 6.895135169062610814e+00 2.449717854464391054e-01 1.311575230975970396e-01 1.189816467694320215e-02
1.046702008300795628e+00 2.750283535156279324e-01 2.179475390625004033e-02 1.831362899902355901e+00 9.511203247070180167e-01 1.770536757812507522e-01 6.191954302948854405e+00 2.373065348969484178e-01 1.292584984891718969e-01 1.059494192957826514e-02
1.041737608398452641e+00 2.777677163085965906e-01 2.240918554687500175e-02 1.867076164062514421e+00 1.060424616210920989e+00 1.906346728515626865e-01 6.111370881675519229e+00 2.421606652443545615e-01 1.527625962264340664e-01 1.108352862258156490e-02
1.012686889648451993e+00 2.844496933593783639e-01 2.285845166015619892e-02 1.816187605468748023e+00 9.810835629882663778e-01 2.335223916015611301e-01 6.910625087156931912e+00 2.471200182321735828e-01 1.498984778759138714e-01 1.766012546795826810e-02
1.010898565429704021e+00 2.847646625976592016e-01 2.219345898437509110e-02 1.831933134765634019e+00 1.002418515624982742e+00 2.246671625976554010e-01 6.712104708971443401e+00 2.477770652286932218e-01 1.128577925932014170e-01 5.855810776436204748e-03
1.031800043457048899e+00 2.778194106445352474e-01 2.280396240234383934e-02 1.767417032714847958e+00 9.203167260742034506e-01 2.059465942382810166e-01 6.571923286339682591e+00 2.414565564936197728e-01 1.057447818635604136e-01 2.991612857882013955e-03
1.009920816894551487e+00 2.838477788085972953e-01 2.217495214843750312e-02 1.747097000488289309e+00 1.054775461914042811e+00 2.117259394531229577e-01 6.848709101041699832e+00 2.460778392632148315e-01 1.057672762316719389e-01 4.182111783933207920e-03
9.936736752929821170e-01 2.832453779296896790e-01 2.119015332031242566e-02 1.867506731445318202e+00 1.004519270996070190e+00 2.424146708984356580e-01 7.097668710170609963e+00 2.463573276096371334e-01 1.307100480595346781e-01 9.068321505047348408e-03
1.027070421875014850e+00 2.765258139648459901e-01 2.101142285156255493e-02 1.908640620605492888e+00 1.180594334472638840e+00 2.077345263671882269e-01 6.250402199201604780e+00 2.413536251364152840e-01 1.316947053371820553e-01 4.188518999119919192e-03
1.028013205078137648e+00 2.734815625000025507e-01 2.208894677734384027e-02 1.920477965332032078e+00 9.848537929687356529e-01 2.239690346679693023e-01 6.310727124897056228e+00 2.401386670681836533e-01 1.481556185047782914e-01 2.333847336439364654e-03
1.011176686035172301e+00 2.867872231445351972e-01 2.268487011718750557e-02 1.778742975585938524e+00 1.002465965820297233e+00 2.043676948242182378e-01 6.660337164404287691e+00 2.482995498321874661e-01 1.469678765623044780e-01 1.466007449256190830e-02
9.786396435546982353e-01 2.899826372070339331e-01 2.058350830078112606e-02 1.905430653808597441e+00 9.731832133788870243e-01 2.457386123046857718e-01 7.037475131419650864e+00 2.514216825872758743e-01 1.574757473338199154e-01 1.820995234848830566e-02
9.880702358398614216e-01 2.878717192382846957e-01 2.087456396484371410e-02 1.871488820800793595e+00 1.111343138671854636e+00 2.075352900390610988e-01 6.646756010151043448e+00 2.498015163616902345e-01 1.320556858184164517e-01 4.816980963794573016e-03
1.013382435058609143e+00 2.745126284179704723e-01 2.092354931640629315e-02 1.949591720214858048e+00 1.057775655761700628e+00 2.372119438476563702e-01 6.719612302883190225e+00 2.401150139537790440e-01 1.422352656886447242e-01 5.710626860591401857e-03
1.015639624023449761e+00 2.843608769531280611e-01 2.179850683593740832e-02 1.875700858398441806e+00 1.000553509277329889e+00 2.203344101562496882e-01 6.595664456266357334e+00 2.462295715762328197e-01 1.529945236119069629e-01 1.888699244450780731e-02
1.015038172851580489e+00 2.810769018554719612e-01 2.151868310546876592e-02 1.808591992187521091e+00 1.153324112304664251e+00 2.219439409179674028e-01 6.623926297495586368e+00 2.446912067227469678e-01 1.187922825586474329e-01 4.854054075276296489e-03
1.025068626953135942e+00 2.676510668945347171e-01 2.170926416015639057e-02 2.039652419433595654e+00 1.041411600097643886e+00 2.726277749023452990e-01 6.627073448842865311e+00 2.359750722759034192e-01 1.607214132355315461e-01 3.030372238653574260e-03
9.980026606445409065e-01 2.854674331054715131e-01 1.994542382812491618e-02 1.905844105957034351e+00 1.017190368652329591e+00 2.440954082031250860e-01 6.637824798795056047e+00 2.448358448718613301e-01 1.820864540264528764e-01 2.595744602467031648e-02
1.007513207519546761e+00 2.807709091796896095e-01 2.188117187499992802e-02 1.769347183593750428e+00 1.009399585449201719e+00 2.394159995117167428e-01 6.950018753813101746e+00 2.433555953130385474e-01 1.697742237076630134e-01 1.797898615191339047e-02
9.818144057617383957e-01 2.913334184570345320e-01 2.117404980468742468e-02 1.770520862304697518e+00 1.070494514648416162e+00 2.173672788085905250e-01 7.269242430166037217e+00 2.513087727432078422e-01 9.344489010464172851e-02 6.498150967127375860e-03
9.952085346679845346e-01 2.871987343750018740e-01 2.024531494140622070e-02 1.914494452148461479e+00 1.188595240722635893e+00 2.312170483398424958e-01 6.647089636490167486e+00 2.492968901648426328e-01 1.249896544250178182e-01 9.576952556205102496e-03
1.021535730957046306e+00 2.820657426757852693e-01 2.095156201171864685e-02 1.770771451171878397e+00 1.001574783691393966e+00 1.770548017578125188e-01 6.280500533270366503e+00 2.415821631690084625e-01 1.755073996892039523e-01 2.014585092873693098e-02
1.006062584960951689e+00 2.863132236328153057e-01 2.236147070312493115e-02 1.863203862304693370e+00 1.048218274902324332e+00 2.348315014648427457e-01 6.741462801716775033e+00 2.496466505559940818e-01 1.489040524655924347e-01 1.380161868128302119e-02
1.006444636718765384e+00 2.850337050781284742e-01 2.200540576171867296e-02 1.829170192382816307e+00 1.002771640136701947e+00 2.211252749023423225e-01 6.767437180910672367e+00 2.474782014804816355e-01 1.389906338265813335e-01 1.168516771634717580e-02
1.015979872070332801e+00 2.834232568359420501e-01 2.284766064453123621e-02 1.747458713867189761e+00 9.356075717773264522e-01 2.206886704101547747e-01 6.807700827147051825e+00 2.462358720749048824e-01 1.061422325586685589e-01 4.332194770129853267e-03
9.981864672851747944e-01 2.854701962890655587e-01 2.172511279296871281e-02 1.848768730468763666e+00 1.108411061523416175e+00 2.337488110351541026e-01 6.862258460810606309e+00 2.490482502609775994e-01 1.275662483424536142e-01 6.530819233828330170e-03
1.021622557617196669e+00 2.853750893554710677e-01 2.300935156250006469e-02 1.941943731933601480e+00 1.044756934082014865e+00 2.548019843750003455e-01 6.515680032826710821e+00 2.501879292935486609e-01 1.748925970101962157e-01 2.195081138593079836e-02
9.913786015625162262e-01 2.879179780273464218e-01 2.231674462890618008e-02 1.939261250488286903e+00 1.048578903808571550e+00 2.404135717773427661e-01 6.892537411075098319e+00 2.521444361714679228e-01 1.466738966170851588e-01 1.071263197900382443e-02
1.016828523437516285e+00 2.794517290039096324e-01 2.125918359374993558e-02 1.836616569335947080e+00 1.056455769042952575e+00 2.007163940429683990e-01 6.404840518915954739e+00 2.428289014981857563e-01 1.277133980452567208e-01 3.209490760433321953e-03
9.924851879882945482e-01 2.766887998046898556e-01 1.900130224609371601e-02 2.016803780273452418e+00 1.143133405273423886e+00 2.397055673828129008e-01 6.841485203075839294e+00 2.400122077432351175e-01 1.266164809481763465e-01 4.330880343378066058e-03
9.920385483398603821e-01 2.902886572265652720e-01 2.247465771484375568e-02 1.878089582031253535e+00 1.069722055175762021e+00 2.321281650390608076e-01 6.790996876567840346e+00 2.533550279677009853e-01 1.522149165524124825e-01 1.242869278485368191e-02
